D, 1, ux, 0.416901822010
D, 1, uy, 0.015579204076
D, 1, uz, 0.252988478358
D, 2, ux, 0.412443175411
D, 2, uy, 0.015321579533
D, 2, uz, 0.250500981007
D, 3, ux, 0.409472703313
D, 3, uy, 0.015850893527
D, 3, uz, 0.249617750054
D, 4, ux, 0.410062091818
D, 4, uy, 0.017239818553
D, 4, uz, 0.247847987091
D, 5, ux, 0.410788656475
D, 5, uy, 0.022056205434
D, 5, uz, 0.252128720934
D, 6, ux, 0.409713470252
D, 6, uy, 0.026967986170
D, 6, uz, 0.251478493095
D, 7, ux, 0.411627340109
D, 7, uy, 0.030486508453
D, 7, uz, 0.256507274830
D, 8, ux, 0.403474387338
D, 8, uy, 0.034044631468
D, 8, uz, 0.259552062427
D, 9, ux, 0.408081080209
D, 9, uy, 0.039743861066
D, 9, uz, 0.263421960165
D, 10, ux, 0.412253503137
D, 10, uy, 0.045394430670
D, 10, uz, 0.264264699486
D, 11, ux, 0.411912731519
D, 11, uy, 0.051608026673
D, 11, uz, 0.259855677675
D, 12, ux, 0.410252523088
D, 12, uy, 0.054562669765
D, 12, uz, 0.257450669581
D, 13, ux, 0.407694280933
D, 13, uy, 0.054093087093
D, 13, uz, 0.254517362174
D, 14, ux, 0.410693506833
D, 14, uy, 0.049800593963
D, 14, uz, 0.251699864236
D, 15, ux, 0.415643369321
D, 15, uy, 0.043146289579
D, 15, uz, 0.253162681671
D, 16, ux, 0.422120195506
D, 16, uy, 0.037316189939
D, 16, uz, 0.254024848816
D, 17, ux, 0.432344802306
D, 17, uy, 0.034409930244
D, 17, uz, 0.256700535353
D, 18, ux, 0.403023834996
D, 18, uy, 0.015449615090
D, 18, uz, 0.252269122403
D, 19, ux, 0.400157116462
D, 19, uy, 0.014906861535
D, 19, uz, 0.250293168802
D, 20, ux, 0.397512543718
D, 20, uy, 0.015559411864
D, 20, uz, 0.250014954642
D, 21, ux, 0.397280679942
D, 21, uy, 0.016852174569
D, 21, uz, 0.249562795208
D, 22, ux, 0.395828249171
D, 22, uy, 0.021263374139
D, 22, uz, 0.251047716972
D, 23, ux, 0.394825481120
D, 23, uy, 0.025595894693
D, 23, uz, 0.250907138060
D, 24, ux, 0.394922635944
D, 24, uy, 0.029199229081
D, 24, uz, 0.252630497762
D, 25, ux, 0.392491952221
D, 25, uy, 0.032845693740
D, 25, uz, 0.258200381451
D, 26, ux, 0.392414288149
D, 26, uy, 0.038107125573
D, 26, uz, 0.259255679532
D, 27, ux, 0.393629112853
D, 27, uy, 0.043699843021
D, 27, uz, 0.260931031096
D, 28, ux, 0.394037868635
D, 28, uy, 0.050013224777
D, 28, uz, 0.257889510983
D, 29, ux, 0.393735747201
D, 29, uy, 0.052643914307
D, 29, uz, 0.253601901534
D, 30, ux, 0.394379121283
D, 30, uy, 0.052471881893
D, 30, uz, 0.253050905192
D, 31, ux, 0.397417824684
D, 31, uy, 0.048147563106
D, 31, uz, 0.251203617996
D, 32, ux, 0.401619086132
D, 32, uy, 0.042712355303
D, 32, uz, 0.250584470865
D, 33, ux, 0.408277263941
D, 33, uy, 0.037064984019
D, 33, uz, 0.252618457833
D, 34, ux, 0.413325415732
D, 34, uy, 0.035489780926
D, 34, uz, 0.254337004398
D, 35, ux, 0.371966135092
D, 35, uy, 0.015645699159
D, 35, uz, 0.251820953473
D, 36, ux, 0.368982317353
D, 36, uy, 0.015438705788
D, 36, uz, 0.252135307700
D, 37, ux, 0.366065102591
D, 37, uy, 0.014017223847
D, 37, uz, 0.252208078886
D, 38, ux, 0.363300908158
D, 38, uy, 0.015435912534
D, 38, uz, 0.253872430688
D, 39, ux, 0.361565706859
D, 39, uy, 0.018588520596
D, 39, uz, 0.253368067213
D, 40, ux, 0.359472707268
D, 40, uy, 0.022134967597
D, 40, uz, 0.251219902030
D, 41, ux, 0.356626530790
D, 41, uy, 0.025580319475
D, 41, uz, 0.252229107461
D, 42, ux, 0.355314671886
D, 42, uy, 0.029619317932
D, 42, uz, 0.256108733713
D, 43, ux, 0.354256162637
D, 43, uy, 0.034362789579
D, 43, uz, 0.257326681029
D, 44, ux, 0.354143856475
D, 44, uy, 0.041026375758
D, 44, uz, 0.256652843420
D, 45, ux, 0.355625027122
D, 45, uy, 0.045832248470
D, 45, uz, 0.255378661844
D, 46, ux, 0.357733909324
D, 46, uy, 0.050049265494
D, 46, uz, 0.252121456896
D, 47, ux, 0.360894564922
D, 47, uy, 0.049213613423
D, 47, uz, 0.251620993953
D, 48, ux, 0.363793950613
D, 48, uy, 0.046208668988
D, 48, uz, 0.252093426553
D, 49, ux, 0.368554275772
D, 49, uy, 0.040232371725
D, 49, uz, 0.249156742823
D, 50, ux, 0.373673956749
D, 50, uy, 0.035478593594
D, 50, uz, 0.251981406536
D, 51, ux, 0.377539007983
