Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
     223   -0.0027569925  -0.0652333190  -0.0670692018   0.0643122093   0.0487801556
     224   -0.0014047651  -0.0257029495  -0.0623507652   0.0609460001   0.0408775017
     225    0.0260644544  -0.0081508791  -0.0553221191   0.0813865735   0.0544460790
     226    0.0662911327   0.0050079142  -0.0427995871   0.1090907198   0.0728579212
     227    0.0861204519   0.0257465902  -0.0359484972   0.1220689490   0.0813206730
     228    0.0897641359   0.0340757282  -0.0398423520   0.1296064879   0.0866246119
     229    0.1012953512   0.0139861300  -0.0442545339   0.1455498851   0.0976039032
     230    0.0983867113  -0.0032467255  -0.0450998926   0.1434866039   0.0983133629
     231    0.0867315316  -0.0010050625  -0.0555050054   0.1422365369   0.0956126093
     232    0.0761153511  -0.0013152064  -0.0676622020   0.1437775531   0.0958755971
     233    0.0653101244   0.0002854570  -0.0763743744   0.1416844987   0.0944924691
     234    0.0478310228   0.0016911144  -0.0813196902   0.1291507130   0.0871976458
     235    0.0223936346  -0.0025922264  -0.0823590048   0.1047526394   0.0728948088
     236    0.0064407954  -0.0228521461  -0.0811073454   0.0875481409   0.0593764982
     237    0.0077833665  -0.0642788063  -0.0817951787   0.0895785452   0.0632551324
     238    0.0204585799  -0.0825488534  -0.1182250238   0.1386836037   0.0959481837
     239    0.0133560958  -0.0839517689  -0.1092602465   0.1226163422   0.0862501298
     240   -0.0011578782  -0.0598198968  -0.0828998564   0.0817419782   0.0561477024
     241   -0.0065433941  -0.0261061365  -0.0832812044   0.0767378103   0.0531281269
     242    0.0055052481  -0.0100405909  -0.0824504076   0.0879556557   0.0625424164
     243    0.0338558911   0.0027375217  -0.0801382494   0.1139941405   0.0785056633
     244    0.0573065392   0.0162054030  -0.0784603287   0.1357668679   0.0927609809
     245    0.0678827058   0.0213445352  -0.0791276964   0.1470104022   0.1001072339
     246    0.0689963447   0.0106936053  -0.0824572032   0.1514535479   0.1017806839
     247    0.0555454504   0.0053921256  -0.0885181200   0.1440635704   0.0974357663
     248    0.0360331100   0.0002909114  -0.0954858888   0.1315189989   0.0906060255
     249    0.0205192755  -0.0041853977  -0.1002724186   0.1207916941   0.0850229169
     250    0.0097224231  -0.0044879376  -0.1032653421   0.1129877651   0.0819964371
     251    0.0055436660  -0.0090438064  -0.1038004098   0.1093440758   0.0790994714
     252    0.0065064118  -0.0241887702  -0.1001123481   0.1066187599   0.0731257809
     253    0.0047470129  -0.0336031722  -0.0965513064   0.1012983193   0.0681421977
     254    0.0056514415  -0.0604757443  -0.0938382418   0.0994896834   0.0674647794
     255    0.0143770184  -0.0901371505  -0.1083776542   0.1227546726   0.0882516525
     256    0.0111560526  -0.0885817222  -0.0965538195   0.1077098721   0.0799641092
     257   -0.0021148748  -0.0511566398  -0.0940207324   0.0919058576   0.0612713236
     258   -0.0072339133  -0.0290132817  -0.0981588382   0.0909249249   0.0632520805
     259   -0.0029523226  -0.0265199751  -0.1037287481   0.1007764255   0.0702331637
     260    0.0048592591  -0.0141168551  -0.1086594921   0.1135187512   0.0810159419
     261    0.0134038504  -0.0003001400  -0.1123232476   0.1257270979   0.0918969695
     262    0.0152677942   0.0105713757  -0.1155908391   0.1308586333   0.0989036688
     263    0.0113452853   0.0089323008  -0.1179427829   0.1292880682   0.0985374016
     264    0.0074790756  -0.0009364580  -0.1197747888   0.1272538645   0.0948167278
     265    0.0017325708  -0.0145058718  -0.1197751150   0.1215076859   0.0878901586
     266   -0.0026772681  -0.0239344405  -0.1191025016   0.1164252335   0.0826048952
     267   -0.0025251630  -0.0306034885  -0.1183219139   0.1157967510   0.0804789694
     268    0.0005721912  -0.0374431881  -0.1148217907   0.1153939819   0.0783490677
     269    0.0034534590  -0.0415062554  -0.1094692580   0.1129227170   0.0757445990
     270    0.0040150854  -0.0355949351  -0.1042758697   0.1082909551   0.0730018956
     271    0.0053069402  -0.0498423539  -0.1004245749   0.1057315151   0.0704574214
     272    0.0137674249  -0.0862882185  -0.1004392432   0.1142066681   0.0829460264
     273    0.0080698869  -0.0721600603  -0.0885220304   0.0965919173   0.0688763513
     274   -0.0021990397  -0.0362711138  -0.0893943795   0.0871953399   0.0585475453
     275   -0.0055081070  -0.0226413869  -0.0948770755   0.0893689684   0.0631949096
     276   -0.0028727208  -0.0319903938  -0.1025887375   0.0997160167   0.0683171533
     277    0.0005213362  -0.0340998130  -0.1115239628   0.1120452991   0.0764355164
     278    0.0059587858  -0.0276730376  -0.1187036777   0.1246624635   0.0859310422
     279    0.0086566398  -0.0229730689  -0.1226236401   0.1312802799   0.0912846947
     280    0.0094176048  -0.0247193161  -0.1256702018   0.1350878066   0.0935890649
     281    0.0054296087  -0.0276514828  -0.1253926114   0.1308222201   0.0906291946
     282    0.0013319914  -0.0293176652  -0.1211061815   0.1224381728   0.0848870453
     283   -0.0007556346  -0.0318600874  -0.1161986700   0.1154430354   0.0795839364
     284   -0.0012109486  -0.0371448989  -0.1113565168   0.1101455682   0.0748384042
     285   -0.0009195754  -0.0416261648  -0.1067645824   0.1058450070   0.0711345200
     286    0.0020220404  -0.0384618290  -0.1022263122   0.1042483526   0.0700223380
