
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     18:23:58  JUL 08, 2019 CP=      5.629

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ  
     166   -0.0505291113  -0.0058009669  -0.0037632872   0.0645420139   0.0607828178  -0.0749218921
     167   -0.0582204396  -0.0173084622  -0.0403342429   0.0377337867   0.0689527275  -0.0565845629
     168   -0.0696972172  -0.0158465760  -0.0610653422   0.0268388322   0.0198700241  -0.0015341598
     169   -0.0893087300  -0.0138204442  -0.0578845136   0.0110878409   0.0487159430   0.0105899689
     170   -0.0695204849   0.0205617984  -0.1201418287  -0.0023726538   0.0792561952   0.0183585929
     171   -0.0663543852   0.0173479691  -0.1186105334  -0.0031037407  -0.0444899741   0.0229973855
     172   -0.0791820040  -0.0096108974  -0.0684710833  -0.0080359718  -0.0382716456   0.0054609068
     173   -0.0626072713  -0.0136600428  -0.0678079979  -0.0188635290  -0.0129290251  -0.0050859677
     174   -0.0519364731  -0.0043709159  -0.0646541147  -0.0239596958  -0.0452392945  -0.0192933512
     175   -0.0451683997   0.0034900662  -0.0337759264  -0.0269568630  -0.0636897382  -0.0301150480
     176   -0.0365450349   0.0261360052  -0.0397628361  -0.0373875432  -0.0520572208  -0.0495530655
     177   -0.0467137501   0.0315205115  -0.0375653372  -0.0406810520  -0.0422214163   0.1102548610
     178   -0.0115055760   0.0050889760  -0.0688016120   0.0899502764  -0.0313969325   0.1396716366
     179    0.0035953094  -0.0351234918  -0.0233430840   0.0444617757  -0.0558374267  -0.0465028806
     180    0.0078028093  -0.0191751362   0.0074406715   0.0103585608   0.0118999514  -0.0236925151
     181    0.0726276070   0.0904851490  -0.1398711364   0.0185153544  -0.0228580860  -0.0181954733
     182    0.0239776948   0.0441595865  -0.0415506153   0.0125508336  -0.0154386593  -0.0089395375
     183   -0.0134331790  -0.0104718365   0.0074738858   0.0083142465   0.0707399344  -0.0242514937
     184   -0.0359061042  -0.0234814399  -0.0166473153   0.0103169555   0.0887754435  -0.0279957463
     185   -0.0438100237  -0.0134638683  -0.0644267876   0.0038656447   0.0581435735  -0.0121649934
     186   -0.0653001094  -0.0130609947  -0.0714564153   0.0040340132   0.0488977675   0.0086604651
     187   -0.0515929571   0.0052933443  -0.1156100980  -0.0040721390   0.0803881995   0.0088244768
     188   -0.0442984308   0.0111489508  -0.1268017574   0.0031606955  -0.0755904264   0.0099625738
     189   -0.0650744295  -0.0127096334  -0.0683652318   0.0018604156  -0.0465841886   0.0008915256
     190   -0.0473670852  -0.0107160763  -0.0654659301  -0.0052021206  -0.0250982966  -0.0049178773
     191   -0.0324868569  -0.0100485531  -0.0502393629  -0.0050233867  -0.0532363740  -0.0224343808
     192   -0.0140814596   0.0074831761  -0.0359580579  -0.0125904766  -0.0728044159  -0.0136258099
     193   -0.0270457068  -0.0072187091  -0.0032646162  -0.0028183228   0.0714427556  -0.0119964525
     194    0.0740864409   0.1412031727  -0.2932522329   0.0197981919   0.1339683889   0.0009855397
     195    0.0992413304   0.1170115500  -0.3355391944   0.0086097727  -0.2105501619  -0.0129699777
     196   -0.0082662187  -0.0863324590   0.0159747249   0.0136469291  -0.1637017066   0.0048507712
     197    0.0166797194  -0.0103951012  -0.0096960164   0.0381442464  -0.0017637059   0.0241089869
     198    0.0117119447   0.0159659823  -0.0155750811   0.0243107183  -0.0210839005   0.0021412857
     199   -0.0003295842   0.0162654581  -0.0064667922  -0.0233458746   0.0334393611   0.0481222223
     200   -0.0134996085   0.0002451040  -0.0061099042  -0.0403362041   0.0629136964   0.0299408837
     201   -0.0276093357  -0.0103741230  -0.0284841891  -0.0315815836   0.0743050320   0.0145931846
     202   -0.0428983233  -0.0105902442  -0.0565572474  -0.0158817190   0.0537611982  -0.0104576215
     203   -0.0588127233  -0.0107468236  -0.0742007067  -0.0099628045   0.0649587323  -0.0056414485
     204   -0.0443447872   0.0110819766  -0.1266064491  -0.0041571565   0.1014060486   0.0010971997
     205   -0.0504926957   0.0172351288  -0.1281560869   0.0064107724  -0.0714636987  -0.0013959907
     206   -0.0622910422  -0.0139354281  -0.0705680028   0.0076733043  -0.0622096424   0.0018676788
     207   -0.0435910551  -0.0125846104  -0.0623139151   0.0090261539  -0.0330025839   0.0044937590
     208   -0.0320939201  -0.0087140455  -0.0418455172   0.0148335289  -0.0615759153  -0.0020728946
     209   -0.0146714638   0.0066424225  -0.0279915060   0.0110393387  -0.0453417839   0.0029697703
     210   -0.0100943118   0.0274526530  -0.0349797434   0.0257780454  -0.0344850189   0.0360073487
     211   -0.0019867875   0.0484667110  -0.0892718683   0.0442925193  -0.0289108800  -0.1501547510
     212   -0.0242820671   0.0013623380  -0.0529186733  -0.0741435882  -0.0313591217  -0.1240885295
     213   -0.0103913154  -0.0265790505  -0.0233140322  -0.0143287248  -0.0128059577   0.0617528760
     214   -0.0113504782  -0.0115317738  -0.0026930963   0.0269196354  -0.0022736395   0.0561777868
     215   -0.0283490406   0.0042025680   0.0006282698   0.0075975573   0.0059408277   0.0763376019
     216   -0.0350581401   0.0071864107  -0.0063128103  -0.0210727729   0.0191713977   0.0763842598
     217   -0.0390557530  -0.0003345091  -0.0160276477  -0.0471892687   0.0469916921   0.0493876771
     218   -0.0465378458  -0.0015763689  -0.0381775738  -0.0468751194   0.0626399417   0.0278483319
     219   -0.0571545592  -0.0012953028  -0.0591509151  -0.0330004989   0.0408277700   0.0128428574
     220   -0.0701842575  -0.0047531223  -0.0738484279  -0.0195308230   0.0581895446  -0.0049891737
     221   -0.0591645491   0.0161013888  -0.1227669543  -0.0140208470   0.0845791989  -0.0080264995
     222   -0.0569640009   0.0095637455  -0.1240617706   0.0057973524  -0.0823460740  -0.0046268517
     223   -0.0728873845  -0.0145926759  -0.0693721953   0.0113389555  -0.0502514384   0.0021301274
     224   -0.0562746556  -0.0087478786  -0.0659518394   0.0281966094  -0.0305312815   0.0029717495
     225   -0.0503630189  -0.0061496039  -0.0442394276   0.0285032597  -0.0533080504   0.0269227089
     226   -0.0378384426   0.0057105666  -0.0311482588   0.0315015547  -0.0498159016   0.0343647594
     227   -0.0326709133   0.0209308832  -0.0200446169   0.0154320061  -0.0356534565   0.0375225647
     228   -0.0486604435   0.0246901579  -0.0004652938  -0.0170970896  -0.0302103461   0.0598404515
     229   -0.0444946981   0.0070169677  -0.0033481018  -0.0216458953   0.0048244430   0.0659334719
     230   -0.0403739144  -0.0021794049  -0.0154014335  -0.0150790252   0.0155090136   0.0685808146
     231   -0.0480942084  -0.0022494967  -0.0206994591   0.0001386399   0.0183405721   0.0731034625
     232   -0.0576475470   0.0004220835  -0.0266377299  -0.0103207450   0.0101119247   0.0827786269
     233   -0.0665813597  -0.0038768907  -0.0257006368  -0.0271640153   0.0132126930   0.0799358443
     234   -0.0734262795   0.0006663668  -0.0353462810  -0.0372554201   0.0366178677   0.0719727577
     235   -0.0755860699   0.0038780394  -0.0507578010  -0.0383046615   0.0424880390   0.0417519262
     236   -0.0714028417   0.0051114154  -0.0717139293  -0.0361029720   0.0237550372   0.0146510522
     237   -0.0851800803  -0.0064675605  -0.0691943248  -0.0258064754   0.0498249330   0.0016096132
     238   -0.0646349131   0.0143197030  -0.1264408642  -0.0239296724   0.0964394796  -0.0084366368
