
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     17:59:09  JUL 26, 2019 CP=      0.602

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV 
     320    0.0006535238   0.0002394899  -0.0004384624   0.0010919862   0.0012941265
     321    0.0008112124   0.0000192352  -0.0006211169   0.0014323293   0.0011936596
     322    0.0011044986  -0.0001289481  -0.0008490698   0.0019535684   0.0015731585
     323    0.0019116443  -0.0006667523  -0.0016376185   0.0035492628   0.0026185557
     324    0.0026156440  -0.0015185046  -0.0030925762   0.0057082202   0.0041781006
     325    0.0017077042  -0.0015051388  -0.0032875364   0.0049952407   0.0037183004
     326    0.0024162517  -0.0016582810  -0.0034655766   0.0058818283   0.0041313504
     327    0.0015117084  -0.0006899176  -0.0021597012   0.0036714096   0.0026458655
     328    0.0009971715  -0.0003676437  -0.0012954264   0.0022925979   0.0018591465
     329    0.0006925246  -0.0001805424  -0.0014444770   0.0021370016   0.0019942572
     330    0.0004311934  -0.0002677673  -0.0012106000   0.0016417935   0.0025996555
     331    0.0009443727  -0.0001530969  -0.0008893409   0.0018337136   0.0017920511
     332    0.0009265063  -0.0001389395  -0.0007260729   0.0016525792   0.0013000005
     333    0.0009182234  -0.0001061486  -0.0006151304   0.0015333538   0.0015980722
     334    0.0015115033  -0.0004973368  -0.0007759776   0.0022874808   0.0017668132
     335    0.0014927962  -0.0004193324  -0.0011888752   0.0026816714   0.0020106520
     336    0.0015287025  -0.0008219940  -0.0014802091   0.0030089117   0.0023144524
     337    0.0010462986  -0.0008740695  -0.0012858422   0.0023321408   0.0017571045
     338    0.0009042919  -0.0007292358  -0.0010032946   0.0019075865   0.0017970037
     339    0.0009061522  -0.0005790255  -0.0009260913   0.0018322434   0.0014550259
     340    0.0006673691   0.0000711770  -0.0016073067   0.0022746758   0.0023212092
     341    0.0024875859  -0.0013114902  -0.0021575752   0.0046451612   0.0037274614
     342    0.0009940900   0.0000980535  -0.0016700956   0.0026641855   0.0023601491
     343    0.0007149883  -0.0001490691  -0.0008914646   0.0016064529   0.0012250093
     344    0.0005479835  -0.0000898635  -0.0007275027   0.0012754861   0.0009709119
     345    0.0006975738  -0.0003429743  -0.0006058816   0.0013034554   0.0010534963
     346    0.0009632901  -0.0004236141  -0.0006664339   0.0016297241   0.0013468396
     347    0.0004626442   0.0001637739  -0.0007338311   0.0011964753   0.0013089445
     348    0.0008632941  -0.0003562212  -0.0007623671   0.0016256613   0.0020155007
     349    0.0013661362  -0.0004512778  -0.0012085904   0.0025747266   0.0020182827
     350    0.0010056756   0.0000145200  -0.0010078593   0.0020135349   0.0015253168
     351    0.0013207898   0.0000606070  -0.0011240480   0.0024448378   0.0018774337
     352    0.0013432569   0.0007822681  -0.0017106236   0.0030538806   0.0027638721
     353    0.0034230240  -0.0007865306  -0.0034667198   0.0068897438   0.0052418984
     354    0.0013321356  -0.0002380638  -0.0015192645   0.0028514001   0.0022960161
     355    0.0006778229   0.0002239747  -0.0011398265   0.0018176494   0.0015500549
     356    0.0006772879  -0.0000812898  -0.0008731776   0.0015504655   0.0016182568
     357    0.0011192051  -0.0000638490  -0.0014100270   0.0025292321   0.0021432637
     358    0.0016917754  -0.0008432033  -0.0010631769   0.0027549523   0.0027121715
     359    0.0018041714   0.0002886122  -0.0020602518   0.0038644232   0.0033990042
     360    0.0014351705   0.0000072954  -0.0014555104   0.0028906809   0.0023357932
     361    0.0017765832  -0.0002964837  -0.0011900240   0.0029666072   0.0024700486
     362    0.0017745214   0.0005404431  -0.0014594192   0.0032339406   0.0029687027
     363    0.0041678796  -0.0006686545  -0.0022777661   0.0064456457   0.0048389496
     364    0.0037193639  -0.0002617905  -0.0010825046   0.0048018685   0.0044884570
     365    0.0008422051   0.0005283489  -0.0000146600   0.0008568651   0.0022878066
     366    0.0014148560  -0.0000960606  -0.0007441059   0.0021589619   0.0016603233
     367    0.0011297355  -0.0000591411  -0.0005341348   0.0016638703   0.0014061304
     368    0.0009971466  -0.0004909242  -0.0009035115   0.0019006581   0.0023308173
     369    0.0002634086  -0.0003039209  -0.0011440633   0.0014074719   0.0020149459
     370    0.0009232590  -0.0004071672  -0.0017732248   0.0026964838   0.0027535912
     371    0.0006666766  -0.0001447594  -0.0015642456   0.0022309222   0.0024785237
     372    0.0006724891  -0.0000475997  -0.0016300215   0.0023025106   0.0019968727
     373    0.0009433020   0.0004430129  -0.0011104029   0.0020537049   0.0024568947
     374    0.0041285998  -0.0001139583  -0.0023372578   0.0064658576   0.0044895124
     375    0.0024217464   0.0000440116  -0.0008698622   0.0032916086   0.0030674850
     376    0.0010031083   0.0002872745  -0.0001922467   0.0011953550   0.0012241915
     377    0.0010457254  -0.0000700225  -0.0005246950   0.0015704204   0.0015727141
     378    0.0011186289  -0.0002364176  -0.0007890314   0.0019076602   0.0015517572
     379    0.0007529049  -0.0002202235  -0.0009458596   0.0016987645   0.0019001779
     380    0.0010016116  -0.0002600292  -0.0014466958   0.0024483075   0.0021151264
     381    0.0011122843  -0.0003647105  -0.0013868455   0.0024991299   0.0020226920
     382    0.0005758870   0.0000878490  -0.0013825439   0.0019584309   0.0018080536
     383    0.0004295698  -0.0001054332  -0.0013112615   0.0017408314   0.0018070410
     384    0.0009339852  -0.0000163288  -0.0013616311   0.0022956162   0.0017725821
     385    0.0016798952   0.0004270293  -0.0018788464   0.0035587416   0.0034487341
     386    0.0020353391  -0.0008691378  -0.0010175610   0.0030529001   0.0034107666
     387    0.0009769948   0.0000614366  -0.0008361076   0.0018131024   0.0016169279
     388    0.0005302729  -0.0000764509  -0.0005311134   0.0010613863   0.0012663216
     389    0.0015612102  -0.0010125101  -0.0012331483   0.0027943585   0.0022623869
     390    0.0019906514  -0.0013517063  -0.0018577603   0.0038484117   0.0030999984
     391    0.0015779829  -0.0012031190  -0.0016996654   0.0032776483   0.0025317596
     392    0.0023458883  -0.0013785611  -0.0016387510   0.0039846393   0.0030498986
     393    0.0020034694  -0.0009613472  -0.0013775096   0.0033809791   0.0026312276
     394    0.0010762541  -0.0006423120  -0.0011384754   0.0022147295   0.0016923917
     395    0.0000209965  -0.0004773833  -0.0008297888   0.0008507853   0.0010991872
     396    0.0007688135  -0.0004776875  -0.0019526170   0.0027214305   0.0025750550
     397    0.0017289302  -0.0010275704  -0.0015074734   0.0032364035   0.0031455595
     398    0.0012895205  -0.0008043898  -0.0011345137   0.0024240342   0.0018328792
     399    0.0010091106  -0.0005674096  -0.0011860859   0.0021951965   0.0018689435
     400    0.0018848577  -0.0019611783  -0.0025218769   0.0044067345   0.0034670110
     401   -0.0008169885  -0.0012461164  -0.0029403303   0.0021233417   0.0038966665
     402   -0.0006866247  -0.0021538341  -0.0028877609   0.0022011362   0.0027942740
     403   -0.0000834170  -0.0017915784  -0.0025655014   0.0024820844   0.0045304431
     404    0.0027003935  -0.0018200401  -0.0026393878   0.0053397813   0.0042169321
     405    0.0018288047  -0.0009871331  -0.0012658774   0.0030946821   0.0025366558
     406    0.0005267074  -0.0007285410  -0.0008568651   0.0013835724   0.0016313033
     407    0.0004614429  -0.0002374096  -0.0017799405   0.0022413834   0.0018830545
     408    0.0006422560  -0.0002192157  -0.0017462244   0.0023884804   0.0020060895
     409    0.0005414028  -0.0004107439  -0.0010990396   0.0016404424   0.0014438604
     410    0.0016423302  -0.0012473146  -0.0017640384   0.0034063687   0.0025359005
     411   -0.0007027300  -0.0017938590  -0.0026376900   0.0019349601   0.0049832291
     412   -0.0011144042  -0.0034333830  -0.0042124330   0.0030980289   0.0034489649
     413   -0.0009184547  -0.0027656673  -0.0056203965   0.0047019418   0.0034941676
     414   -0.0010076337  -0.0034315423  -0.0039004182   0.0028927845   0.0030862555
     415   -0.0000841895  -0.0018344636  -0.0023995206   0.0023153311   0.0052930053
     416    0.0023062347  -0.0014351787  -0.0017381831   0.0040444178   0.0030989356
     417    0.0006717305  -0.0003509528  -0.0008740445   0.0015457750   0.0013172980
     418    0.0006915190  -0.0001669204  -0.0010867234   0.0017782424   0.0014229956
     419    0.0010324875  -0.0004538829  -0.0017081264   0.0027406140   0.0022247236
     420    0.0007559356  -0.0006640130  -0.0009932179   0.0017491535   0.0016497121
     421    0.0013057505  -0.0011376350  -0.0019096201   0.0032153707   0.0023608588
     422   -0.0002740849  -0.0027261169  -0.0031162309   0.0028421460   0.0028608209
     423   -0.0011804251  -0.0020965491  -0.0062830311   0.0051026060   0.0039640796
     424   -0.0009123633  -0.0012855520  -0.0072873691   0.0063750057   0.0047861981
     425   -0.0013060320  -0.0024378606  -0.0051659357   0.0038599037   0.0032390309
     426   -0.0003190359  -0.0019802398  -0.0029053784   0.0025863425   0.0031574499
     427    0.0015336413  -0.0008994704  -0.0017915570   0.0033251983   0.0023984242
     428    0.0006782013  -0.0003426856  -0.0005065111   0.0011847124   0.0012915283
     429    0.0016470003  -0.0002761969  -0.0012611571   0.0029081574   0.0026103655
     430    0.0008423444  -0.0002472441  -0.0008878978   0.0017302422   0.0019894607
     431    0.0005613419  -0.0003277291  -0.0007580352   0.0013193771   0.0010569043
     432    0.0024207007  -0.0014440794  -0.0020936191   0.0045143199   0.0033318674
     433    0.0000913080  -0.0017671486  -0.0029352203   0.0030265284   0.0050495427
     434   -0.0005741900  -0.0032586897  -0.0046672722   0.0040930822   0.0036199137
     435   -0.0011219915  -0.0026092513  -0.0052558225   0.0041338310   0.0032888927
     436   -0.0006319655  -0.0029200476  -0.0040442665   0.0034123010   0.0029098854
     437    0.0001322480  -0.0014157029  -0.0023605754   0.0024928233   0.0045522134
     438    0.0021020739  -0.0009881750  -0.0016286526   0.0037307265   0.0027782958
     439    0.0010942849  -0.0005902959  -0.0009093533   0.0020036382   0.0020934691
     440    0.0017314629  -0.0002042477  -0.0021219383   0.0038534012   0.0036241890
     441    0.0009239329  -0.0002358435  -0.0008172665   0.0017411993   0.0016926787
     442    0.0011675409  -0.0002191917  -0.0011015053   0.0022690463   0.0020520935
     443    0.0015737187  -0.0004900387  -0.0009452504   0.0025189691   0.0022898315
     444    0.0026828538  -0.0014550753  -0.0024214433   0.0051042972   0.0039688535
     445   -0.0001632460  -0.0014490221  -0.0025344730   0.0023712269   0.0048802346
     446   -0.0008359530  -0.0020148723  -0.0024403699   0.0016044170   0.0029214882
     447    0.0001913332  -0.0016669653  -0.0023791250   0.0025704581   0.0044201302
     448    0.0025668459  -0.0014686020  -0.0022734933   0.0048403392   0.0035723730
     449    0.0014959534  -0.0006098990  -0.0010227220   0.0025186753   0.0019224208
     450    0.0000941037  -0.0006247276  -0.0007003554   0.0007944592   0.0008719302
     451    0.0008416172  -0.0006631830  -0.0021382742   0.0029798914   0.0032293663
     452    0.0010228367   0.0002405084  -0.0015026198   0.0025254565   0.0021647487
     453    0.0009197703   0.0002386062  -0.0011139188   0.0020336891   0.0017236064
     454    0.0008724062   0.0003284683  -0.0008317091   0.0017041153   0.0014604720
     455    0.0018216018  -0.0005574756  -0.0010017868   0.0028233886   0.0022639900
     456    0.0026724589  -0.0011383636  -0.0019125047   0.0045849636   0.0034351107
     457    0.0014167412  -0.0006731987  -0.0014764015   0.0028931427   0.0023633255
     458    0.0020558649  -0.0007409628  -0.0017530582   0.0038089231   0.0026941652
     459    0.0016250996  -0.0004025521  -0.0012346682   0.0028597678   0.0020925560
     460    0.0010568770   0.0000897703  -0.0012928436   0.0023497206   0.0017015141
     461    0.0005337804  -0.0007047362  -0.0008391384   0.0013729188   0.0019082485
     462    0.0005940129  -0.0005263674  -0.0015377320   0.0021317448   0.0036768695
     463    0.0023201409   0.0007256263  -0.0028124153   0.0051325562   0.0044227328
     464    0.0013944329  -0.0002404354  -0.0008445552   0.0022389881   0.0019695852
     465    0.0010026780  -0.0001023551  -0.0008132935   0.0018159715   0.0013443685
     466    0.0007654676  -0.0004070656  -0.0005974577   0.0013629253   0.0011359030
     467    0.0013977268  -0.0003977663  -0.0009566587   0.0023543855   0.0018707950
     468    0.0014736384  -0.0001766772  -0.0007667225   0.0022403609   0.0016737181
     469    0.0009750740   0.0000116596  -0.0006296743   0.0016047482   0.0013281683
     470    0.0011850538  -0.0001233098  -0.0008749578   0.0020600117   0.0014464683
     471    0.0008690450   0.0001335969  -0.0008329988   0.0017020438   0.0015306040
     472    0.0008305905   0.0001012882  -0.0007443202   0.0015749107   0.0018184771
     473    0.0019289368   0.0000920860  -0.0016185016   0.0035474384   0.0031595364
     474    0.0035132984   0.0014232708  -0.0043695359   0.0078828343   0.0071346016
     475    0.0012386829   0.0003383432  -0.0010333881   0.0022720710   0.0028578457
     476    0.0009508436   0.0003056236  -0.0010617087   0.0020125524   0.0022584006
     477    0.0011290338  -0.0004562989  -0.0009826386   0.0021116724   0.0016732474
     478    0.0009870850   0.0000387277  -0.0010734459   0.0020605308   0.0019017336
     479    0.0007773760   0.0004213313  -0.0006747906   0.0014521666   0.0017825877
     480    0.0012482992   0.0000660713  -0.0009409192   0.0021892184   0.0020562282
     481    0.0015501544   0.0005510234  -0.0017813443   0.0033314986   0.0024405853
     482    0.0019813158  -0.0004931211  -0.0010893242   0.0030706400   0.0028426894
     483    0.0009525101   0.0001581876  -0.0003109865   0.0012634966   0.0017843893
     484    0.0027146576  -0.0002021141  -0.0011640799   0.0038787376   0.0033347670
     485    0.0023853213   0.0007961149  -0.0025114191   0.0048967403   0.0048479971
     486    0.0013139670  -0.0001071858  -0.0014199797   0.0027339468   0.0025266676
     487    0.0011485864  -0.0006122096  -0.0010304713   0.0021790578   0.0021355019
     488    0.0013674451   0.0002696856  -0.0010889658   0.0024564108   0.0018056042
     489    0.0010455698   0.0007101514  -0.0018013959   0.0028469657   0.0025255667
     490    0.0005383899  -0.0004916359  -0.0013585357   0.0018969256   0.0023979910
     491    0.0001408198  -0.0003100054  -0.0005376401   0.0006784599   0.0024703181
     492    0.0016649622  -0.0000154346  -0.0014452507   0.0031102129   0.0023745188
     493    0.0010731748  -0.0002224890  -0.0013908388   0.0024640137   0.0020522156
     494    0.0008417115  -0.0005259717  -0.0009374889   0.0017792004   0.0023776587
     495    0.0025675826  -0.0002551045  -0.0021975741   0.0047651567   0.0033317336
     496    0.0017507572  -0.0001904748  -0.0008925889   0.0026433462   0.0030571267
     497    0.0009351673  -0.0000393442  -0.0007873986   0.0017225658   0.0017924687
     498    0.0008589373  -0.0001049114  -0.0010170499   0.0018759872   0.0016596930
     499    0.0013602119  -0.0001511999  -0.0009933641   0.0023535760   0.0017791492
     500    0.0012495127   0.0000175541  -0.0013111975   0.0025607102   0.0019719503
     501    0.0004616525  -0.0001583509  -0.0010354813   0.0014971338   0.0016340407
     502    0.0005043910  -0.0002012212  -0.0006260322   0.0011304231   0.0012557237
     503    0.0009431155  -0.0001910081  -0.0005389754   0.0014820909   0.0012391459
     504    0.0009029063  -0.0004403589  -0.0008865927   0.0017894990   0.0013701697
     505    0.0004645993  -0.0004348767  -0.0009214055   0.0013860048   0.0012860726
     506    0.0014945766  -0.0003863261  -0.0018411355   0.0033357121   0.0026000015
     507    0.0017827104  -0.0001102275  -0.0014195164   0.0032022268   0.0025001962
     508    0.0009459446  -0.0001700080  -0.0007521989   0.0016981435   0.0013929015
     509    0.0009945875  -0.0004687003  -0.0009142527   0.0019088403   0.0015299373
     510    0.0013561689  -0.0007265164  -0.0010984118   0.0024545807   0.0019376162
     511    0.0016833704  -0.0001485441  -0.0019708040   0.0036541744   0.0025853470
     512    0.0017090966  -0.0007023672  -0.0015992640   0.0033083606   0.0024221247
     513    0.0013998822  -0.0004338242  -0.0012336861   0.0026335683   0.0022349422
     514    0.0009173115  -0.0000194762  -0.0008147591   0.0017320706   0.0012955693
     515    0.0009561066  -0.0003946755  -0.0009048028   0.0018609094   0.0014212725
     516    0.0006758354  -0.0004790655  -0.0013237967   0.0019996321   0.0017985823
     517    0.0004693068   0.0004112929  -0.0024258936   0.0028952004   0.0029991532
     518    0.0007676940  -0.0003793267  -0.0010147475   0.0017824415   0.0020886279
     519    0.0001543125  -0.0002594000  -0.0005305129   0.0006848255   0.0013117611
     520    0.0007898572  -0.0006485440  -0.0010878716   0.0018777288   0.0015271687
     521    0.0017702882  -0.0013857260  -0.0022298442   0.0040001324   0.0031480356
     522    0.0018597859  -0.0013855768  -0.0031164406   0.0049762265   0.0038269634
     523    0.0016664443  -0.0017307063  -0.0028427837   0.0045092280   0.0038975710
     524    0.0018875688  -0.0011266149  -0.0031283063   0.0050158751   0.0038952625
     525    0.0016850570  -0.0007225232  -0.0020910598   0.0037761167   0.0029170853
     526    0.0009486004  -0.0003365038  -0.0010550052   0.0020036055   0.0014256695
     527    0.0006797793  -0.0005112662  -0.0007967650   0.0014765443   0.0016536775
     528    0.0005270265  -0.0000220703  -0.0013698858   0.0018969124   0.0020490261
     529    0.0001477090  -0.0002885560  -0.0010169282   0.0011646373   0.0011245064
     530    0.0004171231  -0.0001999559  -0.0011022568   0.0015193798   0.0011249232
     531    0.0009469481  -0.0004924618  -0.0016305465   0.0025774946   0.0018498192
     532    0.0017560775  -0.0017425886  -0.0032878673   0.0050439448   0.0038145951
     533   -0.0002567590  -0.0020351390  -0.0028015746   0.0025448156   0.0037193177
     534   -0.0009256235  -0.0014158975  -0.0029499958   0.0020243722   0.0035101070
     535   -0.0003039680  -0.0017716620  -0.0026795499   0.0023755819   0.0036902994
     536    0.0020726216  -0.0018514266  -0.0028735794   0.0049462010   0.0038804892
     537    0.0012254397  -0.0004961199  -0.0012137891   0.0024392288   0.0017654819
     538    0.0007755569   0.0001742886  -0.0006582619   0.0014338189   0.0010813782
     539    0.0014729115  -0.0000316899  -0.0008886533   0.0023615648   0.0018307240
     540    0.0003955235   0.0002629540  -0.0017074894   0.0021030130   0.0019272300
     541    0.0008498566  -0.0004620640  -0.0013671107   0.0022169673   0.0016394971
     542    0.0018232240  -0.0012175127  -0.0019993832   0.0038226072   0.0027739565
     543    0.0013209728  -0.0016443005  -0.0033316176   0.0046525904   0.0036871324
     544   -0.0006708042  -0.0022711165  -0.0026705811   0.0019997769   0.0039515758
     545   -0.0014686857  -0.0019366233  -0.0022055985   0.0007369128   0.0037828096
     546   -0.0003675369  -0.0018800782  -0.0028421638   0.0024746269   0.0034298804
     547    0.0012713005  -0.0015519552  -0.0025850307   0.0038563312   0.0029229683
     548    0.0014963886  -0.0006277832  -0.0011855848   0.0026819734   0.0020073038
     549    0.0014507706  -0.0001813863  -0.0004323036   0.0018830742   0.0017435628
     550    0.0011267738   0.0007376082  -0.0005370570   0.0016638308   0.0015169521
     551    0.0011347057  -0.0005791091  -0.0013040020   0.0024387077   0.0020623565
     552    0.0009162859  -0.0008593804  -0.0009434463   0.0018597322   0.0016869104
     553    0.0017907268  -0.0010446137  -0.0017885940   0.0035793208   0.0027697551
     554    0.0027218829  -0.0016702601  -0.0037749175   0.0064968004   0.0048026356
     555    0.0002113310  -0.0020459936  -0.0028878344   0.0030991653   0.0039860192
     556   -0.0008026768  -0.0017698805  -0.0022826028   0.0014799260   0.0031261125
     557    0.0003735563  -0.0017748170  -0.0025505872   0.0029241434   0.0040235881
     558    0.0022733554  -0.0016739926  -0.0023817172   0.0046550727   0.0035026665
     559    0.0012161212  -0.0003573740  -0.0008333975   0.0020495187   0.0015874821
     560    0.0008219401  -0.0000749243  -0.0004689695   0.0012909096   0.0012930927
     561    0.0014898455  -0.0001501169  -0.0011469779   0.0026368234   0.0022591938
     562    0.0005089481  -0.0004299927  -0.0009546020   0.0014635501   0.0015186978
     563    0.0005884244  -0.0001708191  -0.0011924592   0.0017808836   0.0013824434
     564    0.0015316154  -0.0004621214  -0.0013943757   0.0029259911   0.0021354232
     565    0.0026024005  -0.0010005975  -0.0024164876   0.0050188881   0.0037888034
     566    0.0023273497  -0.0012985981  -0.0032376590   0.0055650088   0.0039656703
     567    0.0013966865  -0.0011004686  -0.0029519178   0.0043486043   0.0034230631
     568    0.0021118890  -0.0015812416  -0.0023226619   0.0044345508   0.0035236608
     569    0.0013850933  -0.0005032958  -0.0012278409   0.0026129341   0.0021196773
     570    0.0009573782   0.0000369460  -0.0009436367   0.0019010149   0.0017505946
     571    0.0004044296  -0.0002102627  -0.0010383992   0.0014428288   0.0013951057
     572    0.0012747007  -0.0005472635  -0.0021725866   0.0034472873   0.0031365310
     573    0.0010682479  -0.0007211275  -0.0013464762   0.0024147241   0.0024363755
     574    0.0008305153  -0.0006014328  -0.0009156153   0.0017461306   0.0013521075
     575    0.0004916619  -0.0001228539  -0.0006003640   0.0010920259   0.0010419364
     576    0.0011985418  -0.0003283676  -0.0009383068   0.0021368486   0.0017322554
     577    0.0015590676  -0.0005696749  -0.0012020266   0.0027610943   0.0021152665
     578    0.0017248261  -0.0006065452  -0.0013913793   0.0031162054   0.0023206758
     579    0.0012701757  -0.0001909959  -0.0011445442   0.0024147199   0.0019432990
     580    0.0014413512  -0.0000018099  -0.0013703515   0.0028117027   0.0022784252
     581    0.0009088787  -0.0004687078  -0.0006905979   0.0015994766   0.0016523365
     582    0.0001219495  -0.0003071905  -0.0010053092   0.0011272587   0.0010026893
     583    0.0003727406  -0.0000371350  -0.0021145357   0.0024872763   0.0025103728
     584    0.0008713856  -0.0003890692  -0.0008775550   0.0017489405   0.0023847400
     585    0.0004111170   0.0000175390  -0.0006040071   0.0010151241   0.0010064466
     586    0.0006664507  -0.0003122075  -0.0004231760   0.0010896267   0.0009658142
     587    0.0004958680  -0.0002259489  -0.0004715400   0.0009674080   0.0010423874
     588    0.0007358423   0.0001294002  -0.0007305120   0.0014663544   0.0012619603
     589    0.0008459220   0.0001244644  -0.0004911511   0.0013370731   0.0012329446
     590    0.0013602481  -0.0002076322  -0.0008543265   0.0022145747   0.0018278990
     591    0.0008403597  -0.0000416276  -0.0006273434   0.0014677031   0.0012727052
     592    0.0010078607   0.0002775172  -0.0013318892   0.0023397499   0.0017645041
     593    0.0002654389  -0.0002990853  -0.0004012666   0.0006667054   0.0012494220
     594    0.0004967978  -0.0000234592  -0.0010357737   0.0015325715   0.0033549789
     595    0.0012294071   0.0008290182  -0.0019804698   0.0032098770   0.0047585050
     596    0.0008506239  -0.0003107630  -0.0003712093   0.0012218332   0.0012668873
     597    0.0009921387  -0.0000374520  -0.0007778047   0.0017699434   0.0017111865
     598    0.0007551224  -0.0001372929  -0.0006986342   0.0014537565   0.0011997923
     599    0.0010201103   0.0004309007  -0.0012222555   0.0022423658   0.0017037860
     600    0.0012624574   0.0001210844  -0.0009003350   0.0021627925   0.0017889058
     601    0.0024961611  -0.0006676291  -0.0015891030   0.0040852641   0.0036312883
     602    0.0015853942  -0.0003765597  -0.0007596345   0.0023450287   0.0022798517
     603    0.0018221961   0.0002087789  -0.0017445004   0.0035666965   0.0030092213
     604    0.0005809523   0.0002321703  -0.0006194781   0.0012004304   0.0023776451
     605    0.0041434384  -0.0004733750  -0.0031833050   0.0073267434   0.0059763509
     606    0.0034238123   0.0001000874  -0.0021519692   0.0055757815   0.0043262024
     607    0.0011513673   0.0002343389  -0.0011633206   0.0023146879   0.0034658638
     608    0.0012910031  -0.0000382783  -0.0021547921   0.0034457953   0.0026847958
     609    0.0012395615  -0.0000652099  -0.0010653655   0.0023049269   0.0023977024
     610    0.0019623225   0.0000728404  -0.0013311045   0.0032934269   0.0024320443
     611    0.0010583478  -0.0000464515  -0.0009053965   0.0019637443   0.0016850155
     612    0.0010633212  -0.0001319579  -0.0007039442   0.0017672654   0.0014453483
     613    0.0006403396   0.0000928588  -0.0000690515   0.0007093911   0.0012729994
     614    0.0010216277  -0.0002552603  -0.0008782115   0.0018998392   0.0018202904
     615    0.0010036983  -0.0005649418  -0.0017866455   0.0027903437   0.0028297272
     616    0.0027409348  -0.0010685974  -0.0033711414   0.0061120762   0.0048729349
     617    0.0024544036   0.0010002833  -0.0023637696   0.0048181732   0.0036527635
     618    0.0007863061  -0.0000639862  -0.0005037327   0.0012900389   0.0019457918
     619    0.0004835844  -0.0002027773  -0.0010157144   0.0014992988   0.0016564562
     620    0.0013118169  -0.0003890924  -0.0010347490   0.0023465659   0.0020242760
     621    0.0011075893   0.0003776959  -0.0010329773   0.0021405665   0.0016156526
     622    0.0006053317   0.0000387725  -0.0005798008   0.0011851326   0.0013647151
     623    0.0006721780   0.0002218193  -0.0008195006   0.0014916786   0.0011352253
     624    0.0003997942   0.0001476435  -0.0001120828   0.0005118769   0.0009301936
     625    0.0005491870  -0.0000762100  -0.0005572847   0.0011064717   0.0008675052
     626    0.0006398547  -0.0006072311  -0.0011789624   0.0018188172   0.0015462497
     627    0.0007847535  -0.0005175158  -0.0018535698   0.0026383234   0.0029005016
     628    0.0009277323   0.0004398630  -0.0011325719   0.0020603042   0.0027417692
     629    0.0007973056  -0.0000616746  -0.0008555982   0.0016529038   0.0012724089
     630    0.0011015651  -0.0007003699  -0.0010390544   0.0021406194   0.0017326998
     631    0.0014060018  -0.0007377795  -0.0012246646   0.0026306663   0.0019669802
     632    0.0010098684  -0.0002368242  -0.0008657099   0.0018755783   0.0015645122
     633    0.0003037933   0.0001503515  -0.0006217332   0.0009255266   0.0009845892
     634    0.0008365097  -0.0001983855  -0.0009049290   0.0017414386   0.0013979731
     635    0.0006517813   0.0001471030  -0.0008048337   0.0014566150   0.0012567970
     636    0.0007465031   0.0000548149  -0.0009515708   0.0016980739   0.0014362262
     637    0.0010694882  -0.0005095690  -0.0012819088   0.0023513970   0.0021399525
     638    0.0015203209  -0.0007288934  -0.0018751597   0.0033954806   0.0032360320
     639    0.0012126716  -0.0000289659  -0.0019521278   0.0031647994   0.0023197785
     640    0.0006582873  -0.0004804246  -0.0008847263   0.0015430136   0.0013036032
     641    0.0005965399  -0.0002758357  -0.0011377838   0.0017343237   0.0015933219
     642    0.0013062658  -0.0008384828  -0.0014901481   0.0027964139   0.0020325745
     643    0.0014040797  -0.0006953596  -0.0015452198   0.0029492995   0.0021542969
     644    0.0015253862  -0.0007550317  -0.0016571411   0.0031825273   0.0023111392
     645    0.0009479491  -0.0005621864  -0.0012793603   0.0022273095   0.0017896391
     646    0.0008667123  -0.0003288960  -0.0010894553   0.0019561675   0.0016465684
     647    0.0011584181  -0.0004221232  -0.0008860161   0.0020444342   0.0015473645
     648    0.0004976963   0.0002558311  -0.0005375250   0.0010352213   0.0010462751
     649    0.0009773518   0.0004304779  -0.0011489151   0.0021262669   0.0026797246
     650    0.0001609938  -0.0003115850  -0.0008094938   0.0009704877   0.0014092102
     651    0.0002753731  -0.0004129626  -0.0006020984   0.0008774715   0.0009199879
     652    0.0008566802  -0.0003483613  -0.0012353354   0.0020920156   0.0015057246
     653    0.0009028091  -0.0005774414  -0.0014124103   0.0023152194   0.0018281809
     654    0.0015980794  -0.0011067058  -0.0017967477   0.0033948271   0.0024847412
     655    0.0016589362  -0.0012674695  -0.0020235247   0.0036824609   0.0026827609
     656    0.0013254130  -0.0007111936  -0.0020900440   0.0034154570   0.0024550885
     657    0.0008269158  -0.0005400340  -0.0010520757   0.0018789915   0.0014471411
     658    0.0008826481  -0.0002329820  -0.0004420495   0.0013246976   0.0011319112
     659    0.0016900680   0.0002047662  -0.0006222521   0.0023123202   0.0016239972
     660    0.0021421751   0.0006199743  -0.0011036678   0.0032458429   0.0027333489
     661    0.0010594290   0.0002048074  -0.0014816545   0.0025410835   0.0020965698
     662    0.0010518865  -0.0003103192  -0.0011312208   0.0021831073   0.0015097421
     663    0.0011567455  -0.0007967064  -0.0010740363   0.0022307819   0.0018690827
