Nodal Strains (computed using Matlab)
     NODE    EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ
     213    0.0004291161  -0.0004307126  -0.0003515575  -0.0007648149   0.0001532400  -0.0007375936
     214    0.0000682233  -0.0003496215  -0.0000677225  -0.0007016102   0.0002182248  -0.0012079745
     215   -0.0003334452  -0.0004334262  -0.0001208590  -0.0004711586   0.0001314729  -0.0014357104
     216   -0.0005890276  -0.0004795131  -0.0004669802   0.0000519418   0.0000184027  -0.0010065369
     217   -0.0007009666  -0.0001646604  -0.0006855454   0.0006080199  -0.0004316708  -0.0004022280
     218   -0.0008182528   0.0002464914  -0.0004747306   0.0012807798  -0.0005913048  -0.0003079289
     219   -0.0009115332   0.0002219096   0.0000333836   0.0017026422  -0.0008314338  -0.0009519981
     220   -0.0010702167  -0.0000534432   0.0005832066   0.0018170838  -0.0014990380  -0.0019651126
     221    0.0011102318  -0.0000407980  -0.0013484359  -0.0009061666  -0.0008800727  -0.0000809367
     222    0.0005738540   0.0003162464  -0.0008804532  -0.0008493441  -0.0007819885  -0.0002817524
     223    0.0001888629  -0.0000081466  -0.0005992277  -0.0008055139  -0.0005987170  -0.0001861886
     224   -0.0000098163  -0.0004782568  -0.0003559219  -0.0008515234  -0.0001200237   0.0001375253
     225   -0.0000805511  -0.0003928957  -0.0001492871  -0.0008643350   0.0000108045   0.0000970167
     226   -0.0002237704  -0.0000976034  -0.0002305357  -0.0006726917   0.0002262533  -0.0000863180
     227   -0.0004040858   0.0000504571  -0.0004812173   0.0002528090   0.0007457036   0.0001796587
     228   -0.0004057563   0.0000341274  -0.0005080458   0.0011251067   0.0001346483   0.0006262206
     229   -0.0004545717   0.0002912818  -0.0002104467   0.0014205245  -0.0006041176   0.0006092720
     230   -0.0007727530   0.0005027384   0.0003434445   0.0015977705  -0.0009267281   0.0002939300
     231   -0.0011930988   0.0003666440   0.0011889787   0.0013705628  -0.0015631869  -0.0000906701
     232    0.0017907656  -0.0001641012  -0.0023227209  -0.0021391605  -0.0024757311  -0.0013025084
     233    0.0009309209   0.0005419513  -0.0013455950  -0.0018199168  -0.0016929923  -0.0009083352
     234    0.0002514036   0.0001349977  -0.0007867475  -0.0014079957  -0.0010415392  -0.0004719396
     235   -0.0001755346  -0.0005701150  -0.0004467408  -0.0010243379  -0.0001175455   0.0005158137
     236   -0.0000316120  -0.0003576511  -0.0001403819  -0.0006507199  -0.0001498336   0.0008991156
     237   -0.0000701196   0.0001943057  -0.0004392459  -0.0003122816   0.0001646693   0.0004920000
     238   -0.0003761254   0.0007550114  -0.0002734671   0.0005352082   0.0013502712   0.0005457340
     239   -0.0000442362   0.0004075359   0.0000041974   0.0017458851   0.0006461273   0.0012414384
     240    0.0002059649   0.0000061891   0.0000757243   0.0011178143  -0.0006005198   0.0015573489
     241    0.0000391088   0.0006468522   0.0009523834   0.0004030308  -0.0008080564   0.0022246532
     242    0.0000626169   0.0012122975   0.0017638382   0.0015711464  -0.0007259627   0.0041379373
     243    0.0031972985   0.0010001015   0.0029506120   0.0027137441   0.0022060331   0.0016298013
     244    0.0011289244   0.0008187505   0.0017859929   0.0021012298   0.0013446572  -0.0001309131
     245    0.0003016160   0.0001050905   0.0009937687   0.0006709482   0.0007818743  -0.0012131788
     246    0.0004625423  -0.0006715378   0.0007316496   0.0008696167   0.0000708054  -0.0010894114
     247   -0.0001019406  -0.0006541890   0.0005364812   0.0006536768   0.0005152075  -0.0010023397
     248   -0.0003660895   0.0002276417  -0.0000722894  -0.0000725023   0.0006991387  -0.0013760671
     249   -0.0005442328   0.0010183114  -0.0012135945   0.0001314444   0.0002235217  -0.0015157860
     250   -0.0005656827  -0.0001054838  -0.0014482490   0.0001050057  -0.0000040504  -0.0005336881
     251   -0.0002314308  -0.0006073296  -0.0008950371   0.0002026561  -0.0005084686   0.0002466363
     252    0.0006501220  -0.0000648453  -0.0012341708  -0.0011916198  -0.0003813418  -0.0003192263
     253    0.0017808261   0.0010542055  -0.0016347044  -0.0033129760  -0.0000021437  -0.0001697985
     254    0.0015951414   0.0005173606   0.0012670917   0.0011389697   0.0016442770  -0.0000705218
     255    0.0007750936   0.0002998623   0.0008327439   0.0008095508   0.0016755631  -0.0004992900
     256    0.0003169581   0.0000916786   0.0004778437   0.0007986376   0.0011649327  -0.0006857346
     257    0.0003489814  -0.0004156719   0.0002178840   0.0009808934   0.0006657932  -0.0002667502
     258    0.0004109230  -0.0007117701  -0.0000705297   0.0006197007   0.0003672663   0.0001340637
     259    0.0003932298  -0.0001470734  -0.0005949691  -0.0001334499   0.0000826756  -0.0000863433
     260    0.0002735173   0.0002939901  -0.0011606212  -0.0007868751   0.0000335691  -0.0004260637
     261    0.0001249263  -0.0001182318  -0.0013152689  -0.0008584563   0.0000686468  -0.0004143582
     262    0.0001461511  -0.0003389417  -0.0011804624  -0.0006735822  -0.0000409624  -0.0002387479
     263    0.0005613645   0.0000093193  -0.0010414111  -0.0009840564  -0.0002388126  -0.0001190000
     264    0.0012948867   0.0006026456  -0.0007155918  -0.0017177260  -0.0004299131   0.0005196133
     265    0.0003052827  -0.0002560148   0.0000208494   0.0000384611   0.0015989639   0.0000393609
     266    0.0001319267   0.0001528151   0.0000615360   0.0001472877   0.0016716513   0.0000364709
     267    0.0000734890   0.0001419036  -0.0000447754   0.0008932018   0.0015112579   0.0000462438
     268    0.0002743175  -0.0003023804  -0.0004349940   0.0014423987   0.0013090561   0.0005372140
     269    0.0006291222  -0.0007358664  -0.0008004125   0.0007979609   0.0005657101   0.0012856392
     270    0.0007460822  -0.0007592904  -0.0010150337  -0.0003179144  -0.0002889210   0.0014872514
     271    0.0006469995  -0.0004816317  -0.0011467695  -0.0015047160  -0.0004842711   0.0011252959
     272    0.0003627364  -0.0002038208  -0.0011927185  -0.0018012539  -0.0003113490   0.0005269283
     273    0.0000123162   0.0001270142  -0.0010797107  -0.0011934989  -0.0000940509  -0.0000010002
     274   -0.0001243689   0.0001210427  -0.0008984618  -0.0007172226  -0.0000902785  -0.0002703911
     275   -0.0000546495  -0.0003496134  -0.0007260581  -0.0002358449  -0.0000272184  -0.0005590788
     276   -0.0007337213   0.0000426983  -0.0002865635  -0.0002869238   0.0006486871   0.0015436302
     277   -0.0004536950   0.0002917151  -0.0002962896   0.0002154489   0.0010903953   0.0009780629
     278   -0.0003490798   0.0003469355  -0.0004570922   0.0011116884   0.0016163175   0.0008271408
     279   -0.0004735476  -0.0003437033  -0.0010169414   0.0016073462   0.0019971437   0.0013999254
     280   -0.0007602691  -0.0009678459  -0.0015024207   0.0007460635   0.0010948428   0.0020259217
     281   -0.0007321396  -0.0013506302  -0.0015336324  -0.0002969738  -0.0005136034   0.0022992277
     282   -0.0004449238  -0.0013416535  -0.0012357315  -0.0011860593  -0.0014081827   0.0021331264
     283   -0.0002366209  -0.0001771964  -0.0009961104  -0.0015358419  -0.0013782740   0.0014562534
     284   -0.0003546746   0.0006704500  -0.0007885287  -0.0011441143  -0.0006926173   0.0005178897
     285   -0.0006823822   0.0002564871  -0.0005866642  -0.0007587426  -0.0002883977  -0.0004117762
