
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     14:07:07  JAN 31, 2019 CP=      0.836

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ  
      93   -0.0005884110   0.0003740794  -0.0000378915   0.0004009622   0.0003220483  -0.0010540773
      94   -0.0009011920   0.0005677464   0.0002839617  -0.0000757465  -0.0002147781   0.0000583344
      95   -0.0009173527   0.0017125919  -0.0008105071   0.0000567009   0.0005548746  -0.0002496449
      96   -0.0015069830   0.0009533205   0.0003908375  -0.0001303461  -0.0000707105  -0.0013364690
      97   -0.0014252271  -0.0001969869   0.0007892232  -0.0000812371   0.0011043476   0.0004164538
      98   -0.0007115765  -0.0002213759  -0.0004576507  -0.0007718691  -0.0011708619  -0.0004646285
      99   -0.0004722573  -0.0010508085   0.0004319159  -0.0012094310  -0.0008232531  -0.0000075983
     100   -0.0004819084  -0.0006505828   0.0006494527  -0.0003668766  -0.0001317992  -0.0002465892
     101    0.0003111523  -0.0001250832   0.0000707979  -0.0003051060   0.0002371797   0.0001249987
     102    0.0001558519   0.0003734463   0.0003252197   0.0005352075   0.0006284693   0.0002379521
     103    0.0001560057   0.0002744466   0.0004266348  -0.0000574974   0.0000820182   0.0000135226
     104    0.0007172908   0.0000072370  -0.0000230359  -0.0006788459   0.0010130223   0.0003087900
     105   -0.0003377172   0.0001574561  -0.0004729901  -0.0005704314  -0.0009527461  -0.0000731401
     106   -0.0007867274  -0.0004133154   0.0006542853   0.0002083566  -0.0001419958   0.0018726885
     107   -0.0012514799   0.0005555176   0.0003485674   0.0001636729   0.0007762912  -0.0003791147
     108   -0.0013359302   0.0013832591  -0.0000207993  -0.0008134543  -0.0001917984  -0.0004167369
     109   -0.0014793592   0.0011362910   0.0004458698  -0.0006925317   0.0011529393   0.0006092039
     110   -0.0006298752   0.0002762604  -0.0002121891  -0.0007949782  -0.0005021934  -0.0002329688
     111   -0.0001943609  -0.0009914556   0.0000756844  -0.0010451193  -0.0011772692  -0.0002659622
     112   -0.0001954364  -0.0012194436   0.0003657158  -0.0009782214   0.0008137287  -0.0014115373
     113    0.0012226310  -0.0002717888  -0.0009971606  -0.0004557474  -0.0011945875   0.0014515925
     114    0.0003381949  -0.0002525461   0.0012544349   0.0007159337   0.0015915895  -0.0006826770
     115    0.0007904691   0.0010314569  -0.0002038979   0.0001396626   0.0005805905   0.0006476358
     116    0.0008533034   0.0008119146  -0.0004408953   0.0005043751   0.0003350495   0.0008315400
     117    0.0005283316  -0.0001129701   0.0006643418   0.0003470918  -0.0003353430   0.0010404822
     118    0.0000738190   0.0000213392   0.0001207981   0.0011086638   0.0003431353   0.0014056957
     119    0.0003187705   0.0000528025  -0.0004237563   0.0003351617   0.0003694528  -0.0003247820
     120   -0.0005590702   0.0001712296   0.0002799127  -0.0001999323  -0.0007448345   0.0013003062
     121   -0.0006371981   0.0009110290  -0.0000593353  -0.0008126571  -0.0000051429   0.0003633216
     122   -0.0004209042   0.0004106308   0.0001359952  -0.0010187909   0.0001087973   0.0006908648
     123   -0.0003735240   0.0001873230   0.0002013141  -0.0011295854   0.0003417469  -0.0007246881
     124    0.0001910061  -0.0006686827   0.0004406531  -0.0016312652  -0.0004948757  -0.0005776094
     125    0.0012184046  -0.0008069822  -0.0006249468  -0.0002773326  -0.0008958721   0.0005833677
     126    0.0006509681  -0.0008725029   0.0005607644   0.0001683779   0.0012119944  -0.0006403916
     127    0.0005484126   0.0005525260   0.0002557720   0.0007631340  -0.0004042703   0.0016636506
     128    0.0006222097   0.0010140272  -0.0000221600   0.0008111626   0.0021994323  -0.0000459635
     129    0.0000978141   0.0006062569   0.0003786740   0.0004406764   0.0011068207   0.0007615359
     130    0.0006731632   0.0003217470  -0.0002723073   0.0006270590   0.0011746652   0.0007071962
     131    0.0016875566   0.0001429111  -0.0004068607   0.0002331724   0.0000090090   0.0007243752
     132    0.0006181008  -0.0000091535   0.0001051562   0.0004173620   0.0007543247   0.0003713520
     133    0.0008288036   0.0000384341  -0.0008544306  -0.0006697730  -0.0011711798   0.0008970055
     134    0.0001671344  -0.0002502610   0.0001633250  -0.0003548615  -0.0006368073   0.0005168051
     135    0.0000191465   0.0002596030  -0.0001749767  -0.0011303242   0.0014015034  -0.0027266187
     136    0.0000112465   0.0000514012   0.0003180356  -0.0014194306   0.0002435449   0.0009585229
     137    0.0006380862  -0.0003323167   0.0004807597  -0.0006616883   0.0001160024   0.0011492965
     138    0.0010350498  -0.0005673912   0.0003761076  -0.0004829138   0.0006191686  -0.0008701600
     139    0.0007030143  -0.0000256122   0.0001671228   0.0002632447   0.0000060818   0.0008540263
     140    0.0002909050   0.0005848529   0.0000806293   0.0005924229   0.0011287351   0.0001521119
     141    0.0004227076   0.0018200349  -0.0012038196   0.0006093815   0.0002672112  -0.0006779518
     142   -0.0000285054   0.0002545675   0.0003480166   0.0001814720   0.0009628535   0.0000515539
     143    0.0002926314   0.0003163489  -0.0005072667  -0.0002831456   0.0003891935  -0.0008642089
     144    0.0009142539   0.0002471751  -0.0000788701   0.0001844246   0.0018197151   0.0003637511
     145    0.0014869847   0.0000884647  -0.0009752801  -0.0006399414  -0.0008108653   0.0002351116
     146    0.0003302439  -0.0011501024   0.0007095916  -0.0012632562  -0.0000951137  -0.0000249488
     147   -0.0000659913  -0.0005476039   0.0002147748  -0.0013116889  -0.0002833765  -0.0001276660
     148   -0.0006223164  -0.0003477186   0.0005837629  -0.0000440030  -0.0001528598   0.0007904099
     149    0.0003152713  -0.0000041771  -0.0002157907   0.0000717584   0.0002341914  -0.0009360585
     150    0.0005276985  -0.0000504791   0.0003327587  -0.0004612707   0.0009784703  -0.0003982465
     151    0.0007952181   0.0002099561   0.0000755199  -0.0006460700   0.0002024504   0.0006183611
     152    0.0003017786   0.0000814272   0.0005982098  -0.0001907523   0.0003582889   0.0010787154
     153    0.0001206674   0.0012269485  -0.0003530695   0.0001382861  -0.0000534828  -0.0010408860
     154   -0.0003875786   0.0008016678   0.0005612480  -0.0000598951   0.0012571225  -0.0003915886
     155    0.0003815969   0.0005976116  -0.0004989390   0.0002301785  -0.0001521396  -0.0001826825
     156    0.0002387049  -0.0004454737   0.0002881509   0.0004932539  -0.0002032972  -0.0008050246
     157    0.0017443796  -0.0004614722  -0.0009478400   0.0007402861  -0.0021950834   0.0001332081
     158    0.0008247268  -0.0011472150   0.0005028910  -0.0020852490   0.0001417465  -0.0012072533
     159    0.0003000688  -0.0005226293  -0.0000595813  -0.0022553068  -0.0000591793   0.0012666476
     160   -0.0007836922  -0.0008489302   0.0007883562  -0.0014817796  -0.0004044410   0.0012149121
     161   -0.0005532909  -0.0009538665   0.0005459828   0.0001129819  -0.0000720778   0.0005091639
     162   -0.0009306402  -0.0003128622   0.0010191807   0.0008227447   0.0011639970  -0.0002523179
     163    0.0003139942   0.0002599136   0.0001013238   0.0010590167   0.0014335364   0.0000762070
     164    0.0008332822   0.0001431712  -0.0000716030  -0.0003916337   0.0011661131  -0.0004061079
     165    0.0006062237   0.0004915604  -0.0002498106  -0.0010799558   0.0000478831   0.0001540022
     166   -0.0009914884   0.0010177981   0.0010267403  -0.0006371963   0.0002463530  -0.0005768747
     167    0.0002441753   0.0013054522  -0.0004263657   0.0011449499   0.0003545738   0.0000366803
     168    0.0003269197   0.0004528718  -0.0001048712   0.0001533009   0.0009686615  -0.0009835574
     169    0.0000806495   0.0005744229  -0.0003071703   0.0009149580   0.0003311156  -0.0001093663
     170   -0.0005529150   0.0002007639   0.0000170220  -0.0006453101  -0.0000595790   0.0006613067
     171    0.0001211889  -0.0003911836  -0.0001281123  -0.0009975297  -0.0001342121   0.0003862994
     172    0.0002429291  -0.0004152170   0.0000535396  -0.0005462801  -0.0001695988   0.0010083500
     173   -0.0003225589  -0.0000189272   0.0007574288   0.0005005459  -0.0007846609   0.0009690556
     174   -0.0005313059   0.0002004907   0.0008465554   0.0020362422  -0.0007849802   0.0020054448
     175    0.0000417837  -0.0003781080   0.0007149996   0.0011555337   0.0001042674  -0.0002263995
     176   -0.0006344587  -0.0002671882   0.0008848383   0.0009917129   0.0004775330  -0.0002628477
     177    0.0001604862  -0.0002713485  -0.0002444366  -0.0003431370   0.0012776190  -0.0008448751
     178   -0.0002489319   0.0008862114  -0.0005124869   0.0005730447   0.0012161356   0.0002662874
     179   -0.0002273344   0.0013282184  -0.0004860306   0.0006156481  -0.0000460567  -0.0002169225
     180   -0.0000195306   0.0007860182  -0.0001982751   0.0006590510  -0.0003426947  -0.0002079448
     181   -0.0001186466   0.0006447456  -0.0001192249   0.0005361900  -0.0004816206  -0.0005427189
     182   -0.0003168378   0.0006581735  -0.0000267041  -0.0001543739  -0.0007529670  -0.0006834021
     183    0.0000269983  -0.0002169648   0.0000961670   0.0002361163  -0.0000568344   0.0003504135
     184    0.0002964731  -0.0003536331  -0.0000530409  -0.0006349897  -0.0001362154   0.0007193621
     185    0.0002312851  -0.0005399177   0.0005801209  -0.0007950536  -0.0006516941   0.0001957579
     186    0.0001556543  -0.0000458497   0.0007207639   0.0002644724  -0.0001874387   0.0007222029
     187   -0.0000352491  -0.0000117420   0.0009253253   0.0015123084  -0.0002071908  -0.0000252752
     188    0.0004382285  -0.0004303545   0.0006017954   0.0013557086  -0.0004179888   0.0000454547
     189    0.0000014851  -0.0003567943   0.0004106787   0.0000072576   0.0009761506  -0.0004546427
     190   -0.0005195456  -0.0001748679   0.0001736278   0.0005590823   0.0012813876   0.0005053155
     191   -0.0002738179   0.0005292748  -0.0003381049   0.0002604875   0.0011365413  -0.0002220030
     192   -0.0005288126   0.0009218886   0.0002563726   0.0007850181   0.0009995179  -0.0006024104
     193   -0.0000112582   0.0010130252  -0.0002853653   0.0009690146  -0.0004107792  -0.0009727617
     194   -0.0000052613   0.0007013853  -0.0002168644   0.0006584860  -0.0006022018  -0.0000147437
     195   -0.0000351038   0.0004101303  -0.0000831996  -0.0002845834  -0.0005854758  -0.0006598602
     196    0.0006344010  -0.0004814301   0.0000339736  -0.0005762163  -0.0002325654   0.0003817664
     197    0.0004151142  -0.0002444279   0.0000747390  -0.0005605066  -0.0005472857   0.0007780392
     198    0.0004672599  -0.0001450173   0.0002929020   0.0000562990  -0.0007792297   0.0007675482
     199    0.0010266538  -0.0004525294   0.0005065914   0.0005180365  -0.0010329175   0.0009279301
     200    0.0012141384  -0.0003510133   0.0003052681   0.0012721577  -0.0007608534  -0.0000529493
     201    0.0000573418  -0.0003093497   0.0009131733   0.0017423903  -0.0000643494   0.0004300333
     202   -0.0001037672  -0.0000332973   0.0003249480  -0.0009657531   0.0016034020   0.0000574955
     203   -0.0004389837   0.0002717270  -0.0000494571  -0.0001485859   0.0016238701  -0.0001508556
     204   -0.0005282826   0.0000783766   0.0002758077   0.0016345175  -0.0004475571   0.0000913690
     205    0.0000268220   0.0007841242  -0.0001631835   0.0012627869   0.0002830608  -0.0004610840
     206    0.0000740053   0.0012215098  -0.0001799958   0.0009219757   0.0011183873  -0.0009061855
     207    0.0000274602   0.0007385338   0.0000220860   0.0006145517   0.0000557760   0.0001683601
     208    0.0002447109  -0.0001539607   0.0003094916   0.0001453324  -0.0009721866   0.0001368570
