
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     19:04:02  APR 14, 2019 CP=      1.147

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV 
     549    0.0005551596  -0.0001261218  -0.0009459662   0.0015011258   0.0027769761
     550    0.0010019741   0.0000295126  -0.0007626878   0.0017646618   0.0021427480
     551    0.0011280502   0.0002947701  -0.0006059693   0.0017340195   0.0020637172
     552    0.0006823035   0.0000732746  -0.0001123406   0.0007946441   0.0008600159
     553    0.0009427475   0.0001574404  -0.0005056610   0.0014484085   0.0012790687
     554    0.0008592774   0.0005162685  -0.0007192497   0.0015785271   0.0017710239
     555    0.0006897404   0.0004649580  -0.0007916928   0.0014814333   0.0019347978
     556    0.0014272294   0.0001410081  -0.0005175879   0.0019448173   0.0027418919
     557    0.0021696112  -0.0000801382  -0.0009106975   0.0030803088   0.0025355380
     558    0.0006362883   0.0004616497  -0.0009843620   0.0016206503   0.0024482433
     559    0.0005525343   0.0001694232  -0.0010472333   0.0015997676   0.0011335496
     560    0.0003540208  -0.0000039817  -0.0009492778   0.0013032986   0.0010650011
     561    0.0001990476  -0.0002063997  -0.0006778175   0.0008768651   0.0012220698
     562    0.0012657975  -0.0003913193  -0.0012727371   0.0025385347   0.0021219255
     563    0.0008263888  -0.0001937789  -0.0004682360   0.0012946249   0.0016302642
     564    0.0009753533   0.0004942271  -0.0006887200   0.0016640733   0.0026948428
     565    0.0008978340   0.0004403582  -0.0004229506   0.0013207846   0.0013877052
     566    0.0008433156   0.0000160521  -0.0004805214   0.0013238370   0.0012020766
     567    0.0009657170   0.0001591886  -0.0007536311   0.0017193481   0.0013613916
     568    0.0008962127   0.0000384019  -0.0002804564   0.0011766691   0.0019461082
     569    0.0019598960  -0.0000426727  -0.0007184376   0.0026783336   0.0020622874
     570    0.0012751003   0.0010927362  -0.0012908031   0.0025659034   0.0020250993
     571    0.0010416579   0.0005327939  -0.0014713752   0.0025130332   0.0018990514
     572    0.0009476388   0.0004088490  -0.0016073618   0.0025550006   0.0019664349
     573    0.0006781196   0.0001103861  -0.0010393716   0.0017174912   0.0015222641
     574    0.0004668935  -0.0002729559  -0.0004906291   0.0009575225   0.0017241322
     575    0.0009022817  -0.0002124037  -0.0009117801   0.0018140619   0.0015071878
     576    0.0011187903  -0.0003171860  -0.0006639133   0.0017827036   0.0016472023
     577    0.0019174278  -0.0005562874  -0.0010986614   0.0030160892   0.0026679697
     578    0.0006042825   0.0003513269  -0.0006432584   0.0012475409   0.0011308249
     579    0.0006249218   0.0004794736  -0.0009060657   0.0015309875   0.0012967973
     580    0.0011574660  -0.0002211122  -0.0007877590   0.0019452251   0.0017739322
     581    0.0009942014   0.0001506340  -0.0005909109   0.0015851123   0.0016260006
     582    0.0011395771   0.0004528467  -0.0007188429   0.0018584200   0.0022232304
     583    0.0012908631   0.0003658692  -0.0006953463   0.0019862094   0.0014135776
     584    0.0011442696   0.0004173980  -0.0009537702   0.0020980398   0.0015905496
     585    0.0009391929   0.0002711882  -0.0009011022   0.0018402951   0.0012797221
     586    0.0006716717  -0.0000966941  -0.0002774793   0.0009491510   0.0007745681
     587    0.0002389216   0.0000331628   0.0000083634   0.0002305582   0.0007668514
     588    0.0008811598   0.0001580623  -0.0010396292   0.0019207890   0.0018045768
     589    0.0007971711   0.0003717974  -0.0012057110   0.0020028822   0.0024146145
     590    0.0006024976   0.0000547669  -0.0011639215   0.0017664191   0.0038282622
     591    0.0006186881   0.0001717873  -0.0014889258   0.0021076139   0.0017272767
     592    0.0010199390   0.0002047647  -0.0011470599   0.0021669989   0.0018148332
     593    0.0010491805   0.0000757867  -0.0008036790   0.0018528594   0.0027889288
     594    0.0006748535   0.0003273175  -0.0006987989   0.0013736524   0.0027052905
     595    0.0007723259   0.0000971472  -0.0006611761   0.0014335020   0.0013660315
     596    0.0005676810   0.0002952128  -0.0001769068   0.0007445878   0.0014232140
     597    0.0010787186   0.0002149902  -0.0002556593   0.0013343779   0.0011624984
     598    0.0006437159   0.0003730468  -0.0002083596   0.0008520755   0.0007355905
     599    0.0007168993   0.0002081944  -0.0005287966   0.0012456959   0.0008456459
     600    0.0012963233  -0.0004638560  -0.0006138794   0.0019102027   0.0016090292
     601    0.0007297924  -0.0002978138  -0.0005442357   0.0012740280   0.0016240024
     602    0.0003989163   0.0000346826  -0.0005116247   0.0009105411   0.0017764578
     603    0.0009129581   0.0004046203  -0.0016427448   0.0025557029   0.0019989335
     604    0.0005825456  -0.0004837106  -0.0006583871   0.0012409326   0.0011468103
     605    0.0008415100  -0.0002273376  -0.0007502529   0.0015917629   0.0011226960
     606    0.0010717568   0.0002435193  -0.0010855568   0.0021573136   0.0017378635
     607    0.0010752579   0.0002275721  -0.0009499904   0.0020252483   0.0017056672
     608    0.0010628995  -0.0001014399  -0.0006440000   0.0017068995   0.0012584734
     609    0.0015249421   0.0003773948  -0.0009233340   0.0024482761   0.0019838876
     610    0.0014607179   0.0002856480  -0.0003774842   0.0018382021   0.0014472713
     611    0.0011309322   0.0000829756  -0.0001327407   0.0012636729   0.0009937559
     612    0.0004117266   0.0000318576  -0.0005575327   0.0009692593   0.0007714079
     613    0.0001124003   0.0000033936  -0.0004950576   0.0006074579   0.0012954507
     614    0.0002314179   0.0000453843  -0.0008352820   0.0010666998   0.0010941773
     615    0.0006362906  -0.0001576033  -0.0004425160   0.0010788067   0.0017719198
     616    0.0006328244   0.0004513386  -0.0005131580   0.0011459824   0.0010714488
     617    0.0007552837   0.0003176872  -0.0008011169   0.0015564006   0.0013686975
     618    0.0004937114   0.0000270932  -0.0005959928   0.0010897042   0.0009971918
     619    0.0003407518   0.0002682867  -0.0002928746   0.0006336264   0.0012335001
     620    0.0010631857   0.0003891027  -0.0005879899   0.0016511757   0.0015149014
     621    0.0014406356  -0.0001090177  -0.0005067232   0.0019473587   0.0018164008
     622    0.0013618399  -0.0001316664  -0.0003667456   0.0017285855   0.0018487918
     623    0.0010079079   0.0001828081  -0.0003487957   0.0013567036   0.0010925393
     624    0.0008262609   0.0002724861  -0.0004914440   0.0013177049   0.0009454907
     625    0.0009116425  -0.0000779583  -0.0011856712   0.0020973137   0.0015404477
     626    0.0005979010  -0.0000528634  -0.0009110846   0.0015089856   0.0013408362
     627    0.0012624510   0.0001015835  -0.0016740343   0.0029364854   0.0021461802
     628    0.0014724309  -0.0003375449  -0.0009399580   0.0024123889   0.0019432656
     629    0.0011903580  -0.0000648110  -0.0003002534   0.0014906115   0.0014655429
     630    0.0010041947   0.0002266651  -0.0005227397   0.0015269344   0.0012608878
     631    0.0006805887   0.0005420139  -0.0006174388   0.0012980275   0.0012837040
     632    0.0014689096   0.0000622604  -0.0005491077   0.0020180173   0.0029280739
     633    0.0016266175   0.0004156360  -0.0006955835   0.0023222010   0.0023579890
     634    0.0010989508   0.0004162423  -0.0004047038   0.0015036546   0.0014296975
     635    0.0010971472   0.0000614901  -0.0007495161   0.0018466633   0.0015156913
     636    0.0006189443  -0.0001294112  -0.0005515258   0.0011704701   0.0017035298
     637    0.0012794512  -0.0006364514  -0.0009083904   0.0021878416   0.0018364582
     638    0.0017249803  -0.0006157165  -0.0010067423   0.0027317226   0.0020771856
     639    0.0014236253  -0.0002516727  -0.0008274241   0.0022510493   0.0017853217
     640    0.0009984676   0.0001096584  -0.0008031944   0.0018016620   0.0012628084
     641    0.0011334591  -0.0000645383  -0.0011812684   0.0023147275   0.0017810657
     642    0.0010066111   0.0003733834  -0.0013590089   0.0023656199   0.0020379937
     643    0.0013288570   0.0001824166  -0.0009615250   0.0022903820   0.0027070277
     644    0.0011349697   0.0001709957  -0.0001956990   0.0013306687   0.0020150985
     645    0.0013281455   0.0004301323  -0.0006864701   0.0020146156   0.0028949859
     646    0.0009072420   0.0003374439  -0.0002274519   0.0011346939   0.0013286107
     647    0.0009799656   0.0004860480  -0.0003640428   0.0013440084   0.0011858271
     648    0.0005770022   0.0002212158  -0.0002837934   0.0008607956   0.0010633115
     649    0.0004023223  -0.0002060401  -0.0003347256   0.0007370479   0.0010914542
     650    0.0002225748  -0.0000122171  -0.0006140340   0.0008366088   0.0009069619
     651    0.0010370453   0.0000314194  -0.0010173674   0.0020544127   0.0015405371
     652    0.0012112695  -0.0000390117  -0.0011162696   0.0023275391   0.0019648248
     653    0.0006369199  -0.0000902138  -0.0008117012   0.0014486211   0.0011110780
     654    0.0005793106  -0.0000976167  -0.0011331738   0.0017124844   0.0014547458
     655    0.0005629912   0.0002475165  -0.0013166238   0.0018796149   0.0015930582
     656    0.0010277413  -0.0001537822  -0.0006757892   0.0017035305   0.0024414629
     657    0.0017081807  -0.0001480169  -0.0007142000   0.0024223806   0.0019615984
     658    0.0017385201  -0.0000986918  -0.0010362053   0.0027747254   0.0022144631
     659    0.0007564676   0.0002908154  -0.0005806424   0.0013371100   0.0013083719
     660    0.0015281933  -0.0000886056  -0.0005000721   0.0020282655   0.0017544720
     661    0.0012056146   0.0000542647  -0.0002958109   0.0015014255   0.0023741592
     662    0.0005389553   0.0001545951  -0.0003025902   0.0008415455   0.0008184997
     663    0.0005382179  -0.0000105426  -0.0005163418   0.0010545597   0.0008261718
     664    0.0009412383  -0.0001219701  -0.0011499710   0.0020912093   0.0015979982
     665    0.0007195897  -0.0005187706  -0.0007581153   0.0014777050   0.0012708817
     666    0.0003487125  -0.0004032928  -0.0008200354   0.0011687479   0.0012090766
     667    0.0006812642  -0.0001169469  -0.0013530456   0.0020343097   0.0014175640
     668    0.0005884616   0.0004375415  -0.0014974097   0.0020858714   0.0016902438
     669    0.0012059005  -0.0004442732  -0.0007519205   0.0019578210   0.0014571438
     670    0.0010779275   0.0001649153  -0.0008261461   0.0019040736   0.0013177639
     671    0.0016419613   0.0002411143  -0.0015119303   0.0031538916   0.0021439703
     672    0.0009617948   0.0002799173  -0.0007888325   0.0017506273   0.0013760336
     673    0.0007971340   0.0004341060  -0.0002824125   0.0010795464   0.0009347792
     674    0.0016732583   0.0003108222  -0.0008361209   0.0025093792   0.0020059340
     675    0.0007626128   0.0002104557  -0.0003736295   0.0011362423   0.0010481925
     676    0.0007244994  -0.0000455160  -0.0005251193   0.0012496187   0.0010635316
     677    0.0013325854   0.0000267245  -0.0017348349   0.0030674203   0.0022183398
     678    0.0005293734  -0.0000040104  -0.0006928072   0.0012221805   0.0008857319
     679    0.0010175198   0.0001016462  -0.0010155305   0.0020330503   0.0016496322
     680    0.0009659082  -0.0003227963  -0.0003747607   0.0013406688   0.0011192762
     681    0.0008820315   0.0000571835  -0.0005177903   0.0013998217   0.0011413085
     682    0.0006168393   0.0000323943  -0.0003570486   0.0009738879   0.0008708386
     683    0.0006799088  -0.0000198759  -0.0006030225   0.0012829314   0.0012559727
     684    0.0005436282  -0.0001727167  -0.0005923876   0.0011360158   0.0009836619
     685    0.0003615049  -0.0002091635  -0.0008221561   0.0011836611   0.0009763321
     686    0.0011450524  -0.0000753399  -0.0017676759   0.0029127283   0.0020152145
     687    0.0007811728  -0.0001479234  -0.0007187747   0.0014999475   0.0014412053
     688    0.0008488704   0.0005262371  -0.0012230905   0.0020719609   0.0019305903
     689    0.0007582144   0.0000817214  -0.0008665329   0.0016247473   0.0014426627
     690    0.0012105069  -0.0003550793  -0.0013519937   0.0025625006   0.0017737892
     691    0.0005840137   0.0001907927  -0.0011178247   0.0017018385   0.0015919549
     692    0.0004438024   0.0002827857  -0.0008385878   0.0012823902   0.0012368946
     693    0.0007655059   0.0002335596  -0.0007416212   0.0015071271   0.0012485061
     694    0.0005689535   0.0001736203  -0.0002153664   0.0007843199   0.0017110128
     695    0.0008888069   0.0000730577  -0.0005626709   0.0014514778   0.0017045444
     696    0.0006334560  -0.0000535114  -0.0002667019   0.0009001580   0.0013846132
     697    0.0007141080   0.0000775148  -0.0008117642   0.0015258722   0.0014888273
     698    0.0006906481   0.0000504161  -0.0009669289   0.0016575770   0.0018785767
     699    0.0008720948   0.0001018892  -0.0008935085   0.0017656033   0.0033683869
     700    0.0011868359   0.0001517858  -0.0010213872   0.0022082231   0.0023304817
     701    0.0007297229   0.0000965604  -0.0005979833   0.0013277062   0.0019724022
     702    0.0011639507   0.0001730609  -0.0012755790   0.0024395297   0.0018563155
     703    0.0002431603   0.0001761342  -0.0009654663   0.0012086266   0.0010334009
     704    0.0003267249   0.0000737990  -0.0011068203   0.0014335452   0.0011418783
     705    0.0006025251  -0.0002697760  -0.0008330711   0.0014355961   0.0010807961
     706    0.0005941484   0.0001305365  -0.0005396306   0.0011337789   0.0010007264
     707    0.0005886666   0.0002529037  -0.0003954088   0.0009840754   0.0013793778
     708    0.0007822239   0.0002395658  -0.0005037262   0.0012859502   0.0017563711
     709    0.0012641836   0.0006097890  -0.0011541168   0.0024183004   0.0025752039
     710    0.0005883461  -0.0001852367  -0.0002732421   0.0008615882   0.0014595920
     711    0.0010103762   0.0001362669  -0.0010667038   0.0020770800   0.0016429501
     712    0.0013205725   0.0003035688  -0.0006482387   0.0019688112   0.0018297612
     713    0.0011689021   0.0000094001  -0.0004038204   0.0015727226   0.0015200254
     714    0.0011869928  -0.0003376636  -0.0008109804   0.0019979731   0.0015114967
     715    0.0010026278  -0.0004390338  -0.0007757744   0.0017784023   0.0013100860
     716    0.0005659340  -0.0001212828  -0.0008913125   0.0014572465   0.0010586842
     717    0.0001525203  -0.0002615722  -0.0006482539   0.0008007742   0.0014980008
     718    0.0006136805  -0.0003210396  -0.0008246345   0.0014383151   0.0026373542
     719    0.0009666311  -0.0001596351  -0.0007804862   0.0017471173   0.0013787655
     720    0.0010105010   0.0000573644  -0.0007842612   0.0017947621   0.0015470884
     721    0.0010449245   0.0001844838  -0.0008408804   0.0018858049   0.0017147655
     722    0.0006535045   0.0001218488  -0.0003928176   0.0010463221   0.0025165569
     723    0.0014093923  -0.0002835062  -0.0010710193   0.0024804117   0.0029628650
     724    0.0007620462   0.0002566613  -0.0008307012   0.0015927474   0.0019468192
     725    0.0013374291   0.0003763175  -0.0006479896   0.0019854186   0.0014920928
     726    0.0014572170   0.0001386330  -0.0012099792   0.0026671962   0.0020202296
     727    0.0010108003   0.0000284552  -0.0017925917   0.0028033920   0.0020264992
     728    0.0006644947  -0.0001724574  -0.0014113836   0.0020758782   0.0014838759
     729    0.0004051701  -0.0001272553  -0.0007961485   0.0012013187   0.0011358673
     730    0.0003722650  -0.0000289217  -0.0009802591   0.0013525241   0.0015099960
     731    0.0002450592  -0.0000369837  -0.0005364235   0.0007814827   0.0013319360
     732    0.0010122431  -0.0002491994  -0.0007839073   0.0017961504   0.0015681930
     733    0.0007223343   0.0000428609  -0.0005053050   0.0012276393   0.0024935013
     734    0.0010165751  -0.0000650804  -0.0006447955   0.0016613706   0.0018604919
     735    0.0003618923   0.0000067132  -0.0004418066   0.0008036989   0.0008943961
     736    0.0007555322  -0.0000833902  -0.0005588530   0.0013143852   0.0016190063
     737    0.0011092169   0.0002973124  -0.0008768865   0.0019861033   0.0017483201
     738    0.0010837414   0.0005957412  -0.0004955631   0.0015793044   0.0022025162
     739    0.0014442355   0.0006643234  -0.0013624192   0.0028066547   0.0028449816
     740    0.0006580778   0.0002131430  -0.0012900075   0.0019480853   0.0016249433
     741    0.0007937190   0.0000536964  -0.0015427455   0.0023364645   0.0016701046
     742    0.0007210248   0.0000470799  -0.0012357161   0.0019567410   0.0016676112
     743    0.0004516592  -0.0003877046  -0.0004707719   0.0009224312   0.0022193494
     744    0.0006836225  -0.0003108917  -0.0005877187   0.0012713411   0.0030536677
     745    0.0007934728  -0.0000565619  -0.0009217882   0.0017152609   0.0018223803
     746    0.0004858289  -0.0001015762  -0.0006601012   0.0011459302   0.0014224222
     747    0.0002934148   0.0001240483  -0.0004242558   0.0007176706   0.0012626114
     748    0.0006616178  -0.0000203503  -0.0006367454   0.0012983632   0.0012618905
     749    0.0004990080   0.0000929340  -0.0003661139   0.0008651219   0.0010532693
     750    0.0007343839   0.0000724769  -0.0002771592   0.0010115431   0.0015992326
     751    0.0013510298   0.0000256897  -0.0006382107   0.0019892406   0.0018288977
     752    0.0016020704   0.0005893020  -0.0009232266   0.0025252970   0.0021453475
     753    0.0013277719   0.0004107356  -0.0008644575   0.0021922294   0.0016849030
     754    0.0008156929   0.0005368624  -0.0010282116   0.0018439046   0.0015366412
     755    0.0005084426   0.0003163677  -0.0010240031   0.0015324457   0.0015460380
     756    0.0002658639  -0.0001483361  -0.0002765943   0.0005424582   0.0016462987
     757    0.0003527267   0.0001210631  -0.0006501139   0.0010028406   0.0017746723
     758    0.0008201380  -0.0003457382  -0.0007502842   0.0015704221   0.0012263460
     759    0.0007730919  -0.0000508806  -0.0014998233   0.0022729152   0.0017267704
     760    0.0000393461  -0.0000531266  -0.0004614454   0.0005007916   0.0010431647
     761    0.0005982739   0.0004678391  -0.0006513889   0.0012496629   0.0018162136
     762    0.0007614931   0.0004847588  -0.0005135780   0.0012750711   0.0017276268
     763    0.0007215866   0.0005607497  -0.0009105369   0.0016321235   0.0019776823
     764    0.0007480256  -0.0000358267  -0.0007261389   0.0014741645   0.0014360723
     765    0.0009481342   0.0002401640   0.0000114571   0.0009366772   0.0020678077
     766    0.0014428136   0.0009284873  -0.0007530888   0.0021959025   0.0022182838
     767    0.0015210215  -0.0000750518  -0.0004579244   0.0019789459   0.0015641674
     768    0.0013426755  -0.0006142771  -0.0007223891   0.0020650645   0.0016745787
     769    0.0004329745   0.0000122273  -0.0005724685   0.0010054430   0.0023164834
     770    0.0009629741  -0.0001817105  -0.0009166352   0.0018796093   0.0016076051
     771    0.0008212670   0.0000743628  -0.0009163265   0.0017375936   0.0012302005
     772    0.0002615773  -0.0002484904  -0.0003940283   0.0006556056   0.0008925811
     773    0.0003821580  -0.0002042346  -0.0005035103   0.0008856682   0.0011436517
     774    0.0012188945   0.0002197969  -0.0010917500   0.0023106445   0.0019104437
     775    0.0009977970   0.0001792876  -0.0003178140   0.0013156110   0.0035291091
     776    0.0011271618  -0.0002299771  -0.0004817587   0.0016089205   0.0033281516
     777    0.0012814493   0.0001829358  -0.0015751821   0.0028566314   0.0020294188
     778    0.0016179380   0.0001524593  -0.0007852693   0.0024032074   0.0020179768
     779    0.0012408322   0.0005711148  -0.0004372033   0.0016780355   0.0014885108
     780    0.0010053400   0.0004865237  -0.0006609039   0.0016662439   0.0014475477
     781    0.0007916393   0.0000188684  -0.0009340813   0.0017257206   0.0012284199
     782    0.0010935975  -0.0005310714  -0.0010258708   0.0021194683   0.0015960879
     783    0.0006288729  -0.0002399800  -0.0010382621   0.0016671349   0.0017302969
     784    0.0003853826   0.0001137404  -0.0006407187   0.0010261013   0.0015815343
     785    0.0009470104  -0.0000434454  -0.0006512283   0.0015982387   0.0012995197
     786    0.0006332475   0.0003671439  -0.0007926161   0.0014258637   0.0016167067
     787    0.0007910263  -0.0000186943  -0.0005212849   0.0013123112   0.0011988973
     788    0.0011011875   0.0005991926  -0.0010644877   0.0021656752   0.0019449732
     789    0.0009353879   0.0000894294  -0.0005326582   0.0014680461   0.0015899743
     790    0.0011870885  -0.0002564543  -0.0010143283   0.0022014168   0.0016174514
     791    0.0014839702   0.0000182294  -0.0013680725   0.0028520427   0.0024409104
     792    0.0009126782  -0.0002909840  -0.0004408208   0.0013534990   0.0017907257
     793    0.0004576817  -0.0002328856  -0.0003900105   0.0008476922   0.0010900790
     794    0.0004716434   0.0001139306  -0.0005843512   0.0010559946   0.0009811931
     795    0.0007863124   0.0000905158  -0.0009673744   0.0017536868   0.0014958251
     796    0.0012036530  -0.0002088756  -0.0011619353   0.0023655883   0.0031600518
     797    0.0020004007  -0.0000911026  -0.0017867544   0.0037871550   0.0030653198
     798    0.0006720119   0.0003796445  -0.0006250606   0.0012970724   0.0014198693
     799    0.0010295663  -0.0000569343  -0.0006072264   0.0016367927   0.0015287960
     800    0.0007253804   0.0001004057  -0.0003391658   0.0010645462   0.0010048399
     801    0.0014507833  -0.0002929321  -0.0007429297   0.0021937130   0.0021937372
     802    0.0008187434   0.0002898887  -0.0009606801   0.0017794235   0.0019997336
     803    0.0004610735  -0.0000347924  -0.0004890748   0.0009501484   0.0014401124
     804    0.0006324746  -0.0003049165  -0.0006659897   0.0012984643   0.0021386201
     805    0.0004772816  -0.0002523252  -0.0008215325   0.0012988141   0.0018525405
     806    0.0006209576  -0.0005332612  -0.0008941667   0.0015151242   0.0012142523
     807    0.0014260125   0.0000561052  -0.0010193975   0.0024454099   0.0017156000
     808    0.0011679400   0.0001847536  -0.0005882648   0.0017562048   0.0013260897
     809    0.0019027178  -0.0004181277  -0.0007098537   0.0026125716   0.0020819319
     810    0.0009984060  -0.0003075769  -0.0004745945   0.0014730005   0.0019420119
     811    0.0005131132  -0.0000588966  -0.0005150774   0.0010281906   0.0010741277
     812    0.0009889698  -0.0001783034  -0.0007619587   0.0017509285   0.0023392979
     813    0.0008551814  -0.0003417831  -0.0004636992   0.0013188805   0.0016544368
     814    0.0006123744   0.0003830279  -0.0016750305   0.0022874048   0.0018773004
     815    0.0005139796  -0.0001546429  -0.0010896194   0.0016035989   0.0015991898
     816    0.0006763863   0.0005130737  -0.0010535147   0.0017299009   0.0014651258
     817    0.0008735862   0.0001885531  -0.0007555434   0.0016291296   0.0014488037
     818    0.0008312005  -0.0000350623  -0.0009130260   0.0017442265   0.0018711305
     819    0.0009809115  -0.0003677867  -0.0010180198   0.0019989313   0.0016804031
     820    0.0015750498   0.0001177362  -0.0014352617   0.0030103115   0.0021027177
     821    0.0009174000   0.0004437572  -0.0009341254   0.0018515254   0.0017346282
     822    0.0007428848  -0.0000030620  -0.0005422460   0.0012851308   0.0020555804
     823    0.0003321252  -0.0001053232  -0.0005899738   0.0009220990   0.0013606882
     824    0.0003975264  -0.0001646793  -0.0005669742   0.0009645006   0.0010033986
     825    0.0013305738  -0.0002934966  -0.0009708231   0.0023013968   0.0020676073
     826    0.0012304792  -0.0000564395  -0.0013257041   0.0025561833   0.0017712577
     827    0.0011437603   0.0003311279  -0.0025419173   0.0036856776   0.0026481522
     828    0.0007323267  -0.0001333187  -0.0015651327   0.0022974594   0.0017527610
     829    0.0007653019  -0.0001787729  -0.0002872949   0.0010525968   0.0012264093
     830    0.0014290194   0.0001461125  -0.0005103504   0.0019393698   0.0028694084
     831    0.0011622706   0.0001756935  -0.0006250289   0.0017872996   0.0020335104
     832    0.0005601831   0.0002553660  -0.0005434494   0.0011036324   0.0008719813
     833    0.0015296375   0.0003468129  -0.0019441860   0.0034738235   0.0023684762
     834    0.0008237886   0.0001118846  -0.0009616851   0.0017854737   0.0014048482
     835    0.0005294517   0.0001656578  -0.0009673593   0.0014968110   0.0013860180
     836    0.0007531133  -0.0004862212  -0.0007856300   0.0015387432   0.0014989431
     837    0.0004789904   0.0002969541  -0.0009442194   0.0014232098   0.0010679839
     838    0.0008583016   0.0001283140  -0.0007168371   0.0015751387   0.0011763082
     839    0.0012341512  -0.0003888252  -0.0008621905   0.0020963418   0.0015458591
     840    0.0008292521   0.0000506703  -0.0015872025   0.0024164546   0.0018037097
     841    0.0006922863   0.0002082421  -0.0015390364   0.0022313227   0.0016011915
     842    0.0008162713   0.0002995914  -0.0007933961   0.0016096674   0.0013305581
     843    0.0016801846   0.0008440864  -0.0013954870   0.0030756716   0.0025715503
     844    0.0007673490   0.0002695487  -0.0001122016   0.0008795506   0.0010184749
     845    0.0011438956   0.0001830653  -0.0007951762   0.0019390718   0.0014131206
     846    0.0011724165   0.0001351584  -0.0006207919   0.0017932085   0.0012819386
     847    0.0009869009   0.0003389297  -0.0006036508   0.0015905517   0.0013629329
     848    0.0011033508   0.0003600753  -0.0008736568   0.0019770077   0.0014044249
     849    0.0005241031  -0.0000296015  -0.0004243680   0.0009484711   0.0006608535
     850    0.0004052944  -0.0000316716  -0.0005262454   0.0009315398   0.0007603890
     851    0.0009314219   0.0002730457  -0.0010884818   0.0020199036   0.0015058910
     852    0.0013779432   0.0002078767  -0.0014845607   0.0028625038   0.0020883768
     853    0.0010237170  -0.0003086973  -0.0008119585   0.0018356755   0.0014905158
     854    0.0006174511   0.0000755258  -0.0008530073   0.0014704584   0.0011162184
     855    0.0010813762   0.0000491729  -0.0012039878   0.0022853640   0.0020968635
     856    0.0014181233   0.0002164392  -0.0013444892   0.0027626125   0.0020233609
     857    0.0011010098   0.0001798103  -0.0007302658   0.0018312756   0.0016421344
     858    0.0020529770   0.0004124028  -0.0019121089   0.0039650859   0.0028225456
     859    0.0008827469   0.0001803626  -0.0008139532   0.0016967001   0.0014721564
     860    0.0008848356   0.0003170361  -0.0008463181   0.0017311537   0.0012826178
     861    0.0008481051   0.0004339994  -0.0007798555   0.0016279606   0.0013068398
     862    0.0008245464   0.0001213563  -0.0006868500   0.0015113964   0.0011178956
     863    0.0006179354   0.0000411129  -0.0007005497   0.0013184851   0.0011891520
     864    0.0009703905  -0.0001000817  -0.0005969651   0.0015673556   0.0022669784
     865    0.0011255746   0.0000221448  -0.0007154832   0.0018410578   0.0026840750
     866    0.0006895763   0.0001616257  -0.0008908229   0.0015803992   0.0013928971
     867    0.0006435803   0.0000545073  -0.0008944503   0.0015380306   0.0014197059
     868    0.0009211933  -0.0000126184  -0.0008095078   0.0017307011   0.0014331628
     869    0.0009397496   0.0004826950  -0.0010950325   0.0020347822   0.0018581080
     870    0.0010855260  -0.0000787311  -0.0005757329   0.0016612590   0.0023651753
     871    0.0011106692  -0.0000854903  -0.0005654856   0.0016761548   0.0013655943
     872    0.0008127053  -0.0003305754  -0.0007713826   0.0015840879   0.0011431228
     873    0.0005336692  -0.0001533512  -0.0005744601   0.0011081293   0.0011298804
     874    0.0006337478   0.0000847888  -0.0004993601   0.0011331079   0.0012053354
     875    0.0010958515   0.0002008124  -0.0009687866   0.0020646380   0.0016010477
     876    0.0009743702   0.0001261431  -0.0009208549   0.0018952251   0.0015559171
     877    0.0009302920   0.0001077463  -0.0004581181   0.0013884101   0.0021532226
     878    0.0009605134   0.0002158576  -0.0005192747   0.0014797881   0.0027814753
     879    0.0012341525  -0.0003407463  -0.0010531474   0.0022872999   0.0019584888
     880    0.0012191547  -0.0002348011  -0.0011271057   0.0023462604   0.0020138249
     881    0.0007777049   0.0001711330  -0.0002907459   0.0010684508   0.0013171605
     882    0.0008050672   0.0003045919  -0.0003777608   0.0011828280   0.0011741944
     883    0.0008895049   0.0002570725  -0.0007297013   0.0016192062   0.0014059115
     884    0.0008917473   0.0000107017  -0.0006455865   0.0015373337   0.0010725338
     885    0.0005361896  -0.0002616216  -0.0004432958   0.0009794854   0.0008346657
     886    0.0003755677  -0.0000775105  -0.0006124372   0.0009880049   0.0008796743
     887    0.0010868419  -0.0004834236  -0.0007400561   0.0018268979   0.0014320717
     888    0.0006602370  -0.0000814230  -0.0004409750   0.0011012119   0.0010376252
     889    0.0003953786   0.0002925202  -0.0003303195   0.0007256981   0.0019336802
     890    0.0008128936   0.0004116955  -0.0005424293   0.0013553229   0.0019904047
     891    0.0008286127   0.0004590676  -0.0007138672   0.0015424799   0.0017823816
     892    0.0005652429   0.0000838995  -0.0007116030   0.0012768458   0.0022787801
     893    0.0008471993   0.0000169301  -0.0007413839   0.0015885832   0.0019958135
     894    0.0010011749   0.0004163105  -0.0006514287   0.0016526036   0.0017211177
     895    0.0010366693   0.0001388775  -0.0007213199   0.0017579892   0.0014986902
     896    0.0009302827   0.0000783013  -0.0010371418   0.0019674245   0.0014905546
