Nodal Strains (computed using Matlab)
     NODE    EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ
     455    0.0003306654   0.0000551390   0.0002746883  -0.0003669837   0.0004270658   0.0009227521
     456    0.0003584907   0.0001139191  -0.0009586945  -0.0001990718   0.0002736662   0.0005302335
     457    0.0003089669  -0.0000210808  -0.0006485805   0.0003379362   0.0007477039   0.0005991611
     458    0.0003079651  -0.0000254715  -0.0002457584   0.0000791056   0.0007309741   0.0007197073
     459    0.0002809951   0.0001601039   0.0001813421  -0.0000858488   0.0002761429   0.0007937636
     460    0.0001607207   0.0003937366   0.0004303749  -0.0002007689   0.0003433049   0.0006785673
     461    0.0002280148   0.0000251851   0.0004817764  -0.0009416273   0.0000052685   0.0004351767
     462    0.0004923959  -0.0003890226   0.0004688031  -0.0009933891  -0.0003858718   0.0005010964
     463    0.0007067238  -0.0003692818   0.0007610874  -0.0002808388   0.0003257579   0.0008383286
     464    0.0007150332   0.0000015440   0.0010117642   0.0005198895   0.0010359890   0.0007207843
     465    0.0004706244   0.0004696755   0.0008927314   0.0004787821   0.0010090511   0.0002935612
     466    0.0001171801   0.0005998068   0.0006080902   0.0004138779   0.0011059073   0.0001656863
     467   -0.0000613798   0.0004391059   0.0002130946   0.0004407337   0.0009191045   0.0001926086
     468   -0.0001097885   0.0000422826  -0.0002397632  -0.0001216876  -0.0003244761   0.0002166781
     469    0.0015124328  -0.0004429307  -0.0007261370   0.0003766948   0.0002566343   0.0006249983
     470    0.0012138961  -0.0001403443  -0.0005453052   0.0004636094   0.0007370793   0.0006826394
     471    0.0008292678  -0.0002448118  -0.0001663014  -0.0000269938   0.0008011910   0.0007554762
     472    0.0004325878  -0.0004810397   0.0003551410  -0.0005028280   0.0005073788   0.0010928640
     473    0.0001874268  -0.0002609041   0.0007137386  -0.0006341024   0.0005487625   0.0010035295
     474    0.0002722364  -0.0000505833   0.0006236095  -0.0011273591   0.0002223526   0.0001383579
     475    0.0006284227   0.0000597006   0.0004893825  -0.0011629801   0.0003094047  -0.0000216744
     476    0.0008640692  -0.0000210118   0.0007798777  -0.0006214858   0.0009305759   0.0004550840
     477    0.0006918220   0.0000522805   0.0009697240  -0.0001774146   0.0010276038   0.0002856360
     478    0.0002818677   0.0006266899   0.0008454106  -0.0002634661   0.0008540947  -0.0000620386
     479    0.0000690268   0.0007716636   0.0005121476  -0.0000736640   0.0010931923  -0.0003387890
     480   -0.0000623496   0.0004313510   0.0000368247   0.0001057751   0.0009679951  -0.0007611522
     481   -0.0002973324   0.0001058551  -0.0003344248  -0.0004590151  -0.0000807360  -0.0012833479
     482    0.0012025324  -0.0001963519  -0.0004739337   0.0006550520   0.0007439186   0.0004762275
     483    0.0009232200  -0.0002316371  -0.0003828398   0.0000662301   0.0007159542   0.0007114682
     484    0.0005833990  -0.0006203689  -0.0001347978  -0.0004153473   0.0006458390   0.0011077413
     485    0.0003364663  -0.0010549296   0.0003510620  -0.0005319477   0.0005291639   0.0014842381
     486    0.0001906435  -0.0009112718   0.0006673103  -0.0004018146   0.0004187280   0.0011689040
     487    0.0001364160  -0.0002300667   0.0005143641  -0.0004765368   0.0003680526   0.0003614202
     488    0.0003058264   0.0003513841   0.0003494945  -0.0005911531   0.0008955040  -0.0000642142
     489    0.0005076640   0.0002777951   0.0005070453  -0.0005417113   0.0012107606  -0.0001366323
     490    0.0004084239   0.0002620717   0.0006517574  -0.0004976691   0.0009013613  -0.0001210927
     491    0.0001491996   0.0008164456   0.0006442160  -0.0003688198   0.0007031236  -0.0001382677
     492    0.0000448159   0.0009466966   0.0004336242   0.0000640645   0.0009305987  -0.0004327319
     493   -0.0000001178   0.0004896508   0.0000707511   0.0000955434   0.0009811492  -0.0008613292
     494   -0.0000558297   0.0001191052  -0.0003445894  -0.0003722048   0.0004956016  -0.0011479774
     495   -0.0002096233   0.0000720735  -0.0000775406  -0.0000944431   0.0012233081   0.0003545153
     496   -0.0004693021  -0.0002530714  -0.0002042405  -0.0010736343   0.0007684137   0.0002775319
     497   -0.0001500745  -0.0009378274  -0.0000680894  -0.0012609692   0.0005406501   0.0008953506
     498    0.0001272124  -0.0015889806   0.0003369166  -0.0002683828   0.0004976364   0.0015437514
     499    0.0001738546  -0.0014161795   0.0004375942   0.0001610178  -0.0000190013   0.0014088303
     500    0.0001375861  -0.0004108248   0.0003365520   0.0009444949   0.0005013615   0.0013516468
     501   -0.0002983346   0.0004642396   0.0002678325   0.0010036519   0.0015220162   0.0006050735
     502   -0.0002417560   0.0004520466   0.0001603310   0.0003020304   0.0010839474  -0.0000910670
     503    0.0000884084   0.0006619724   0.0001688181   0.0000696223   0.0009337502   0.0001400297
     504    0.0000809571   0.0009820155   0.0004436491   0.0002386601   0.0007239902  -0.0000467219
     505   -0.0001136591   0.0010290279   0.0004251436   0.0005631302   0.0006867015  -0.0004257173
     506   -0.0000744754   0.0006120574   0.0000344693   0.0004354218   0.0009190223  -0.0003483555
     507   -0.0000762701  -0.0000742469  -0.0001589473  -0.0001568023   0.0009410402  -0.0004536570
     508   -0.0001782118  -0.0002819872  -0.0007875115  -0.0005479844  -0.0008040488   0.0024340920
     509   -0.0001088337  -0.0002582594  -0.0004863450  -0.0001173565  -0.0002253167   0.0022658818
     510    0.0000427477  -0.0002732223  -0.0002527621   0.0000990454   0.0001630164   0.0020761802
     511    0.0001675953   0.0001235553   0.0001786753   0.0002659562   0.0003133852   0.0013726769
     512    0.0000231402   0.0001674708   0.0006839610  -0.0000789418   0.0000568534   0.0003446558
     513   -0.0001001904   0.0000820886   0.0006725957  -0.0001946453   0.0001348735  -0.0002121544
     514   -0.0002729004   0.0000808780   0.0005476304   0.0000250231   0.0005720781  -0.0002376161
     515   -0.0003632877  -0.0001449740   0.0004385639  -0.0000142781   0.0007803317  -0.0005217127
     516   -0.0001293086  -0.0003309030  -0.0001283659   0.0002583869   0.0008990876  -0.0009552782
     517   -0.0003611538  -0.0001854976  -0.0006824627   0.0004579542   0.0001302522  -0.0012889838
     518   -0.0003666612   0.0000549671  -0.0007407049   0.0004641972  -0.0006564031  -0.0014812841
     519   -0.0002540370   0.0001320894  -0.0005377056   0.0003334636  -0.0009692209  -0.0013506944
     520   -0.0002021281  -0.0003159923  -0.0006291639  -0.0001913950  -0.0017397947  -0.0014683548
     521   -0.0002262016  -0.0000594118  -0.0005546347  -0.0004755311  -0.0009839248   0.0019278128
     522   -0.0001021536  -0.0001105974  -0.0003882484  -0.0003793940  -0.0002483024   0.0018448873
     523   -0.0000201434  -0.0001440795  -0.0001478190  -0.0001109240   0.0001731816   0.0016350808
     524    0.0001086788  -0.0000035784   0.0002503669   0.0000231686   0.0000810017   0.0010004914
     525    0.0001901870   0.0001519087   0.0005753440  -0.0001286509  -0.0000926265   0.0002643770
     526    0.0001108392   0.0001208548   0.0005271371  -0.0002924159   0.0002821730  -0.0000771577
     527   -0.0000407708   0.0002007813   0.0004151721  -0.0002916085   0.0005927942  -0.0000511363
     528   -0.0000769753  -0.0002052570   0.0004250483   0.0000812892   0.0006077926  -0.0002293203
     529    0.0001372800  -0.0003858373   0.0000852036   0.0003028078   0.0006321729  -0.0008679286
     530    0.0003965756   0.0000794271  -0.0003905548   0.0005301881   0.0002815585  -0.0011247700
     531    0.0004042517   0.0003678331  -0.0004432300   0.0009822366  -0.0000890491  -0.0007919107
     532    0.0003297299   0.0002455038  -0.0004115271   0.0009315829  -0.0005041555  -0.0004884700
     533    0.0003182842  -0.0002917169  -0.0004907368   0.0004867194  -0.0012162860  -0.0002882772
     534    0.0000063528   0.0000430758  -0.0005413273  -0.0000549784  -0.0008017553   0.0015036908
     535   -0.0001827658  -0.0001213510  -0.0003540497  -0.0005246519  -0.0003267770   0.0012346370
     536   -0.0002336758  -0.0001467617  -0.0000855268  -0.0003772458  -0.0000366854   0.0009520665
     537   -0.0000554170   0.0001055357   0.0003375345   0.0000015286   0.0000019396   0.0004866001
     538    0.0000956051   0.0002623608   0.0005533880  -0.0000393439   0.0000184472   0.0003187306
     539    0.0001746097   0.0001266381   0.0003693091  -0.0000902082   0.0002685514   0.0002890722
     540    0.0003034998   0.0001630064   0.0002972079  -0.0003313255   0.0004355622   0.0001057729
     541    0.0002922915  -0.0002672679   0.0004725246  -0.0001435613   0.0003806038  -0.0000075758
     542    0.0002365598  -0.0004754254   0.0003172592   0.0003345868   0.0003980188  -0.0002576803
     543    0.0003853436   0.0004592731  -0.0000191363   0.0006101469   0.0005337910  -0.0004050780
     544    0.0005940953   0.0008147358  -0.0001878775   0.0010289703   0.0005954012  -0.0001831674
     545    0.0005929873   0.0003445786  -0.0003902391   0.0010932752   0.0000183752  -0.0000036357
     546    0.0004732176  -0.0003065632  -0.0007368570   0.0008188610  -0.0011077588  -0.0000091397
     547   -0.0000786035   0.0002629775  -0.0005558561   0.0004161047  -0.0002322231   0.0007204726
     548    0.0000194255  -0.0002557938  -0.0005044013  -0.0002144033  -0.0003594893   0.0007010456
     549   -0.0000017016  -0.0002495923  -0.0002656083  -0.0000305318  -0.0002526536   0.0005791226
     550   -0.0000800300   0.0001809885   0.0001661072   0.0002784603   0.0000827403   0.0003653072
     551    0.0000276126   0.0004631285   0.0003228802  -0.0000412306   0.0002143246   0.0002731815
     552    0.0002865931   0.0002336589   0.0001203368   0.0000575308   0.0000575527   0.0003072952
     553    0.0005412997  -0.0000342285   0.0000830735  -0.0000476226  -0.0000654180   0.0001452877
     554    0.0006064559  -0.0002406982   0.0002843059  -0.0000522075   0.0000151153  -0.0000634356
     555    0.0004258324  -0.0003881768   0.0003223068   0.0006569644   0.0001054785  -0.0000386110
     556    0.0002422642   0.0006587910   0.0001423120   0.0011097444   0.0006871307  -0.0000517380
     557    0.0001710551   0.0011459509  -0.0001484333   0.0010175617   0.0010921253  -0.0004571669
     558    0.0001321622   0.0004684883  -0.0004883659   0.0006546699   0.0003906810  -0.0008182939
     559    0.0000361044  -0.0000753598  -0.0008093091   0.0003212128  -0.0005966442  -0.0010190363
     560   -0.0001201857   0.0001561676  -0.0005462340   0.0001173298  -0.0000684358   0.0003376211
     561    0.0002325807  -0.0002267726  -0.0006875448   0.0002686875  -0.0002918085   0.0004267967
     562    0.0004506231  -0.0002237301  -0.0006246117   0.0004909113  -0.0000854076   0.0006170049
     563    0.0005076854  -0.0000089858  -0.0003336210   0.0009040764   0.0001919313   0.0008347644
     564    0.0006524606   0.0003049014  -0.0001800056   0.0005000747  -0.0000520515   0.0005185704
     565    0.0006884425   0.0004019439  -0.0001822636   0.0000120521  -0.0001848006   0.0000018380
     566    0.0004902161   0.0000659589  -0.0001841855   0.0000761781  -0.0004844253  -0.0002100487
     567    0.0004464818  -0.0000114284  -0.0000648760   0.0004528009  -0.0005250001  -0.0001842880
     568    0.0005824329  -0.0000990558   0.0001759537   0.0012903877  -0.0001483741  -0.0001769797
     569    0.0006240330   0.0004471748   0.0001268759   0.0015060955   0.0005208182  -0.0005828184
     570    0.0003996523   0.0009017314  -0.0002287429   0.0008076461   0.0009302037  -0.0013756604
     571    0.0001201137   0.0005032000  -0.0005176963   0.0001376370   0.0005234704  -0.0017854541
     572   -0.0000205043   0.0001674718  -0.0006421733  -0.0002461180   0.0001105719  -0.0016615339
     573    0.0002506731  -0.0001314605  -0.0002795945  -0.0001517880  -0.0002222698   0.0001207201
     574    0.0002675720  -0.0000528951  -0.0005097730   0.0003335232  -0.0001253246   0.0000152875
     575    0.0004111113   0.0000024981  -0.0006336595   0.0006332919   0.0000664916   0.0000268987
     576    0.0006580712   0.0000118347  -0.0005310912   0.0013070290   0.0002500096   0.0001226914
     577    0.0007076907  -0.0000764205  -0.0003739266   0.0011855100  -0.0002658315   0.0001524185
     578    0.0004306222   0.0001492218  -0.0002761206   0.0000367613  -0.0006567434  -0.0002184780
     579    0.0000536456   0.0004180843  -0.0002785067  -0.0002066514  -0.0008354720  -0.0005652987
     580    0.0000142843   0.0002991952  -0.0001600960   0.0005482951  -0.0008440199  -0.0003617876
     581    0.0002804355  -0.0000077372   0.0002902462   0.0011338821  -0.0003081976  -0.0002599636
     582    0.0004010415   0.0000482722   0.0004256625   0.0008715178   0.0002283290  -0.0007050893
     583    0.0004098362   0.0005343179   0.0000146060   0.0002674962   0.0005948596  -0.0012641528
     584    0.0003761692   0.0005274505  -0.0002951456  -0.0001481536   0.0004934167  -0.0015040416
     585    0.0002287757   0.0002467719  -0.0003114503  -0.0001592104   0.0000597058  -0.0014906821
     586    0.0003937386  -0.0003096396   0.0003535235  -0.0000508518  -0.0000011994  -0.0001767160
     587    0.0002241531   0.0000024645   0.0000543101   0.0000787272   0.0001117302  -0.0005940677
     588    0.0001177795   0.0000551765  -0.0001730127   0.0001664917  -0.0000820215  -0.0009575159
     589   -0.0000272270   0.0002261675  -0.0002394199   0.0004492392   0.0001696218  -0.0011628764
     590   -0.0002569955  -0.0000540402  -0.0002053167   0.0004011021  -0.0001152626  -0.0010309749
     591   -0.0002827158  -0.0001963942  -0.0002277917  -0.0000928835  -0.0010334920  -0.0007853054
     592   -0.0000996604   0.0004157653  -0.0002401663  -0.0003845738  -0.0013125224  -0.0005270715
     593   -0.0000287326   0.0003870992  -0.0000320706   0.0000409580  -0.0009590697  -0.0001927597
     594   -0.0001551603   0.0000001673   0.0004624998   0.0005396930  -0.0002257435   0.0000595208
     595   -0.0002472093  -0.0001601162   0.0006132307   0.0005441565   0.0000610764   0.0000768751
     596   -0.0000712747   0.0004645897   0.0002866016   0.0004306311   0.0004094278  -0.0000525647
     597    0.0002941660   0.0006745035   0.0000653296   0.0001338099   0.0005174897  -0.0001472051
     598    0.0007004213  -0.0001111633   0.0000726009  -0.0000811923   0.0001495801  -0.0002358640
     599    0.0000963534   0.0000712821   0.0003923983   0.0002171833   0.0009023792  -0.0006781751
     600    0.0000231798  -0.0001488532   0.0003450285  -0.0000086917   0.0002477443  -0.0009894182
     601   -0.0001142320  -0.0001926614   0.0001939802  -0.0001111794  -0.0000803166  -0.0009915389
     602   -0.0003944452   0.0002835357   0.0000281802  -0.0001165067   0.0001122206  -0.0007635182
     603   -0.0005239009   0.0003224526  -0.0001368204  -0.0000354009  -0.0001407733  -0.0007685619
     604   -0.0003199541  -0.0000569205  -0.0001929951   0.0000643865  -0.0010496027  -0.0006503820
     605   -0.0000109262   0.0000373387  -0.0001610528  -0.0000566534  -0.0013494929  -0.0000493720
     606   -0.0000203840   0.0002583117  -0.0000013928  -0.0001130221  -0.0006441511   0.0004454143
     607   -0.0002396947   0.0001835782   0.0004093768   0.0003508444   0.0001855799   0.0005650258
     608   -0.0001474979  -0.0000547127   0.0005122672   0.0008930333   0.0002620943   0.0007732543
     609    0.0001315732   0.0005005701   0.0003376181   0.0010042874   0.0005799766   0.0010522130
     610    0.0003720750   0.0006789869   0.0003108521   0.0005539827   0.0007141521   0.0010992583
     611    0.0005879531  -0.0002195211   0.0001520101  -0.0002498541   0.0001304825   0.0010969634
     612   -0.0003278217   0.0004182859  -0.0000941140   0.0001498650   0.0008516039  -0.0008557763
     613   -0.0001123883  -0.0001579448  -0.0001072724   0.0002980522   0.0004276708  -0.0005856849
     614   -0.0000536906  -0.0003272952  -0.0001766336   0.0004289261   0.0002814534  -0.0002194652
     615    0.0000751567   0.0001350859  -0.0001741016   0.0005772943   0.0001444285   0.0002282682
     616    0.0002691665   0.0004439200  -0.0001536284   0.0003919951  -0.0001474167   0.0002616609
     617    0.0002150362   0.0001475156  -0.0001028568   0.0000069779  -0.0007669520   0.0002287563
     618    0.0000695572  -0.0001386761  -0.0000040647   0.0000112199  -0.0008884645   0.0004653546
     619    0.0001137835   0.0000721041   0.0001413590  -0.0000062081   0.0001360296   0.0006928169
     620    0.0001729078   0.0003177026   0.0003767198   0.0003716082   0.0007354395   0.0006975749
     621    0.0001270957   0.0002529916   0.0004351579   0.0010957555   0.0006405748   0.0007581535
     622    0.0000943284   0.0003941866   0.0003645544   0.0011302745   0.0008451139   0.0010303053
     623    0.0000613662   0.0004656981   0.0003071755   0.0004973825   0.0007829586   0.0011113109
     624    0.0000887378   0.0001661036   0.0001984682  -0.0005145485   0.0000397832   0.0010143012
     625    0.0004801535  -0.0001040577  -0.0005788521   0.0003222672   0.0003271106   0.0001049676
     626    0.0003958823  -0.0000456724  -0.0007167626   0.0004269599   0.0005917327  -0.0001092814
     627    0.0005785829  -0.0001737892  -0.0007166331   0.0006351616   0.0006405477   0.0000364075
     628    0.0007912080  -0.0002183000  -0.0003799463   0.0008392745   0.0003599133   0.0005405422
     629    0.0007118632   0.0000842236   0.0000190496   0.0000971568   0.0003790642   0.0007016983
     630    0.0004400686   0.0001340085   0.0001226383  -0.0007203673  -0.0001900540   0.0003726593
     631    0.0003604828   0.0000374398   0.0002078440  -0.0003744225  -0.0003113525   0.0003029934
     632    0.0005237180   0.0000361526   0.0004356882   0.0000425445   0.0008642345   0.0006949544
     633    0.0005576103   0.0002951884   0.0005014940   0.0002196791   0.0009219705   0.0007104518
     634    0.0002363915   0.0004749693   0.0003908467   0.0005463760   0.0005131777   0.0002824134
     635   -0.0001866717   0.0002864629   0.0002980643   0.0006548097   0.0006518364   0.0002341573
     636   -0.0004576655   0.0003074316   0.0000809265   0.0002870516   0.0006011749   0.0003472126
     637   -0.0007234555   0.0003653196  -0.0002095593  -0.0003385972   0.0001196834   0.0001607556
     638    0.0012821011  -0.0004121739  -0.0009196831   0.0006240616  -0.0000105437   0.0002967073
     639    0.0012663805  -0.0000811734  -0.0008495562   0.0004914575   0.0003356223   0.0002074191
     640    0.0010677428  -0.0001640962  -0.0006143137   0.0004245805   0.0006099053   0.0003163110
     641    0.0006614672  -0.0006311456  -0.0001590499   0.0001982004   0.0006675706   0.0006233505
     642    0.0002848017  -0.0004941381   0.0002135447  -0.0005829151   0.0008420825   0.0003359110
     643    0.0002924239  -0.0000294459   0.0002709163  -0.0012676056   0.0003284393  -0.0004920960
     644    0.0004438656   0.0003737708   0.0002883234  -0.0008851465   0.0005888693  -0.0006962460
     645    0.0004852129   0.0001854571   0.0004139317  -0.0003597994   0.0013103439  -0.0004278483
     646    0.0004800284   0.0001601347   0.0003874482  -0.0003968900   0.0007562121  -0.0004759055
     647    0.0002998823   0.0006037003   0.0001937874  -0.0003810253   0.0002251558  -0.0005238040
     648   -0.0000873317   0.0005291990   0.0000617163   0.0000154911   0.0002873884  -0.0003320481
     649   -0.0003912519   0.0003409591  -0.0000944349   0.0002073060   0.0004915542  -0.0002402407
     650   -0.0005263514   0.0003166290  -0.0004475137   0.0000293568   0.0004812150  -0.0002125861
     651    0.0013775795  -0.0003655214  -0.0009465965   0.0002630877  -0.0007297224   0.0000688654
     652    0.0009422366  -0.0001556365  -0.0007477123   0.0001653606  -0.0001337357   0.0001800739
     653    0.0005595831  -0.0004218787  -0.0004323308   0.0000610491   0.0003229993   0.0004397104
     654    0.0002761143  -0.0009595384   0.0000030232  -0.0001979515   0.0006783239   0.0006917395
     655    0.0001436466  -0.0009544840   0.0002796531  -0.0005392580   0.0007421425   0.0002572759
     656    0.0001516384  -0.0002532393   0.0002773853  -0.0007808636   0.0006898566  -0.0005361131
     657    0.0001760739   0.0005143365   0.0001456565  -0.0007129736   0.0013438267  -0.0011276147
     658    0.0001851706   0.0003524638   0.0000743615  -0.0004448260   0.0015595590  -0.0013995515
     659    0.0001966688   0.0002028959   0.0000779686  -0.0003214236   0.0009114889  -0.0011445532
     660    0.0001361833   0.0007451383   0.0000561427  -0.0003319738   0.0003280317  -0.0006671962
     661    0.0000314087   0.0009052535   0.0000140599  -0.0001100147   0.0002572441  -0.0003613076
     662   -0.0000869705   0.0005008946  -0.0000339593   0.0001195060   0.0005197931  -0.0002907520
     663   -0.0002364450  -0.0000846586   0.0000037537   0.0001129852   0.0007443815  -0.0003386963
     664    0.0002610386  -0.0000778982  -0.0006754925  -0.0006948363  -0.0008747848  -0.0003889437
     665   -0.0003262610  -0.0002100193  -0.0006696068  -0.0008448617  -0.0005142937  -0.0003794072
     666   -0.0002199869  -0.0007184022  -0.0005431236  -0.0002416444  -0.0000583252   0.0000819935
     667    0.0003091257  -0.0012275951  -0.0001508872  -0.0000438617   0.0004326513   0.0006358667
     668    0.0004503775  -0.0012926679   0.0003198401   0.0002208756   0.0005616507   0.0008863367
     669   -0.0001026831  -0.0003992175   0.0004311991   0.0004835897   0.0011691680   0.0006332019
     670   -0.0003334479   0.0004338623  -0.0000957192   0.0004380211   0.0014810656  -0.0004865049
     671   -0.0000682904   0.0004877717  -0.0003558846   0.0004484005   0.0018334493  -0.0010391978
     672    0.0001402818   0.0004871506  -0.0000403409   0.0005685017   0.0012889208  -0.0004735880
     673    0.0000963722   0.0007897354   0.0000072058   0.0005137442   0.0004815076  -0.0002158236
     674   -0.0000895348   0.0012348204   0.0001194441   0.0002055582   0.0004493087  -0.0001272425
     675   -0.0000316518   0.0006433985   0.0002267906  -0.0000359142   0.0007232994  -0.0002185815
     676   -0.0001161091  -0.0000845357   0.0000380615  -0.0002264175   0.0005928247  -0.0002953392
     677   -0.0002024658  -0.0001938296  -0.0001764284  -0.0004017478  -0.0006340119   0.0023870182
     678    0.0000758584   0.0000015930  -0.0000326298  -0.0002295571   0.0000601101   0.0017396409
     679    0.0001462692   0.0001907913   0.0000649098  -0.0002705496   0.0007052530   0.0009220686
     680   -0.0000368087   0.0002146912   0.0002347619  -0.0005622242   0.0007660707   0.0003381119
     681   -0.0001376208   0.0001629701   0.0001129729  -0.0001740844  -0.0001446619   0.0003208494
     682   -0.0000834820   0.0004074105  -0.0000608667  -0.0002077030  -0.0005930355   0.0003474600
     683   -0.0004060671   0.0002584050  -0.0001724048  -0.0003469207   0.0001538388   0.0002493309
     684   -0.0003945186   0.0000402317  -0.0002099540  -0.0002885896   0.0006501071   0.0003336703
     685   -0.0004600743  -0.0005342412  -0.0001810100  -0.0004373583   0.0004388341  -0.0002265879
     686   -0.0006562732  -0.0007380659  -0.0001327272   0.0000871047   0.0006128431  -0.0010118438
     687   -0.0003518369  -0.0003879544   0.0002297453   0.0007157848   0.0006355827  -0.0007003252
     688   -0.0002296928  -0.0000194983   0.0004455875   0.0002709518   0.0001409938  -0.0004170633
     689   -0.0002892030  -0.0005262849   0.0004518179  -0.0000169788  -0.0009816044  -0.0003634342
     690   -0.0004232139  -0.0001057686  -0.0000885927  -0.0004178647  -0.0007128907   0.0018880814
     691   -0.0003243921   0.0000638177  -0.0000807188  -0.0003889704  -0.0000604824   0.0015206052
     692   -0.0001326540   0.0001050347  -0.0000854745  -0.0005686668   0.0003309831   0.0010442091
     693    0.0000713834   0.0001650737   0.0000148777  -0.0007305778   0.0003983332   0.0004104443
     694    0.0001523159   0.0002225942   0.0001439814  -0.0005067653  -0.0002151144  -0.0000137027
     695    0.0000907372   0.0003062910  -0.0000055596  -0.0005298546  -0.0004237787   0.0000356498
     696    0.0000564337   0.0004740911  -0.0002247834  -0.0004133567   0.0001490871   0.0003219821
     697    0.0001540837  -0.0000540997  -0.0001324797  -0.0002941030   0.0004056522   0.0003236954
     698    0.0003225493  -0.0005903088   0.0000225270  -0.0003779568   0.0003657913  -0.0001926306
     699    0.0004369130  -0.0003647806  -0.0000123350   0.0004146996   0.0006685032  -0.0005422311
     700    0.0003245718   0.0000321458  -0.0000562465   0.0011290729   0.0007245180  -0.0003640605
     701    0.0001881116   0.0000674538  -0.0000350961   0.0010490975   0.0001015292  -0.0000984966
     702    0.0001708942  -0.0003549764  -0.0000499306   0.0008146003  -0.0005459646   0.0001517464
     703   -0.0004552830   0.0001912859  -0.0000756857   0.0000850931  -0.0002799401   0.0012093435
     704   -0.0005067524  -0.0000726470  -0.0001263807  -0.0002995160  -0.0001296314   0.0011036988
     705   -0.0003702726   0.0000030151  -0.0001324454  -0.0005170669   0.0001777048   0.0008192149
     706   -0.0000435753   0.0002660265  -0.0000384369  -0.0006330276   0.0002215307   0.0002527698
     707    0.0001501313   0.0002209942   0.0000726304  -0.0005232585  -0.0003111224  -0.0001501950
     708    0.0003307977   0.0002562424  -0.0000703876  -0.0004421712  -0.0005118383  -0.0000301714
     709    0.0004843440   0.0005298370  -0.0002936382  -0.0005257632   0.0000259317   0.0001497371
     710    0.0004094259  -0.0001679732  -0.0001163431  -0.0006206653   0.0002813987   0.0000769695
     711    0.0005498925  -0.0006531956   0.0001737809  -0.0004625222   0.0002789798  -0.0001158384
     712    0.0007627294   0.0001997907   0.0000027418   0.0002811146   0.0007194611  -0.0002697682
     713    0.0006706578   0.0005400936  -0.0004448416   0.0010323973   0.0006508275  -0.0002650096
     714    0.0004858222   0.0002391942  -0.0006915921   0.0012163561   0.0000563757  -0.0001755057
     715    0.0003147475   0.0000244868  -0.0006976344   0.0010964336  -0.0004182411  -0.0001019499
     716   -0.0004280309   0.0004168585  -0.0001897431   0.0000735432   0.0000343473   0.0007469355
     717   -0.0002819193  -0.0002719188  -0.0002017348   0.0000744189  -0.0000521286   0.0007310679
     718   -0.0003122231  -0.0001264299  -0.0000931222   0.0001555376   0.0002590876   0.0005962130
     719   -0.0002035876   0.0002204798   0.0000110218   0.0000003275   0.0003144466   0.0001985016
     720    0.0000965431   0.0002325391  -0.0000439578  -0.0002874313  -0.0002350631  -0.0002361455
     721    0.0002869659   0.0003088781  -0.0002080334  -0.0000947745  -0.0005151041  -0.0003301312
     722    0.0003190741   0.0003037734  -0.0002424905  -0.0004425984  -0.0002211712  -0.0003599139
     723    0.0004007452  -0.0003440330  -0.0000063124  -0.0006575564   0.0000397687  -0.0005019496
     724    0.0004619777  -0.0004933110   0.0002171582  -0.0001094627   0.0001855040  -0.0005098895
     725    0.0003169122   0.0007875605  -0.0000443861   0.0003421420   0.0006265015  -0.0006299352
     726    0.0001313595   0.0010031322  -0.0007562648   0.0007448175   0.0005062083  -0.0008152621
     727    0.0000843419   0.0004026171  -0.0012417902   0.0008304910   0.0000053470  -0.0008136478
     728    0.0000843680   0.0002409491  -0.0013330928   0.0007214095  -0.0001645529  -0.0006471015
     729   -0.0001310403   0.0002731128  -0.0003697031   0.0001319712   0.0000749528   0.0009814306
     730   -0.0001449569  -0.0002408461  -0.0002491009   0.0002136143  -0.0000409295   0.0007074982
     731   -0.0000590170  -0.0001333674  -0.0001365688   0.0004624882   0.0003357224   0.0006054702
     732    0.0000707384  -0.0000170470  -0.0000717706   0.0006753938   0.0004894070   0.0005175472
     733    0.0002131949   0.0001093362  -0.0000593694   0.0003227970  -0.0000374777   0.0001707887
     734    0.0001307339   0.0003651649  -0.0001919454  -0.0000489479  -0.0002518706  -0.0002330886
     735    0.0000284195   0.0000699240  -0.0001786427  -0.0001785420  -0.0003851803  -0.0005043191
     736    0.0002331289  -0.0002190820   0.0000960698   0.0002393335  -0.0002947369  -0.0005864590
     737    0.0004497026  -0.0001324939   0.0002174169   0.0008662391  -0.0000892239  -0.0005622775
     738    0.0004861916   0.0007728391  -0.0000729026   0.0007211874   0.0001215203  -0.0009771944
     739    0.0003562203   0.0010401246  -0.0006525094   0.0003787191   0.0003054855  -0.0013860788
     740    0.0001881398   0.0004939625  -0.0010961140   0.0002759647   0.0001408974  -0.0012348667
     741    0.0000881897   0.0003984477  -0.0013369367   0.0001510972   0.0000954803  -0.0010587382
     742   -0.0000717616  -0.0001720411  -0.0003327038   0.0000123170   0.0001196133   0.0008334993
     743   -0.0000804452  -0.0001411946  -0.0001833823   0.0001490752  -0.0000701764   0.0006716959
     744   -0.0000247653  -0.0000292976  -0.0001618391   0.0004242419   0.0002109836   0.0003908509
     745    0.0000446892  -0.0000088768  -0.0002204186   0.0008516189   0.0003899780   0.0000233951
     746    0.0000910131  -0.0001551403  -0.0002113678   0.0006361673  -0.0000261642  -0.0001427532
     747    0.0000255717   0.0001074482  -0.0001425846  -0.0002656448  -0.0002381775  -0.0001789247
