Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
     552    0.0003891029   0.0002227425   0.0000313922   0.0003577107   0.0002384911
     553    0.0005547064   0.0000814154  -0.0000415949   0.0005963013   0.0004194640
     554    0.0006125447   0.0002809049  -0.0002371534   0.0008496980   0.0005705691
     555    0.0005445519   0.0003255886  -0.0005071350   0.0010516869   0.0007393062
     556    0.0011243827   0.0001955125  -0.0002692456   0.0013936282   0.0009454030
     557    0.0014847120   0.0002656583  -0.0005715948   0.0020563067   0.0013777052
     558    0.0006713962   0.0002156432  -0.0007734633   0.0014448596   0.0009841438
     559    0.0004230039  -0.0001922816  -0.0010859639   0.0015089678   0.0010109209
     560    0.0001611460  -0.0000734799  -0.0006093237   0.0007704697   0.0005261790
     561    0.0002989137  -0.0001960214  -0.0007880618   0.0010869754   0.0007250766
     562    0.0005956917  -0.0002652016  -0.0007287491   0.0013244407   0.0008954449
     563    0.0009073388  -0.0002190137  -0.0005239512   0.0014312900   0.0010044646
     564    0.0008335146   0.0002157055  -0.0002683597   0.0011018743   0.0007358396
     565    0.0006907800   0.0004185167  -0.0001940552   0.0008848352   0.0006038106
     566    0.0005257542   0.0001908636  -0.0003377715   0.0008635257   0.0005800641
     567    0.0006013223   0.0000824366  -0.0003124843   0.0009138066   0.0006106179
     568    0.0009876564   0.0001578845  -0.0004913827   0.0014790391   0.0009877393
     569    0.0012963770   0.0003752695  -0.0004728607   0.0017692378   0.0011789533
     570    0.0011391644   0.0008151481  -0.0008772791   0.0020164435   0.0014427272
     571    0.0007824184   0.0005042230  -0.0011835647   0.0019659832   0.0014174640
     572    0.0005904802   0.0001226869  -0.0012160956   0.0018065758   0.0012492466
     573    0.0002745413  -0.0001002503  -0.0003392499   0.0006137912   0.0004122134
     574    0.0003394368  -0.0001166916  -0.0005194366   0.0008588734   0.0005725269
     575    0.0005830226  -0.0001687410  -0.0006361838   0.0012192065   0.0008195315
     576    0.0010727177  -0.0003627588  -0.0005722678   0.0016449855   0.0011929854
     577    0.0010303569  -0.0002315526  -0.0005363253   0.0015666822   0.0011067029
     578    0.0004774450   0.0002965604  -0.0004616545   0.0009390995   0.0006638415
     579    0.0006193596   0.0001889772  -0.0006100070   0.0012293666   0.0008311515
     580    0.0007047661  -0.0001421310  -0.0004140402   0.0011188063   0.0007774364
     581    0.0007959720   0.0002121297  -0.0004541773   0.0012501493   0.0008334200
     582    0.0008461108   0.0003897509  -0.0003622808   0.0012083915   0.0008129910
     583    0.0008909201   0.0006151941  -0.0005447282   0.0014356483   0.0010150539
     584    0.0009569655   0.0004557063  -0.0008047745   0.0017617401   0.0012094060
     585    0.0007644439   0.0002299455  -0.0008352936   0.0015997375   0.0010850767
     586    0.0004663572   0.0002826158  -0.0003118623   0.0007782195   0.0005419641
     587    0.0004490181   0.0000266415  -0.0001952118   0.0006442299   0.0004360436
     588    0.0004933626   0.0000344578  -0.0005282275   0.0010215902   0.0006817257
     589    0.0005158960   0.0002163825  -0.0007690208   0.0012849168   0.0008957063
     590    0.0003695245  -0.0001120072  -0.0007641744   0.0011336989   0.0007580862
     591    0.0004088831  -0.0002086579  -0.0008986757   0.0013075588   0.0008715068
     592    0.0008238736   0.0000527468  -0.0007989765   0.0016228501   0.0010815439
     593    0.0007057570  -0.0000203683  -0.0003641005   0.0010698574   0.0007277274
     594    0.0004890660   0.0001860518  -0.0003717457   0.0008608118   0.0005817624
     595    0.0006172204   0.0000720517  -0.0004809750   0.0010981954   0.0007315948
     596    0.0006418338   0.0002146959  -0.0001705427   0.0008123765   0.0005414235
     597    0.0007752238   0.0003176384  -0.0000548128   0.0008300366   0.0005539170
     598    0.0007252269   0.0000791509  -0.0001459433   0.0008711701   0.0006025142
     599    0.0007851776   0.0001982060  -0.0004301316   0.0012153093   0.0008097630
     600    0.0007171651  -0.0001352535  -0.0003633237   0.0010804889   0.0007587926
     601    0.0005601295  -0.0001806028  -0.0004917838   0.0010519133   0.0007199687
     602    0.0003468259   0.0001903842  -0.0006152359   0.0009620617   0.0006878189
     603    0.0003441578   0.0000903516  -0.0007596757   0.0011038335   0.0007702709
     604    0.0004877721  -0.0002740991  -0.0007732252   0.0012609973   0.0008460994
     605    0.0006200377  -0.0000082961  -0.0007478220   0.0013678597   0.0009122348
     606    0.0005267877   0.0000159324  -0.0003130008   0.0008397884   0.0005638033
     607    0.0005747218   0.0001566353  -0.0003785175   0.0009532392   0.0006366169
     608    0.0008158341   0.0000942011  -0.0005925756   0.0014084097   0.0009383408
     609    0.0012084756   0.0001383532  -0.0003678260   0.0015763016   0.0010722572
     610    0.0012516642   0.0003268347  -0.0002096172   0.0014612815   0.0009848608
     611    0.0009578903  -0.0000952617  -0.0003395104   0.0012974008   0.0009185845
     612    0.0006792292   0.0000598579  -0.0007551382   0.0014343674   0.0009584951
     613    0.0001930100  -0.0000026271  -0.0005696465   0.0007626565   0.0005277590
     614    0.0000714801  -0.0000953062  -0.0005346537   0.0006061338   0.0004171764
     615    0.0004260061  -0.0001577157  -0.0002321192   0.0006581253   0.0004801984
     616    0.0005805915   0.0002067684  -0.0002163549   0.0007969464   0.0005312430
     617    0.0004509697   0.0002144376  -0.0003935532   0.0008445229   0.0005804556
     618    0.0004563332   0.0000308264  -0.0005623478   0.0010186811   0.0006816754
     619    0.0004788036   0.0000646977  -0.0002273373   0.0007061409   0.0004727494
     620    0.0009161918   0.0000618662  -0.0001137596   0.0010299515   0.0007341051
     621    0.0011072032   0.0000855956  -0.0003679040   0.0014751072   0.0010066767
     622    0.0012934985  -0.0000359375  -0.0003941330   0.0016876315   0.0011846908
     623    0.0010991129   0.0001300202  -0.0003872129   0.0014863258   0.0010052871
     624    0.0006946652   0.0002021992  -0.0004328945   0.0011275597   0.0007531507
     625    0.0005309282  -0.0001133938  -0.0006333181   0.0011642463   0.0007770643
     626    0.0004858407  -0.0000095175  -0.0008423702   0.0013282109   0.0008942895
     627    0.0007052264  -0.0001424385  -0.0008727877   0.0015780141   0.0010521989
     628    0.0010125342  -0.0003269788  -0.0004906273   0.0015031614   0.0010987580
     629    0.0008746245   0.0001555721  -0.0002049029   0.0010795274   0.0007322572
     630    0.0007469048   0.0000587422  -0.0000975269   0.0008444317   0.0005985813
     631    0.0005622030   0.0001199927  -0.0000770320   0.0006392351   0.0004361580
     632    0.0009446324   0.0003290966  -0.0002916667   0.0012362991   0.0008235920
     633    0.0010976398   0.0003642773  -0.0001152471   0.0012128870   0.0008138700
     634    0.0008434036   0.0002063949   0.0000606908   0.0007827127   0.0005546066
     635    0.0007317443   0.0000283541  -0.0003509772   0.0010827214   0.0007319698
     636    0.0005688010  -0.0001162014  -0.0005145923   0.0010833934   0.0007300978
     637    0.0004011744  -0.0001980407  -0.0007618754   0.0011630499   0.0007749124
     638    0.0013482014  -0.0004833588  -0.0009229173   0.0022711187   0.0016048931
     639    0.0013183230  -0.0000952864  -0.0008785081   0.0021968310   0.0014834186
     640    0.0011282385  -0.0000639815  -0.0007593254   0.0018875638   0.0012718840
     641    0.0007948111  -0.0001146668  -0.0007924918   0.0015873029   0.0010611660
     642    0.0004313722   0.0003669695  -0.0007773560   0.0012087282   0.0009060370
     643    0.0009187762   0.0001388607  -0.0005078884   0.0014266647   0.0009517851
     644    0.0011034416   0.0000384621  -0.0000316374   0.0011350790   0.0008474640
     645    0.0010884947   0.0003598259  -0.0003765129   0.0014650075   0.0009759535
     646    0.0008977428   0.0002525946  -0.0001331034   0.0010308462   0.0006939346
     647    0.0007854521   0.0003370869  -0.0000205682   0.0008060202   0.0005380815
     648    0.0005806960   0.0001369472  -0.0002032186   0.0007839146   0.0005237405
     649    0.0004615058  -0.0001231270  -0.0004768221   0.0009383280   0.0006313682
     650    0.0003912643  -0.0004180668  -0.0006312367   0.0010225010   0.0007187198
     651    0.0013877118  -0.0002124317  -0.0011146064   0.0025023182   0.0016884550
     652    0.0009540588  -0.0001490122  -0.0007490584   0.0017031173   0.0011509489
     653    0.0006107713  -0.0002895560  -0.0005862103   0.0011969817   0.0008305125
     654    0.0005192535  -0.0000933214  -0.0010774120   0.0015966654   0.0010732110
     655    0.0004019761   0.0002001901  -0.0011082823   0.0015102584   0.0010924294
     656    0.0007596552  -0.0000475731  -0.0005139122   0.0012735675   0.0008584877
     657    0.0013661531  -0.0000243976  -0.0004957916   0.0018619447   0.0012897733
     658    0.0013556811   0.0000339090  -0.0007859672   0.0021416483   0.0014397090
     659    0.0009649718   0.0000306852  -0.0005290164   0.0014939882   0.0010056289
     660    0.0008683577   0.0003093497  -0.0002381918   0.0011065495   0.0007371670
     661    0.0009376076   0.0001862450  -0.0001597843   0.0010973919   0.0007474911
     662    0.0006123515   0.0000503786  -0.0002717699   0.0008841214   0.0005961573
     663    0.0003533009  -0.0001481660  -0.0005206075   0.0008739084   0.0005842858
     664    0.0004721726   0.0000255888  -0.0009934598   0.0014656325   0.0010008836
     665    0.0001722726  -0.0003569997  -0.0010003209   0.0011725935   0.0007823812
     666   -0.0001780993  -0.0005275815  -0.0007389043   0.0005608050   0.0003773535
     667    0.0004726342  -0.0002553871  -0.0012513299   0.0017239642   0.0011530728
     668    0.0008651482  -0.0000387884  -0.0013217529   0.0021869011   0.0014641309
     669    0.0008937867  -0.0002411215  -0.0006991798   0.0015929665   0.0010926565
     670    0.0009554392  -0.0001165544  -0.0008197329   0.0017751721   0.0011910497
     671    0.0010738293   0.0001949364  -0.0012099943   0.0022838235   0.0015348161
     672    0.0009134913   0.0002950448  -0.0006338431   0.0015473344   0.0010376853
     673    0.0008999262   0.0001764367  -0.0001812728   0.0010811990   0.0007338769
     674    0.0012870438   0.0001134247  -0.0001139025   0.0014009463   0.0010017307
     675    0.0008633904   0.0000858440  -0.0000884960   0.0009518864   0.0006752297
     676    0.0003590917  -0.0001595558  -0.0003515945   0.0007106863   0.0004898222
     677    0.0010969949  -0.0002945471  -0.0013878671   0.0024848620   0.0016593180
     678    0.0008844848   0.0000093462  -0.0008554938   0.0017399786   0.0011591342
     679    0.0006216089   0.0003085736  -0.0005222674   0.0011438763   0.0007876151
     680    0.0006240882   0.0002213429  -0.0004200569   0.0010441451   0.0007016119
     681    0.0002880014   0.0000780369  -0.0002120265   0.0005000279   0.0003345269
     682    0.0005978231  -0.0000482197  -0.0002686361   0.0008664592   0.0005999769
     683    0.0003098531  -0.0001172032  -0.0004906187   0.0008004718   0.0005336520
     684    0.0002631886  -0.0001755306  -0.0006275377   0.0008907262   0.0005934001
     685    0.0000127733  -0.0004280988  -0.0007278188   0.0007405921   0.0004963407
     686    0.0002354149  -0.0006556405  -0.0010700166   0.0013054315   0.0008887593
     687    0.0004239649   0.0000043548  -0.0009059141   0.0013298790   0.0009058064
     688    0.0005094222   0.0000469931  -0.0003460328   0.0008554550   0.0005705062
     689    0.0006871244  -0.0003003794  -0.0007663433   0.0014534677   0.0009888213
     690    0.0008720799  -0.0002739438  -0.0012180426   0.0020901225   0.0013945482
     691    0.0006058778   0.0000350897  -0.0009839858   0.0015898636   0.0010730673
     692    0.0004365901   0.0001978436  -0.0007464334   0.0011830235   0.0008335075
     693    0.0004917805   0.0001955113  -0.0004298476   0.0009216281   0.0006268753
     694    0.0004676867   0.0001524837  -0.0000929630   0.0005606497   0.0003744523
     695    0.0005520149   0.0000243993  -0.0001772206   0.0007292355   0.0005017169
     696    0.0005621574   0.0000800097  -0.0003289243   0.0008910817   0.0005942824
     697    0.0002533841   0.0001135762  -0.0003871017   0.0006404858   0.0004486820
     698    0.0004164290   0.0000164013  -0.0006586949   0.0010751239   0.0007239905
     699    0.0005775361   0.0001555627  -0.0006526234   0.0012301595   0.0008328533
     700    0.0007819833   0.0001962329  -0.0006609817   0.0014429650   0.0009669186
     701    0.0006658772  -0.0000204233  -0.0004171540   0.0010830313   0.0007300321
     702    0.0004132155   0.0000560769  -0.0007093756   0.0011225911   0.0007641517
     703    0.0004054152   0.0001658992  -0.0009079857   0.0013134010   0.0009319476
     704    0.0003159180  -0.0001176820  -0.0009045324   0.0012204505   0.0008243057
     705    0.0002212311   0.0000413113  -0.0007628643   0.0009840954   0.0006981619
     706    0.0004643521   0.0000527441  -0.0003320419   0.0007963939   0.0005306367
     707    0.0004623338   0.0001630693  -0.0001792417   0.0006415754   0.0004277210
     708    0.0005605792   0.0001953777  -0.0002378934   0.0007984726   0.0005325651
     709    0.0007726126   0.0002516984  -0.0003044553   0.0010770678   0.0007176419
     710    0.0005465299  -0.0000387378  -0.0003779247   0.0009244546   0.0006230775
     711    0.0006116822   0.0001756546  -0.0007073976   0.0013190798   0.0008953980
     712    0.0008038854   0.0004755063  -0.0003034892   0.0011073747   0.0007577891
     713    0.0011409223   0.0002431617  -0.0006096022   0.0017505245   0.0011662812
     714    0.0009894761  -0.0002470634  -0.0007040640   0.0016935402   0.0011673515
     715    0.0007612137  -0.0003526784  -0.0007625703   0.0015237840   0.0010505964
     716    0.0004181248   0.0000762239  -0.0006976325   0.0011157573   0.0007616286
     717    0.0001222306  -0.0002674347  -0.0006121017   0.0007343323   0.0004894987
     718    0.0001873112  -0.0002019347  -0.0005173700   0.0007046812   0.0004702975
     719    0.0003107193  -0.0000360549  -0.0002481546   0.0005588739   0.0003758929
     720    0.0003244884   0.0001434346  -0.0001843188   0.0005088072   0.0003436179
     721    0.0004191571   0.0003291455  -0.0003597747   0.0007789318   0.0005677340
     722    0.0005369888   0.0001898649  -0.0003443180   0.0008813068   0.0005914950
     723    0.0006199180  -0.0000910883  -0.0004739630   0.0010938810   0.0007395622
     724    0.0006312750   0.0000599289  -0.0005031975   0.0011344725   0.0007557620
     725    0.0009063352   0.0004994419  -0.0003400201   0.0012463553   0.0008467935
     726    0.0011537004   0.0002179852  -0.0009858147   0.0021395152   0.0014290128
     727    0.0007180565  -0.0001077679  -0.0013636248   0.0020816813   0.0013965892
     728    0.0005700496  -0.0001787811  -0.0014003408   0.0019703904   0.0013251542
     729    0.0003340354   0.0001849426  -0.0007546710   0.0010887064   0.0007864202
     730    0.0001699797  -0.0002313321  -0.0005755635   0.0007455432   0.0004971460
     731    0.0003701740  -0.0002926382  -0.0004058838   0.0007760579   0.0005585300
     732    0.0005686772  -0.0002675939  -0.0003219470   0.0008906242   0.0006651767
     733    0.0003419538   0.0000265799  -0.0001086435   0.0004505974   0.0003080690
     734    0.0003932830   0.0001699940  -0.0002565778   0.0006498607   0.0004399235
     735    0.0002210369   0.0001414458  -0.0004356839   0.0006567208   0.0004775107
     736    0.0005177196  -0.0001294415  -0.0002749891   0.0007927087   0.0005622200
     737    0.0008075062   0.0001068118  -0.0003846752   0.0011921814   0.0007982652
     738    0.0010728057   0.0005192060  -0.0004080923   0.0014808980   0.0009969500
     739    0.0010937628   0.0006815505  -0.0010291736   0.0021229364   0.0014998378
     740    0.0005712428   0.0003620214  -0.0013520509   0.0019232937   0.0014059127
     741    0.0004145878   0.0002366413  -0.0015147345   0.0019293223   0.0014206077
     742    0.0002364034  -0.0001785716  -0.0006424569   0.0008788603   0.0005857755
     743    0.0002100648  -0.0001286297  -0.0004882524   0.0006983172   0.0004652700
     744    0.0002881036  -0.0001950603  -0.0003080313   0.0005961349   0.0004218817
     745    0.0004757984  -0.0001738225  -0.0004868532   0.0009626517   0.0006542293
     746    0.0003210211  -0.0002138371  -0.0003830325   0.0007040536   0.0004896538
     747    0.0002101045   0.0000407079  -0.0002576052   0.0004677096   0.0003154963
     748    0.0003791454   0.0000111374  -0.0003857607   0.0007649061   0.0005096812
     749    0.0006147150  -0.0000922019  -0.0002966851   0.0009114002   0.0006371616
     750    0.0008286424   0.0000493781  -0.0003483189   0.0011769613   0.0007976766
     751    0.0009809157   0.0000379786  -0.0002803855   0.0012613013   0.0008739096
     752    0.0010787722   0.0007891052  -0.0005997316   0.0016785038   0.0011954239
     753    0.0010416528   0.0006361777  -0.0008037806   0.0018454334   0.0012921605
     754    0.0007979126  -0.0000389587  -0.0010145214   0.0018124340   0.0012085731
     755    0.0003383525  -0.0002064888  -0.0005270491   0.0008654016   0.0005829254
     756    0.0001494498  -0.0001217755  -0.0001867408   0.0003361906   0.0002375963
     757    0.0001067369  -0.0000726996  -0.0002103614   0.0003170983   0.0002118526
     758    0.0003613598   0.0000507293  -0.0006879735   0.0010493333   0.0007181653
     759    0.0003287128  -0.0002372886  -0.0008690362   0.0011977490   0.0007983091
     760    0.0002628227  -0.0000059001  -0.0007321485   0.0009949712   0.0006857847
     761    0.0005342307   0.0003366736  -0.0004561801   0.0009904109   0.0006983835
     762    0.0006399471   0.0001547404  -0.0000620137   0.0007019608   0.0004788908
     763    0.0005241540   0.0000386129  -0.0001909673   0.0007151213   0.0004864604
     764    0.0005680384  -0.0000688972  -0.0005130813   0.0010811197   0.0007240187
     765    0.0009027782   0.0003879609  -0.0000909839   0.0009937621   0.0006621616
     766    0.0010391017   0.0008252390  -0.0002461286   0.0012852303   0.0009175125
     767    0.0012944543  -0.0004429072  -0.0005421443   0.0018365985   0.0013761888
     768    0.0007282450   0.0001418500  -0.0006894950   0.0014177400   0.0009491479
     769    0.0005059865  -0.0002187266  -0.0004145267   0.0009205133   0.0006460832
     770    0.0005828873  -0.0003108054  -0.0004074536   0.0009903410   0.0007274831
     771    0.0005841604  -0.0001177212  -0.0004871360   0.0010712963   0.0007250343
     772    0.0003330267  -0.0001136843  -0.0006002838   0.0009333106   0.0006219359
     773    0.0002722077   0.0000166086  -0.0006144032   0.0008866109   0.0006080295
     774    0.0005712103   0.0002056393  -0.0004299081   0.0010011184   0.0006749536
     775    0.0006592351   0.0002099807  -0.0000099451   0.0006691802   0.0004544322
     776    0.0006181580   0.0001025564  -0.0003052884   0.0009234464   0.0006165699
     777    0.0007104379   0.0001141102  -0.0009353451   0.0016457830   0.0011101422
     778    0.0012508020   0.0001134999  -0.0003791739   0.0016299759   0.0011137927
     779    0.0011382129   0.0004463154  -0.0002097847   0.0013479976   0.0008981056
     780    0.0010199352  -0.0000236568  -0.0006144214   0.0016343566   0.0011026070
     781    0.0007409128   0.0003473259  -0.0008440728   0.0015849856   0.0010995589
     782    0.0006446544  -0.0002783612  -0.0008296380   0.0014742924   0.0009924869
     783    0.0005461487  -0.0003163292  -0.0008791888   0.0014253375   0.0009564892
     784    0.0004583197   0.0001673011  -0.0007672163   0.0012255360   0.0008531100
     785    0.0005401486  -0.0000628783  -0.0002249335   0.0007650820   0.0005371561
     786    0.0004030553   0.0002383090  -0.0004335890   0.0008366443   0.0005904972
     787    0.0006265868   0.0001603822  -0.0005359218   0.0011625087   0.0007794727
     788    0.0008072176   0.0001191796  -0.0002905048   0.0010977224   0.0007390687
     789    0.0008380096  -0.0000276233  -0.0003182272   0.0011562368   0.0008013772
     790    0.0008455872   0.0000241549  -0.0009534362   0.0017990234   0.0011999656
     791    0.0010248058  -0.0000446398  -0.0008460389   0.0018708448   0.0012505638
     792    0.0005966152   0.0000659739  -0.0004817157   0.0010783309   0.0007183853
     793    0.0004808406  -0.0002390824  -0.0008132898   0.0012941304   0.0008639350
     794    0.0005157891  -0.0000072905  -0.0004014533   0.0009172425   0.0006130509
     795    0.0005566916  -0.0000649954  -0.0005822424   0.0011389341   0.0007597902
     796    0.0007609544  -0.0001495710  -0.0007785413   0.0015394956   0.0010312724
     797    0.0010824384  -0.0000084543  -0.0009514403   0.0020338787   0.0013561096
     798    0.0008626206   0.0000306098  -0.0004666345   0.0013292551   0.0008948262
     799    0.0005073854   0.0001953679  -0.0003373477   0.0008447331   0.0005691047
     800    0.0005529502   0.0002390566  -0.0003053865   0.0008583368   0.0005786358
     801    0.0007407987   0.0001342552  -0.0004601324   0.0012009311   0.0008000420
     802    0.0004517431   0.0001309463  -0.0004347374   0.0008864804   0.0005980135
     803    0.0003812561  -0.0000123512  -0.0004316985   0.0008129546   0.0005416592
     804    0.0005103070  -0.0001546270  -0.0006941115   0.0012044185   0.0008038010
     805    0.0003647676  -0.0002857607  -0.0006755830   0.0010403505   0.0007002700
     806    0.0002179270  -0.0004095616  -0.0008708055   0.0010887326   0.0007280977
     807    0.0011845267  -0.0000191605  -0.0010845513   0.0022690780   0.0015125349
     808    0.0013303747   0.0001116703  -0.0006776162   0.0020079909   0.0013478276
     809    0.0014132630  -0.0000814955  -0.0005570311   0.0019702941   0.0013698460
     810    0.0010669844  -0.0001402535  -0.0007104963   0.0017774807   0.0012091904
     811    0.0005502527   0.0000052646  -0.0006163781   0.0011666308   0.0007777374
     812    0.0006796104  -0.0001938506  -0.0004370520   0.0011166624   0.0007823905
     813    0.0008100779   0.0000014999  -0.0007618787   0.0015719566   0.0010473399
     814    0.0006486723  -0.0000279648  -0.0013003357   0.0019490081   0.0013184398
     815    0.0004929271  -0.0001846186  -0.0010385912   0.0015315183   0.0010225108
     816    0.0003367172   0.0002957470  -0.0004965190   0.0008332362   0.0006257886
     817    0.0006872718  -0.0000802645  -0.0003004114   0.0009876832   0.0006908306
     818    0.0005090965  -0.0000853436  -0.0005406407   0.0010497372   0.0007013518
     819    0.0001462565   0.0000025042  -0.0007002262   0.0008464827   0.0006034976
     820    0.0013015186   0.0004432636  -0.0015675319   0.0028690505   0.0019620174
     821    0.0009554554   0.0003299886  -0.0008584122   0.0018138676   0.0012275945
     822    0.0006966568  -0.0000110265  -0.0004880535   0.0011847104   0.0007941929
     823    0.0003917714  -0.0001907623  -0.0005641809   0.0009559524   0.0006418888
     824    0.0004605554  -0.0001227285  -0.0006719541   0.0011325095   0.0007545614
     825    0.0008392512  -0.0003375962  -0.0004354009   0.0012746521   0.0009451329
     826    0.0010658463  -0.0001942567  -0.0010232539   0.0020891002   0.0014015456
     827    0.0007450962  -0.0000513438  -0.0017607815   0.0025058777   0.0017058823
     828    0.0004828032   0.0000172869  -0.0014662147   0.0019490178   0.0013561336
     829    0.0004605914   0.0003111302  -0.0004724875   0.0009330789   0.0006677330
     830    0.0009800166   0.0001005183  -0.0000157533   0.0009957699   0.0007254042
     831    0.0007200656   0.0002721723  -0.0002793027   0.0009993683   0.0006669435
     832    0.0002733021  -0.0000426014  -0.0005661295   0.0008394316   0.0005648800
     833    0.0010252547   0.0004302286  -0.0020193772   0.0030446319   0.0021500246
     834    0.0006657745   0.0000500711  -0.0012841345   0.0019499090   0.0013280475
     835    0.0002567297  -0.0002987535  -0.0006155564   0.0008722861   0.0005883003
     836    0.0001080417  -0.0000550338  -0.0005852411   0.0006932828   0.0004829503
     837    0.0005230830   0.0000451037  -0.0006953384   0.0012184215   0.0008179332
     838    0.0005064746   0.0003170385  -0.0005598714   0.0010663460   0.0007579853
     839    0.0008111609  -0.0000856741  -0.0007339337   0.0015450945   0.0010337315
     840    0.0006263252   0.0005189136  -0.0013463734   0.0019726986   0.0014778816
     841    0.0008750541   0.0001083319  -0.0012455025   0.0021205566   0.0014305925
     842    0.0010902554  -0.0001231527  -0.0004152464   0.0015055018   0.0010636843
     843    0.0012427977   0.0002585074  -0.0002725327   0.0015153303   0.0010244145
     844    0.0008344026   0.0003773618  -0.0002420005   0.0010764031   0.0007197837
     845    0.0004501467   0.0000090909  -0.0001503668   0.0006005135   0.0004144482
     846    0.0013233166   0.0001816011  -0.0004361003   0.0017594168   0.0011892786
     847    0.0010552409   0.0004165869  -0.0002876952   0.0013429361   0.0008949843
     848    0.0007177645   0.0006118761  -0.0005473621   0.0012651266   0.0009351124
     849    0.0004718370  -0.0000567128  -0.0008019479   0.0012737849   0.0008526444
     850    0.0004748296   0.0000136786  -0.0006631872   0.0011380167   0.0007626429
     851    0.0007119974  -0.0000166615  -0.0007149226   0.0014269200   0.0009506480
     852    0.0008772089  -0.0001127847  -0.0009885759   0.0018657849   0.0012437121
     853    0.0005986554   0.0001218059  -0.0008832298   0.0014818852   0.0010078781
     854    0.0003265218   0.0000206268  -0.0006521518   0.0009786736   0.0006670621
     855    0.0008969165  -0.0001961322  -0.0008478546   0.0017447711   0.0011746489
     856    0.0011993956   0.0000780622  -0.0008799359   0.0020793316   0.0013866191
     857    0.0009670219   0.0001158088  -0.0005332648   0.0015002867   0.0010024704
     858    0.0013046214  -0.0001226767  -0.0004789644   0.0017835858   0.0012575569
     859    0.0009615177  -0.0000199504  -0.0007034820   0.0016649997   0.0011150821
     860    0.0007332539   0.0002254215  -0.0006031219   0.0013363759   0.0008987629
     861    0.0006145470   0.0004385553  -0.0005508534   0.0011654004   0.0008370243
     862    0.0006489887   0.0001435809  -0.0005335170   0.0011825058   0.0007905167
     863    0.0004624790  -0.0001804290  -0.0003235514   0.0007860304   0.0005578006
     864    0.0008346502  -0.0000659734  -0.0004953332   0.0013299834   0.0009043499
     865    0.0009318353   0.0001002257  -0.0005998248   0.0015316601   0.0010216051
     866    0.0006397459   0.0000397704  -0.0007191371   0.0013588830   0.0009073132
     867    0.0005566216  -0.0000731270  -0.0006798574   0.0012364790   0.0008237570
     868    0.0004791405   0.0001515847  -0.0005316581   0.0010107986   0.0006871232
     869    0.0009217056   0.0001866345  -0.0007809280   0.0017026335   0.0011377684
     870    0.0008352801   0.0001399853  -0.0005442034   0.0013794835   0.0009189851
     871    0.0007639431  -0.0000058683  -0.0001492692   0.0009132122   0.0006543279
     872    0.0005522370   0.0000093540  -0.0008184781   0.0013707151   0.0009196874
     873    0.0005067708  -0.0000797932  -0.0006211197   0.0011278905   0.0007515720
     874    0.0005895433   0.0001150506  -0.0004854174   0.0010749607   0.0007177475
     875    0.0006284893   0.0002328417  -0.0005334537   0.0011619430   0.0007870733
     876    0.0004577704   0.0001100623  -0.0003881744   0.0008459448   0.0005665120
     877    0.0007234003   0.0000879125  -0.0002313926   0.0009547929   0.0006475785
     878    0.0009142634  -0.0000215400  -0.0002356271   0.0011498905   0.0008147692
     879    0.0005811604  -0.0001992589  -0.0005416427   0.0011228031   0.0007667205
     880    0.0007394066  -0.0002166489  -0.0006655097   0.0014049162   0.0009560316
     881    0.0007544838   0.0001886175  -0.0002850094   0.0010394932   0.0006933909
     882    0.0009052028   0.0001846764  -0.0003579809   0.0012631837   0.0008442756
     883    0.0007382743   0.0000274007  -0.0003487989   0.0010870732   0.0007355302
     884    0.0004141482   0.0000821697  -0.0003889925   0.0008031407   0.0005377024
     885    0.0002361379  -0.0000057302  -0.0004533117   0.0006894495   0.0004660580
     886    0.0003748991  -0.0002245507  -0.0004647284   0.0008396274   0.0005761532
     887    0.0006047459  -0.0002800687  -0.0004613151   0.0010660610   0.0007599893
     888    0.0006138550  -0.0000577025  -0.0004183135   0.0010321685   0.0006979263
     889    0.0004357850   0.0001441101  -0.0002223159   0.0006581009   0.0004393510
     890    0.0005365201   0.0002404115  -0.0000947717   0.0006312918   0.0004208183
     891    0.0005767270   0.0002649882  -0.0002679021   0.0008446291   0.0005690622
     892    0.0003473544   0.0000240010  -0.0004338160   0.0007811704   0.0005229584
     893    0.0005764714  -0.0001200323  -0.0003336937   0.0009101651   0.0006341301
     894    0.0006983846   0.0004321901  -0.0003645180   0.0010629026   0.0007368904
     895    0.0008734675   0.0001687535  -0.0005879940   0.0014614615   0.0009737924
     896    0.0006945700   0.0000497943  -0.0007729222   0.0014674922   0.0009799969
     897    0.0003723219   0.0002085129  -0.0010651759   0.0014374978   0.0010484585
     898    0.0003466725  -0.0000959920  -0.0004562297   0.0008029022   0.0005358108
     899    0.0003251123  -0.0001738672  -0.0005377350   0.0008628473   0.0005771502
     900    0.0004483599  -0.0002321139  -0.0005519394   0.0010002993   0.0006806566
     901    0.0005040033  -0.0002260708  -0.0003508075   0.0008548108   0.0006152089
     902    0.0004081081  -0.0000192452  -0.0001254445   0.0005335526   0.0003762897
     903    0.0004983604   0.0001022678  -0.0000969902   0.0005953506   0.0004037676
     904    0.0005309250   0.0000590105  -0.0001821100   0.0007130350   0.0004832280
