D, 1, ux, -0.000002312014
D, 1, uy, 0.050000435719
D, 1, uz, 0.000003306512
D, 2, ux, -0.000004309408
D, 2, uy, 0.049999770437
D, 2, uz, 0.000002074163
D, 3, ux, -0.000004624190
D, 3, uy, 0.049999568815
D, 3, uz, 0.000001751331
D, 4, ux, -0.000004469960
D, 4, uy, 0.049999427771
D, 4, uz, 0.000001483859
D, 5, ux, -0.000003939578
D, 5, uy, 0.049999343930
D, 5, uz, 0.000001253122
D, 6, ux, -0.000003219242
D, 6, uy, 0.049999304110
D, 6, uz, 0.000001026799
D, 7, ux, -0.000002344280
D, 7, uy, 0.049999282163
D, 7, uz, 0.000000758124
D, 8, ux, -0.000001279029
D, 8, uy, 0.049999254214
D, 8, uz, 0.000000447660
D, 9, ux, 0.000000017199
D, 9, uy, 0.049999215937
D, 9, uz, 0.000000138111
D, 10, ux, 0.000001651410
D, 10, uy, 0.049999222934
D, 10, uz, -0.000000142810
D, 11, ux, 0.000003941111
D, 11, uy, 0.049999299755
D, 11, uz, -0.000000382789
D, 12, ux, 0.000007104716
D, 12, uy, 0.049999440252
D, 12, uz, -0.000000529720
D, 13, ux, 0.000014534700
D, 13, uy, 0.049999942330
D, 13, uz, 0.000000198480
D, 14, ux, -0.000001957850
D, 14, uy, 0.050001588425
D, 14, uz, 0.000001260724
D, 15, ux, -0.000002607602
D, 15, uy, 0.050000707012
D, 15, uz, 0.000000270522
D, 16, ux, -0.000002406219
D, 16, uy, 0.050000533829
D, 16, uz, 0.000000106115
D, 17, ux, -0.000002026346
D, 17, uy, 0.050000413495
D, 17, uz, 0.000000029615
D, 18, ux, -0.000001533136
D, 18, uy, 0.050000334852
D, 18, uz, 0.000000019121
D, 19, ux, -0.000001068478
D, 19, uy, 0.050000270195
D, 19, uz, 0.000000058954
D, 20, ux, -0.000000693341
D, 20, uy, 0.050000201562
D, 20, uz, 0.000000120351
D, 21, ux, -0.000000395292
D, 21, uy, 0.050000111292
D, 21, uz, 0.000000218041
D, 22, ux, -0.000000117148
D, 22, uy, 0.050000006062
D, 22, uz, 0.000000371719
D, 23, ux, 0.000000253447
D, 23, uy, 0.049999917144
D, 23, uz, 0.000000604584
D, 24, ux, 0.000000933450
D, 24, uy, 0.049999864388
D, 24, uz, 0.000000971596
D, 25, ux, 0.000002086956
D, 25, uy, 0.049999851305
D, 25, uz, 0.000001524987
D, 26, ux, 0.000005428839
D, 26, uy, 0.050000434587
D, 26, uz, 0.000003644104
D, 27, ux, -0.000001981870
D, 27, uy, 0.050001729251
D, 27, uz, 0.000000542863
D, 28, ux, -0.000001800435
D, 28, uy, 0.050000901493
D, 28, uz, -0.000000276564
D, 29, ux, -0.000001498729
D, 29, uy, 0.050000836607
D, 29, uz, -0.000000380473
D, 30, ux, -0.000001109709
D, 30, uy, 0.050000781918
D, 30, uz, -0.000000390347
D, 31, ux, -0.000000702490
D, 31, uy, 0.050000725674
D, 31, uz, -0.000000325513
D, 32, ux, -0.000000375636
D, 32, uy, 0.050000664703
D, 32, uz, -0.000000204700
D, 33, ux, -0.000000193331
D, 33, uy, 0.050000580458
D, 33, uz, -0.000000042510
D, 34, ux, -0.000000156508
D, 34, uy, 0.050000465441
D, 34, uz, 0.000000180101
D, 35, ux, -0.000000205281
D, 35, uy, 0.050000322927
D, 35, uz, 0.000000470731
D, 36, ux, -0.000000238593
D, 36, uy, 0.050000167711
D, 36, uz, 0.000000862075
D, 37, ux, -0.000000130227
D, 37, uy, 0.049999997711
D, 37, uz, 0.000001434576
D, 38, ux, 0.000000219537
D, 38, uy, 0.049999803123
D, 38, uz, 0.000002248505
D, 39, ux, 0.000000964439
D, 39, uy, 0.050000217980
D, 39, uz, 0.000005141497
D, 40, ux, -0.000002002957
D, 40, uy, 0.050001581934
D, 40, uz, 0.000000221415
D, 41, ux, -0.000001352344
D, 41, uy, 0.050000956672
D, 41, uz, -0.000000491180
D, 42, ux, -0.000000987213
D, 42, uy, 0.050000978352
D, 42, uz, -0.000000566467
D, 43, ux, -0.000000612446
D, 43, uy, 0.050000970348
D, 43, uz, -0.000000546033
D, 44, ux, -0.000000282490
D, 44, uy, 0.050000934303
D, 44, uz, -0.000000454633
D, 45, ux, -0.000000048509
D, 45, uy, 0.050000872516
D, 45, uz, -0.000000304269
D, 46, ux, 0.000000042882
D, 46, uy, 0.050000783496
D, 46, uz, -0.000000109073
D, 47, ux, -0.000000022601
D, 47, uy, 0.050000666223
D, 47, uz, 0.000000154123
D, 48, ux, -0.000000197261
D, 48, uy, 0.050000526277
D, 48, uz, 0.000000495030
D, 49, ux, -0.000000394713
D, 49, uy, 0.050000347959
D, 49, uz, 0.000000946138
D, 50, ux, -0.000000594874
D, 50, uy, 0.050000111628
D, 50, uz, 0.000001611598
D, 51, ux, -0.000000791438
D, 51, uy, 0.049999775290
D, 51, uz, 0.000002563990
D, 52, ux, -0.000001738463
D, 52, uy, 0.049999897906
D, 52, uz, 0.000005821271
D, 53, ux, -0.000001999576
D, 53, uy, 0.050001332710
D, 53, uz, 0.000000043348
D, 54, ux, -0.000001019198
D, 54, uy, 0.050000954423
D, 54, uz, -0.000000572167
D, 55, ux, -0.000000621756
D, 55, uy, 0.050001055567
D, 55, uz, -0.000000624228
D, 56, ux, -0.000000278196
D, 56, uy, 0.050001100444
D, 56, uz, -0.000000587341
D, 57, ux, -0.000000008796
D, 57, uy, 0.050001080045
D, 57, uz, -0.000000483505
D, 58, ux, 0.000000161499
D, 58, uy, 0.050001024995
D, 58, uz, -0.000000325447
D, 59, ux, 0.000000198849
D, 59, uy, 0.050000942152
D, 59, uz, -0.000000122258
D, 60, ux, 0.000000091850
D, 60, uy, 0.050000830612
D, 60, uz, 0.000000146735
D, 61, ux, -0.000000123079
D, 61, uy, 0.050000700645
D, 61, uz, 0.000000497915
D, 62, ux, -0.000000401904
D, 62, uy, 0.050000517091
D, 62, uz, 0.000000963157
D, 63, ux, -0.000000813407
D, 63, uy, 0.050000221076
D, 63, uz, 0.000001656017
D, 64, ux, -0.000001410227
D, 64, uy, 0.049999781980
D, 64, uz, 0.000002652060
D, 65, ux, -0.000003676912
D, 65, uy, 0.049999593059
D, 65, uz, 0.000006032390
D, 66, ux, -0.000001897065
D, 66, uy, 0.050001004132
D, 66, uz, -0.000000035976
D, 67, ux, -0.000000726478
D, 67, uy, 0.050000927628
D, 67, uz, -0.000000561319
D, 68, ux, -0.000000333502
D, 68, uy, 0.050001092763
D, 68, uz, -0.000000594756
D, 69, ux, -0.000000023330
D, 69, uy, 0.050001185669
D, 69, uz, -0.000000550700
D, 70, ux, 0.000000195783
D, 70, uy, 0.050001190027
D, 70, uz, -0.000000450157
D, 71, ux, 0.000000325260
D, 71, uy, 0.050001151095
D, 71, uz, -0.000000300407
D, 72, ux, 0.000000330211
D, 72, uy, 0.050001078842
D, 72, uz, -0.000000098971
D, 73, ux, 0.000000213348
D, 73, uy, 0.050000984415
D, 73, uz, 0.000000167988
D, 74, ux, -0.000000007442
D, 74, uy, 0.050000858986
D, 74, uz, 0.000000510653
D, 75, ux, -0.000000341735
D, 75, uy, 0.050000669311
D, 75, uz, 0.000000966696
D, 76, ux, -0.000000890261
D, 76, uy, 0.050000327325
D, 76, uz, 0.000001633767
D, 77, ux, -0.000001750751
D, 77, uy, 0.049999816822
D, 77, uz, 0.000002582900
D, 78, ux, -0.000004898164
D, 78, uy, 0.049999307503
D, 78, uz, 0.000005809298
D, 79, ux, -0.000001639852
D, 79, uy, 0.050000562610
D, 79, uz, -0.000000026452
D, 80, ux, -0.000000474878
D, 80, uy, 0.050000886783
D, 80, uz, -0.000000479909
D, 81, ux, -0.000000107443
D, 81, uy, 0.050001111773
D, 81, uz, -0.000000503535
D, 82, ux, 0.000000177837
D, 82, uy, 0.050001235814
D, 82, uz, -0.000000461625
D, 83, ux, 0.000000364114
D, 83, uy, 0.050001267746
D, 83, uz, -0.000000368914
D, 84, ux, 0.000000464892
D, 84, uy, 0.050001243344
D, 84, uz, -0.000000227097
