        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         741       15.500      225.500       90.500  -0.00250374  50.00037271  -0.00003907
         742       35.500      -14.500       90.500   0.00023099  50.00032988   0.00018719
         743       35.500        5.500       90.500   0.00015382  50.00003303   0.00001899
         744       35.500       25.500       90.500   0.00021035  50.00002391   0.00001509
         745       35.500       45.500       90.500   0.00028489  50.00001740   0.00001898
         746       35.500       65.500       90.500   0.00033263  50.00001751   0.00001522
         747       35.500       85.500       90.500   0.00032173  50.00005144   0.00002042
         748       35.500      105.500       90.500   0.00024195  50.00005437   0.00003546
         749       35.500      125.500       90.500   0.00013056  50.00003765   0.00005991
         750       35.500      145.500       90.500   0.00002614  50.00001441   0.00008371
         751       35.500      165.500       90.500  -0.00005174  49.99997185   0.00009785
         752       35.500      185.500       90.500  -0.00011133  49.99993343   0.00010890
         753       35.500      205.500       90.500  -0.00014667  49.99989977   0.00010566
         754       35.500      225.500       90.500  -0.00124201  50.00084016  -0.00031039
         755       55.500      -14.500       90.500   0.00016260  50.00047750   0.00020804
         756       55.500        5.500       90.500   0.00004810  50.00001012   0.00001966
         757       55.500       25.500       90.500   0.00009565  50.00000101   0.00001764
         758       55.500       45.500       90.500   0.00015367  49.99998754   0.00002147
         759       55.500       65.500       90.500   0.00019561  49.99999279   0.00002158
         760       55.500       85.500       90.500   0.00020464  50.00000410   0.00002963
         761       55.500      105.500       90.500   0.00017224  50.00001323   0.00004534
         762       55.500      125.500       90.500   0.00011854  50.00001687   0.00006899
         763       55.500      145.500       90.500   0.00006179  50.00000415   0.00009446
         764       55.500      165.500       90.500   0.00001459  49.99997834   0.00011601
         765       55.500      185.500       90.500  -0.00001469  49.99995496   0.00012986
         766       55.500      205.500       90.500  -0.00003274  49.99993046   0.00013361
         767       55.500      225.500       90.500  -0.00052002  50.00105344  -0.00038085
         768       75.500      -14.500       90.500   0.00007508  50.00058869   0.00021369
         769       75.500        5.500       90.500  -0.00005494  50.00000431   0.00001763
         770       75.500       25.500       90.500  -0.00000985  49.99999490   0.00001878
         771       75.500       45.500       90.500   0.00004328  49.99998370   0.00002512
         772       75.500       65.500       90.500   0.00008613  49.99998644   0.00002695
         773       75.500       85.500       90.500   0.00010490  49.99999242   0.00003933
         774       75.500      105.500       90.500   0.00010424  50.00000166   0.00005840
         775       75.500      125.500       90.500   0.00010167  50.00000977   0.00008593
         776       75.500      145.500       90.500   0.00009763  50.00000623   0.00011584
         777       75.500      165.500       90.500   0.00009935  49.99999548   0.00014241
         778       75.500      185.500       90.500   0.00009800  49.99998044   0.00016414
         779       75.500      205.500       90.500   0.00009993  49.99996488   0.00017600
         780       75.500      225.500       90.500   0.00009895  50.00120301  -0.00037158
         781       95.500      -14.500       90.500  -0.00002480  50.00065070   0.00022184
         782       95.500        5.500       90.500  -0.00013821  50.00001000   0.00002131
         783       95.500       25.500       90.500  -0.00009244  50.00000436   0.00002542
         784       95.500       45.500       90.500  -0.00003388  49.99999376   0.00003389
         785       95.500       65.500       90.500   0.00001256  49.99999524   0.00003844
         786       95.500       85.500       90.500   0.00004085  50.00000452   0.00005484
         787       95.500      105.500       90.500   0.00006404  50.00001272   0.00007774
         788       95.500      125.500       90.500   0.00010769  50.00002145   0.00011114
         789       95.500      145.500       90.500   0.00015425  50.00002303   0.00014653
         790       95.500      165.500       90.500   0.00019167  50.00001967   0.00017761
         791       95.500      185.500       90.500   0.00021418  50.00001319   0.00020507
         792       95.500      205.500       90.500   0.00023163  50.00000417   0.00022631
         793       95.500      225.500       90.500   0.00058317  50.00127680  -0.00028734
         794      115.500      -14.500       90.500  -0.00014603  50.00062602   0.00023024
         795      115.500        5.500       90.500  -0.00019086  50.00002718   0.00003298
         796      115.500       25.500       90.500  -0.00014099  50.00002495   0.00003618
         797      115.500       45.500       90.500  -0.00007441  50.00001730   0.00004572
         798      115.500       65.500       90.500  -0.00001000  50.00001893   0.00005325
         799      115.500       85.500       90.500   0.00003320  50.00002749   0.00007159
         800      115.500      105.500       90.500   0.00007768  50.00003467   0.00009891
         801      115.500      125.500       90.500   0.00016141  50.00004053   0.00013632
         802      115.500      145.500       90.500   0.00023489  50.00005003   0.00017809
         803      115.500      165.500       90.500   0.00028421  50.00004995   0.00021814
         804      115.500      185.500       90.500   0.00031822  50.00004698   0.00025242
         805      115.500      205.500       90.500   0.00034883  50.00004432   0.00027665
         806      115.500      225.500       90.500   0.00081273  50.00121366  -0.00009989
         807      135.500      -14.500       90.500  -0.00027902  50.00053941   0.00023823
         808      135.500        5.500       90.500  -0.00021206  50.00004462   0.00005002
         809      135.500       25.500       90.500  -0.00015321  50.00004537   0.00005189
         810      135.500       45.500       90.500  -0.00006947  50.00004629   0.00006055
         811      135.500       65.500       90.500   0.00001758  50.00004941   0.00007082
         812      135.500       85.500       90.500   0.00010009  50.00005924   0.00009073
         813      135.500      105.500       90.500   0.00018408  50.00006484   0.00012135
         814      135.500      125.500       90.500   0.00027043  50.00007382   0.00016416
         815      135.500      145.500       90.500   0.00033906  50.00008069   0.00021132
         816      135.500      165.500       90.500   0.00038432  50.00008070   0.00025964
         817      135.500      185.500       90.500   0.00041613  50.00008301   0.00029907
         818      135.500      205.500       90.500   0.00043902  50.00007988   0.00032797
         819      135.500      225.500       90.500   0.00084786  50.00105582   0.00014717
         820      155.500      -14.500       90.500  -0.00041237  50.00039505   0.00022989
         821      155.500        5.500       90.500  -0.00021278  50.00005879   0.00006420
         822      155.500       25.500       90.500  -0.00014120  50.00006232   0.00006404
         823      155.500       45.500       90.500  -0.00003431  50.00006626   0.00007246
         824      155.500       65.500       90.500   0.00008406  50.00007695   0.00008228
         825      155.500       85.500       90.500   0.00019882  50.00008234   0.00010449
         826      155.500      105.500       90.500   0.00029430  50.00009068   0.00013986
         827      155.500      125.500       90.500   0.00037435  50.00009807   0.00019037
         828      155.500      145.500       90.500   0.00043585  50.00010591   0.00024433
         829      155.500      165.500       90.500   0.00047861  50.00011033   0.00029554
         830      155.500      185.500       90.500   0.00049650  50.00011282   0.00034230
         831      155.500      205.500       90.500   0.00051110  50.00011034   0.00037375
         832      155.500      225.500       90.500   0.00071906  50.00082934   0.00044754
         833      175.500      -14.500       90.500  -0.00061588  50.00001169   0.00017566
         834      175.500        5.500       90.500  -0.00019847  50.00006864   0.00007463
         835      175.500       25.500       90.500  -0.00011374  50.00007367   0.00007250
         836      175.500       45.500       90.500   0.00001559  50.00008151   0.00007918
         837      175.500       65.500       90.500   0.00015471  50.00008439   0.00009270
         838      175.500       85.500       90.500   0.00029002  50.00009399   0.00011610
         839      175.500      105.500       90.500   0.00038752  50.00010115   0.00015516
         840      175.500      125.500       90.500   0.00045377  50.00011159   0.00021134
         841      175.500      145.500       90.500   0.00050682  50.00012209   0.00026945
         842      175.500      165.500       90.500   0.00053869  50.00013033   0.00032802
         843      175.500      185.500       90.500   0.00055613  50.00013309   0.00037686
         844      175.500      205.500       90.500   0.00056841  50.00013414   0.00041130
         845      175.500      225.500       90.500   0.00017327  50.00028928   0.00099443
         846      195.500      -14.500       90.500  -0.00106965  49.99925121  -0.00045239
         847      195.500        5.500       90.500  -0.00022407  50.00011741  -0.00041495
         848      195.500       25.500       90.500  -0.00001507  50.00036682  -0.00036482
         849      195.500       45.500       90.500   0.00018690  50.00052128  -0.00029050
         850      195.500       65.500       90.500   0.00034667  50.00060537  -0.00019801
         851      195.500       85.500       90.500   0.00045860  50.00064973  -0.00007441
         852      195.500      105.500       90.500   0.00046969  50.00064320   0.00008924
         853      195.500      125.500       90.500   0.00039018  50.00058523   0.00029859
         854      195.500      145.500       90.500   0.00025332  50.00048609   0.00053279
         855      195.500      165.500       90.500   0.00005286  50.00033338   0.00078962
         856      195.500      185.500       90.500  -0.00023922  50.00008746   0.00108727
         857      195.500      205.500       90.500  -0.00064668  49.99973723   0.00144086
         858      195.500      225.500       90.500  -0.00236295  49.99874324   0.00305214
         859       -4.500      -14.500      110.500   0.00065485  49.99915078  -0.00041259
         860       -4.500        5.500      110.500   0.00133511  50.00010832  -0.00034168
         861       -4.500       25.500      110.500   0.00150599  50.00034157  -0.00030576
         862       -4.500       45.500      110.500   0.00158604  50.00055026  -0.00025426
         863       -4.500       65.500      110.500   0.00146958  50.00069861  -0.00019509
         864       -4.500       85.500      110.500   0.00122442  50.00074473  -0.00011952
         865       -4.500      105.500      110.500   0.00085110  50.00075140  -0.00001352
         866       -4.500      125.500      110.500   0.00038714  50.00069203   0.00012041
         867       -4.500      145.500      110.500  -0.00014580  50.00054707   0.00026396
         868       -4.500      165.500      110.500  -0.00071126  50.00036315   0.00040771
         869       -4.500      185.500      110.500  -0.00141710  50.00013530   0.00057039
         870       -4.500      205.500      110.500  -0.00232686  49.99984527   0.00075841
         871       -4.500      225.500      110.500  -0.00765025  49.99953325   0.00122787
         872       15.500      -14.500      110.500   0.00027761  49.99984643   0.00009473
         873       15.500        5.500      110.500   0.00050500  50.00005256   0.00003342
         874       15.500       25.500      110.500   0.00053618  50.00005343   0.00002330
         875       15.500       45.500      110.500   0.00056733  50.00007792   0.00002220
         876       15.500       65.500      110.500   0.00058719  50.00012126   0.00001992
         877       15.500       85.500      110.500   0.00050158  50.00011905   0.00002064
         878       15.500      105.500      110.500   0.00034972  50.00011496   0.00003417
         879       15.500      125.500      110.500   0.00015925  50.00009919   0.00005756
         880       15.500      145.500      110.500   0.00002492  50.00003333   0.00007838
         881       15.500      165.500      110.500  -0.00007231  49.99997116   0.00008863
         882       15.500      185.500      110.500  -0.00014868  49.99991511   0.00008583
         883       15.500      205.500      110.500  -0.00020903  49.99986679   0.00006584
         884       15.500      225.500      110.500  -0.00279536  50.00034044  -0.00013506
         885       35.500      -14.500      110.500   0.00041037  50.00019960   0.00015263
         886       35.500        5.500      110.500   0.00040332  50.00002499   0.00003125
         887       35.500       25.500      110.500   0.00042108  50.00001943   0.00002569
         888       35.500       45.500      110.500   0.00044668  50.00001341   0.00002690
         889       35.500       65.500      110.500   0.00044607  50.00001653   0.00002381
         890       35.500       85.500      110.500   0.00039613  50.00005539   0.00002862
         891       35.500      105.500      110.500   0.00028974  50.00005763   0.00004316
         892       35.500      125.500      110.500   0.00015992  50.00003977   0.00006553
         893       35.500      145.500      110.500   0.00004520  50.00001512   0.00008542
         894       35.500      165.500      110.500  -0.00003381  49.99996898   0.00009520
         895       35.500      185.500      110.500  -0.00009233  49.99992520   0.00009801
         896       35.500      205.500      110.500  -0.00012353  49.99988417   0.00008772
         897       35.500      225.500      110.500  -0.00134532  50.00073159  -0.00041527
         898       55.500      -14.500      110.500   0.00037805  50.00035736   0.00016043
         899       55.500        5.500      110.500   0.00026399  50.00000305   0.00002430
         900       55.500       25.500      110.500   0.00027679  49.99999445   0.00002329
         901       55.500       45.500      110.500   0.00029167  49.99998236   0.00002806
         902       55.500       65.500      110.500   0.00028770  49.99999098   0.00003115
         903       55.500       85.500      110.500   0.00025829  50.00000680   0.00004189
         904       55.500      105.500      110.500   0.00019874  50.00001311   0.00005946
         905       55.500      125.500      110.500   0.00012875  50.00001565   0.00008148
         906       55.500      145.500      110.500   0.00006694  49.99999954   0.00010123
         907       55.500      165.500      110.500   0.00002103  49.99997139   0.00011717
         908       55.500      185.500      110.500  -0.00000164  49.99993780   0.00012342
         909       55.500      205.500      110.500  -0.00001669  49.99991214   0.00012012
         910       55.500      225.500      110.500  -0.00055027  50.00092583  -0.00047328
         911       75.500      -14.500      110.500   0.00029920  50.00049911   0.00016292
         912       75.500        5.500      110.500   0.00012041  50.00000034   0.00001679
         913       75.500       25.500      110.500   0.00013599  49.99998784   0.00002024
         914       75.500       45.500      110.500   0.00015087  49.99998093   0.00003002
         915       75.500       65.500      110.500   0.00015259  49.99998311   0.00003674
         916       75.500       85.500      110.500   0.00013624  49.99999079   0.00005356
         917       75.500      105.500      110.500   0.00011176  49.99999832   0.00007562
         918       75.500      125.500      110.500   0.00009555  50.00000484   0.00010181
         919       75.500      145.500      110.500   0.00008786  49.99999968   0.00012555
         920       75.500      165.500      110.500   0.00009208  49.99997888   0.00014478
         921       75.500      185.500      110.500   0.00009544  49.99996362   0.00016043
         922       75.500      205.500      110.500   0.00010193  49.99994430   0.00016576
         923       75.500      225.500      110.500   0.00011040  50.00107980  -0.00045575
         924       95.500      -14.500      110.500   0.00018047  50.00060109   0.00016970
         925       95.500        5.500      110.500  -0.00000890  50.00000820   0.00001293
         926       95.500       25.500      110.500   0.00001373  49.99999897   0.00002082
         927       95.500       45.500      110.500   0.00003885  49.99998928   0.00003513
         928       95.500       65.500      110.500   0.00004674  49.99999206   0.00004624
         929       95.500       85.500      110.500   0.00004831  49.99999612   0.00006887
         930       95.500      105.500      110.500   0.00005488  50.00000375   0.00009663
         931       95.500      125.500      110.500   0.00008475  50.00001131   0.00012793
         932       95.500      145.500      110.500   0.00012659  50.00000806   0.00015733
         933       95.500      165.500      110.500   0.00016684  49.99999616   0.00018006
         934       95.500      185.500      110.500   0.00019331  49.99998670   0.00020238
         935       95.500      205.500      110.500   0.00021660  49.99997604   0.00021702
         936       95.500      225.500      110.500   0.00060981  50.00116891  -0.00036777
         937      115.500      -14.500      110.500  -0.00000358  50.00064158   0.00018477
         938      115.500        5.500      110.500  -0.00011528  50.00002456   0.00002833
         939      115.500       25.500      110.500  -0.00008359  50.00001761   0.00003498
         940      115.500       45.500      110.500  -0.00004361  50.00001007   0.00004998
         941      115.500       65.500      110.500  -0.00000923  50.00001022   0.00006305
         942      115.500       85.500      110.500   0.00001693  50.00001438   0.00008647
         943      115.500      105.500      110.500   0.00005224  50.00001627   0.00011596
         944      115.500      125.500      110.500   0.00012188  50.00002066   0.00014934
         945      115.500      145.500      110.500   0.00018878  50.00002119   0.00018330
         946      115.500      165.500      110.500   0.00023842  50.00001676   0.00021451
         947      115.500      185.500      110.500   0.00027939  50.00001313   0.00024210
         948      115.500      205.500      110.500   0.00031781  50.00000879   0.00025997
         949      115.500      225.500      110.500   0.00081764  50.00116091  -0.00018401
         950      135.500      -14.500      110.500  -0.00022202  50.00062645   0.00020303
         951      135.500        5.500      110.500  -0.00018370  50.00004263   0.00005001
         952      135.500       25.500      110.500  -0.00013674  50.00003560   0.00005431
         953      135.500       45.500      110.500  -0.00007069  50.00002924   0.00006540
         954      135.500       65.500      110.500  -0.00000354  50.00002982   0.00008116
         955      135.500       85.500      110.500   0.00006214  50.00003143   0.00010340
         956      135.500      105.500      110.500   0.00013316  50.00003313   0.00013337
         957      135.500      125.500      110.500   0.00020932  50.00003647   0.00017073
         958      135.500      145.500      110.500   0.00027481  50.00003778   0.00020899
         959      135.500      165.500      110.500   0.00032043  50.00003664   0.00024848
         960      135.500      185.500      110.500   0.00036282  50.00003783   0.00027913
         961      135.500      205.500      110.500   0.00039116  50.00003689   0.00030147
         962      135.500      225.500      110.500   0.00081211  50.00107770   0.00005859
         963      155.500      -14.500      110.500  -0.00045127  50.00056599   0.00021411
         964      155.500        5.500      110.500  -0.00022023  50.00005825   0.00007137
         965      155.500       25.500      110.500  -0.00015298  50.00005326   0.00007147
         966      155.500       45.500      110.500  -0.00005576  50.00004715   0.00007967
         967      155.500       65.500      110.500   0.00005040  50.00004298   0.00009025
         968      155.500       85.500      110.500   0.00014978  50.00004207   0.00011168
         969      155.500      105.500      110.500   0.00022966  50.00004002   0.00014395
         970      155.500      125.500      110.500   0.00029671  50.00004363   0.00018772
         971      155.500      145.500      110.500   0.00035411  50.00004699   0.00023354
         972      155.500      165.500      110.500   0.00040155  50.00005532   0.00027566
         973      155.500      185.500      110.500   0.00042969  50.00006098   0.00031293
         974      155.500      205.500      110.500   0.00045137  50.00006073   0.00033740
         975      155.500      225.500      110.500   0.00062740  50.00094160   0.00035091
         976      175.500      -14.500      110.500  -0.00080729  50.00034639   0.00017425
         977      175.500        5.500      110.500  -0.00022643  50.00006970   0.00008672
         978      175.500       25.500      110.500  -0.00014032  50.00006660   0.00008219
         979      175.500       45.500      110.500  -0.00001413  50.00005736   0.00008610
         980      175.500       65.500      110.500   0.00011727  50.00004666   0.00009815
         981      175.500       85.500      110.500   0.00023761  50.00004209   0.00011798
         982      175.500      105.500      110.500   0.00031637  50.00003775   0.00015166
         983      175.500      125.500      110.500   0.00036484  50.00004116   0.00020095
         984      175.500      145.500      110.500   0.00040849  50.00005383   0.00025272
         985      175.500      165.500      110.500   0.00044547  50.00006656   0.00030291
         986      175.500      185.500      110.500   0.00047540  50.00007600   0.00034287
         987      175.500      205.500      110.500   0.00049855  50.00008190   0.00036884
         988      175.500      225.500      110.500  -0.00005910  50.00058578   0.00091617
         989      195.500      -14.500      110.500  -0.00167046  50.00004640  -0.00045894
         990      195.500        5.500      110.500  -0.00039106  50.00026754  -0.00042283
         991      195.500       25.500      110.500  -0.00009582  50.00041306  -0.00038023
         992      195.500       45.500      110.500   0.00015722  50.00049189  -0.00031091
         993      195.500       65.500      110.500   0.00034347  50.00052530  -0.00021916
         994      195.500       85.500      110.500   0.00045864  50.00053117  -0.00009755
         995      195.500      105.500      110.500   0.00045107  50.00051457   0.00006247
         996      195.500      125.500      110.500   0.00033598  50.00046509   0.00026897
         997      195.500      145.500      110.500   0.00015679  50.00039909   0.00050448
         998      195.500      165.500      110.500  -0.00007831  50.00030607   0.00076072
         999      195.500      185.500      110.500  -0.00041780  50.00014739   0.00106046
        1000      195.500      205.500      110.500  -0.00089710  49.99991438   0.00142074
        1001      195.500      225.500      110.500  -0.00308022  49.99964814   0.00304563
        1002       -4.500      -14.500      130.500   0.00035334  49.99919731  -0.00038021
        1003       -4.500        5.500      130.500   0.00146531  50.00014347  -0.00030491
        1004       -4.500       25.500      130.500   0.00165316  50.00035629  -0.00027631
        1005       -4.500       45.500      130.500   0.00171049  50.00054643  -0.00023268
        1006       -4.500       65.500      130.500   0.00154532  50.00069270  -0.00018087
        1007       -4.500       85.500      130.500   0.00129057  50.00074393  -0.00011660
        1008       -4.500      105.500      130.500   0.00092743  50.00075833  -0.00002414
        1009       -4.500      125.500      130.500   0.00046835  50.00071472   0.00009746
        1010       -4.500      145.500      130.500  -0.00007413  50.00059446   0.00022779
        1011       -4.500      165.500      130.500  -0.00065067  50.00044224   0.00036053
        1012       -4.500      185.500      130.500  -0.00138923  50.00025641   0.00049874
        1013       -4.500      205.500      130.500  -0.00236647  50.00003493   0.00066960
        1014       -4.500      225.500      130.500  -0.00813652  49.99992629   0.00107687
        1015       15.500      -14.500      130.500   0.00031419  49.99974809   0.00008056
        1016       15.500        5.500      130.500   0.00073629  50.00004483   0.00004362
        1017       15.500       25.500      130.500   0.00071981  50.00004905   0.00003223
        1018       15.500       45.500      130.500   0.00069115  50.00007596   0.00002668
        1019       15.500       65.500      130.500   0.00065172  50.00012251   0.00002294
        1020       15.500       85.500      130.500   0.00053896  50.00012114   0.00002023
        1021       15.500      105.500      130.500   0.00037985  50.00011897   0.00002914
        1022       15.500      125.500      130.500   0.00018250  50.00009945   0.00004878
        1023       15.500      145.500      130.500   0.00004601  50.00002936   0.00006543
        1024       15.500      165.500      130.500  -0.00004654  49.99996006   0.00007364
        1025       15.500      185.500      130.500  -0.00011645  49.99989842   0.00006103
        1026       15.500      205.500      130.500  -0.00016941  49.99984978   0.00003904
        1027       15.500      225.500      130.500  -0.00296318  50.00030524  -0.00017241
        1028       35.500      -14.500      130.500   0.00055628  50.00006742   0.00012819
        1029       35.500        5.500      130.500   0.00062112  50.00001742   0.00003982
        1030       35.500       25.500      130.500   0.00059732  50.00001166   0.00003299
        1031       35.500       45.500      130.500   0.00057170  50.00000925   0.00003225
        1032       35.500       65.500      130.500   0.00052461  50.00001793   0.00002735
        1033       35.500       85.500      130.500   0.00044138  50.00005784   0.00002935
        1034       35.500      105.500      130.500   0.00031682  50.00006158   0.00004010
        1035       35.500      125.500      130.500   0.00017587  50.00004046   0.00005755
        1036       35.500      145.500      130.500   0.00005696  50.00000969   0.00007315
        1037       35.500      165.500      130.500  -0.00001801  49.99995776   0.00007819
        1038       35.500      185.500      130.500  -0.00007024  49.99990849   0.00007234
        1039       35.500      205.500      130.500  -0.00009605  49.99986532   0.00005821
        1040       35.500      225.500      130.500  -0.00141919  50.00059608  -0.00042242
        1041       55.500      -14.500      130.500   0.00056260  50.00022711   0.00012537
        1042       55.500        5.500      130.500   0.00045720  49.99999586   0.00002746
        1043       55.500       25.500      130.500   0.00043471  49.99999062   0.00002699
        1044       55.500       45.500      130.500   0.00040811  49.99998286   0.00003190
        1045       55.500       65.500      130.500   0.00036285  49.99999198   0.00003719
        1046       55.500       85.500      130.500   0.00029822  50.00000956   0.00004487
        1047       55.500      105.500      130.500   0.00021560  50.00001441   0.00005985
        1048       55.500      125.500      130.500   0.00013257  50.00001217   0.00007809
        1049       55.500      145.500      130.500   0.00006637  49.99999562   0.00009217
        1050       55.500      165.500      130.500   0.00002172  49.99995918   0.00010211
        1051       55.500      185.500      130.500   0.00000528  49.99992250   0.00009910
        1052       55.500      205.500      130.500  -0.00000479  49.99988861   0.00009314
        1053       55.500      225.500      130.500  -0.00060830  50.00075686  -0.00045982
        1054       75.500      -14.500      130.500   0.00048413  50.00038446   0.00012235
        1055       75.500        5.500      130.500   0.00027571  49.99999369   0.00001408
        1056       75.500       25.500      130.500   0.00026451  49.99998544   0.00001974
        1057       75.500       45.500      130.500   0.00024486  49.99997987   0.00003259
        1058       75.500       65.500      130.500   0.00021090  49.99998441   0.00004236
        1059       75.500       85.500      130.500   0.00016483  49.99999150   0.00005822
        1060       75.500      105.500      130.500   0.00011812  49.99999730   0.00007914
        1061       75.500      125.500      130.500   0.00008661  50.00000496   0.00010135
        1062       75.500      145.500      130.500   0.00007439  49.99999090   0.00011819
        1063       75.500      165.500      130.500   0.00007922  49.99996440   0.00013034
        1064       75.500      185.500      130.500   0.00008544  49.99993854   0.00013695
        1065       75.500      205.500      130.500   0.00009818  49.99991649   0.00013939
        1066       75.500      225.500      130.500   0.00005387  50.00089847  -0.00043456
        1067       95.500      -14.500      130.500   0.00033170  50.00052195   0.00012607
        1068       95.500        5.500      130.500   0.00009846  50.00000488   0.00000655
        1069       95.500       25.500      130.500   0.00010283  49.99999466   0.00001633
        1070       95.500       45.500      130.500   0.00010126  49.99998896   0.00003454
        1071       95.500       65.500      130.500   0.00008109  49.99998687   0.00004905
        1072       95.500       85.500      130.500   0.00006172  49.99998963   0.00007230
        1073       95.500      105.500      130.500   0.00005003  49.99999596   0.00010003
        1074       95.500      125.500      130.500   0.00006603  50.00000464   0.00012688
        1075       95.500      145.500      130.500   0.00010026  49.99999122   0.00014937
        1076       95.500      165.500      130.500   0.00013829  49.99997318   0.00016369
        1077       95.500      185.500      130.500   0.00016762  49.99995439   0.00017841
        1078       95.500      205.500      130.500   0.00019415  49.99994169   0.00019014
        1079       95.500      225.500      130.500   0.00054816  50.00099997  -0.00035245
        1080      115.500      -14.500      130.500   0.00008241  50.00062069   0.00014400
        1081      115.500        5.500      130.500  -0.00005925  50.00002469   0.00002355
        1082      115.500       25.500      130.500  -0.00004144  50.00001442   0.00003202
        1083      115.500       45.500      130.500  -0.00002019  50.00000323   0.00004990
        1084      115.500       65.500      130.500  -0.00000720  49.99999682   0.00006571
        1085      115.500       85.500      130.500   0.00000749  49.99999700   0.00008898
        1086      115.500      105.500      130.500   0.00003237  49.99999590   0.00011698
        1087      115.500      125.500      130.500   0.00008773  49.99999690   0.00014567
        1088      115.500      145.500      130.500   0.00014654  49.99999270   0.00017077
        1089      115.500      165.500      130.500   0.00019434  49.99998124   0.00019245
        1090      115.500      185.500      130.500   0.00023971  49.99997117   0.00021173
        1091      115.500      205.500      130.500   0.00028075  49.99996722   0.00022493
        1092      115.500      225.500      130.500   0.00072902  50.00104217  -0.00018953
        1093      135.500      -14.500      130.500  -0.00021796  50.00067784   0.00016888
        1094      135.500        5.500      130.500  -0.00017641  50.00003843   0.00004838
        1095      135.500       25.500      130.500  -0.00013419  50.00002515   0.00005389
        1096      135.500       45.500      130.500  -0.00007911  50.00001231   0.00006616
        1097      135.500       65.500      130.500  -0.00002559  50.00000427   0.00008281
        1098      135.500       85.500      130.500   0.00002800  49.99999965   0.00010402
        1099      135.500      105.500      130.500   0.00008721  49.99999560   0.00013093
        1100      135.500      125.500      130.500   0.00015487  49.99999511   0.00016129
        1101      135.500      145.500      130.500   0.00021671  49.99999346   0.00018956
        1102      135.500      165.500      130.500   0.00026198  49.99998990   0.00021931
        1103      135.500      185.500      130.500   0.00030926  49.99998705   0.00023961
        1104      135.500      205.500      130.500   0.00034306  49.99998528   0.00025630
        1105      135.500      225.500      130.500   0.00068562  50.00103014   0.00001732
        1106      155.500      -14.500      130.500  -0.00054039  50.00069754   0.00019314
        1107      155.500        5.500      130.500  -0.00025137  50.00005196   0.00007209
        1108      155.500       25.500      130.500  -0.00018184  50.00003986   0.00007229
        1109      155.500       45.500      130.500  -0.00009022  50.00002380   0.00008021
        1110      155.500       65.500      130.500   0.00000962  50.00001076   0.00009066
        1111      155.500       85.500      130.500   0.00009707  49.99999741   0.00010982
        1112      155.500      105.500      130.500   0.00016556  49.99999003   0.00013709
        1113      155.500      125.500      130.500   0.00022522  49.99999078   0.00017287
        1114      155.500      145.500      130.500   0.00027869  49.99999156   0.00020906
        1115      155.500      165.500      130.500   0.00033198  49.99999568   0.00024112
        1116      155.500      185.500      130.500   0.00036627  50.00000246   0.00026662
        1117      155.500      205.500      130.500   0.00039883  50.00000349   0.00028322
        1118      155.500      225.500      130.500   0.00047021  50.00098650   0.00026406
        1119      175.500      -14.500      130.500  -0.00104189  50.00063392   0.00017092
        1120      175.500        5.500      130.500  -0.00028204  50.00005967   0.00008985
        1121      175.500       25.500      130.500  -0.00018867  50.00004998   0.00008485
        1122      175.500       45.500      130.500  -0.00006170  50.00002933   0.00008675
        1123      175.500       65.500      130.500   0.00006669  50.00000693   0.00009769
        1124      175.500       85.500      130.500   0.00017862  49.99999065   0.00011429
        1125      175.500      105.500      130.500   0.00024533  49.99997579   0.00014190
        1126      175.500      125.500      130.500   0.00028235  49.99997634   0.00018236
        1127      175.500      145.500      130.500   0.00031982  49.99998561   0.00022443
        1128      175.500      165.500      130.500   0.00036504  49.99999755   0.00026490
        1129      175.500      185.500      130.500   0.00040594  50.00001068   0.00029174
        1130      175.500      205.500      130.500   0.00044408  50.00002093   0.00030931
        1131      175.500      225.500      130.500  -0.00029743  50.00083372   0.00077125
        1132      195.500      -14.500      130.500  -0.00232417  50.00077222  -0.00039659
        1133      195.500        5.500      130.500  -0.00061442  50.00037696  -0.00037452
        1134      195.500       25.500      130.500  -0.00023434  50.00042450  -0.00034045
        1135      195.500       45.500      130.500   0.00007259  50.00043203  -0.00028081
        1136      195.500       65.500      130.500   0.00029083  50.00041407  -0.00019669
        1137      195.500       85.500      130.500   0.00042199  50.00039412  -0.00008775
        1138      195.500      105.500      130.500   0.00040966  50.00036304   0.00005361
        1139      195.500      125.500      130.500   0.00028027  50.00033049   0.00023675
        1140      195.500      145.500      130.500   0.00007744  50.00030153   0.00044616
        1141      195.500      165.500      130.500  -0.00017507  50.00026243   0.00067449
        1142      195.500      185.500      130.500  -0.00053895  50.00019296   0.00093809
        1143      195.500      205.500      130.500  -0.00105894  50.00009155   0.00126191
        1144      195.500      225.500      130.500  -0.00362961  50.00053243   0.00271993
        1145       -4.500      -14.500      150.500   0.00001763  49.99923434  -0.00032406
        1146       -4.500        5.500      150.500   0.00150719  50.00016328  -0.00025257
        1147       -4.500       25.500      150.500   0.00171976  50.00035008  -0.00023200
        1148       -4.500       45.500      150.500   0.00176800  50.00052771  -0.00019857
        1149       -4.500       65.500      150.500   0.00157282  50.00067164  -0.00015834
        1150       -4.500       85.500      150.500   0.00132446  50.00073799  -0.00010814
        1151       -4.500      105.500      150.500   0.00098377  50.00076135  -0.00003189
