Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
     565    0.0000214748  -0.0000049641  -0.0000287523   0.0000502271   0.0000334755
     566    0.0000172153  -0.0000030949  -0.0000311909   0.0000484062   0.0000323857
     567    0.0000101709  -0.0000012584  -0.0000311457   0.0000413166   0.0000284248
     568    0.0000055639  -0.0000035004  -0.0000295374   0.0000351013   0.0000242777
     569    0.0000077587  -0.0000117061  -0.0000300814   0.0000378401   0.0000252115
     570    0.0000120405  -0.0000106126  -0.0000430798   0.0000551203   0.0000369132
     571    0.0000244266  -0.0000097918  -0.0000999305   0.0001243571   0.0000855898
     572    0.0000435231  -0.0000054457  -0.0001963212   0.0002398443   0.0001688428
     573    0.0000436732  -0.0000046374  -0.0000704633   0.0001141365   0.0000763326
     574    0.0000230493  -0.0000006580  -0.0000646558   0.0000877051   0.0000604469
     575    0.0000095035   0.0000012342  -0.0000615442   0.0000710477   0.0000517655
     576    0.0000084654   0.0000010058  -0.0000579191   0.0000663845   0.0000484515
     577    0.0000090504  -0.0000001079  -0.0000522167   0.0000612671   0.0000440309
     578    0.0000118357  -0.0000008518  -0.0000457714   0.0000576070   0.0000403289
     579    0.0000155194  -0.0000007647  -0.0000374999   0.0000530192   0.0000361853
     580    0.0000197355  -0.0000006346  -0.0000277953   0.0000475308   0.0000317713
     581    0.0000296973  -0.0000010420  -0.0000192805   0.0000489778   0.0000329801
     582    0.0000483331  -0.0000015521  -0.0000142767   0.0000626098   0.0000440899
     583    0.0000766112  -0.0000014878  -0.0000142419   0.0000908531   0.0000655346
     584    0.0001372485  -0.0000074991  -0.0000213080   0.0001585565   0.0001170176
     585    0.0002270480  -0.0000177553  -0.0000352029   0.0002622509   0.0001953669
     586    0.0000100197  -0.0000026051  -0.0000297630   0.0000397826   0.0000270852
     587    0.0000046069   0.0000022033  -0.0000269749   0.0000315819   0.0000234241
     588    0.0000043963   0.0000021595  -0.0000252673   0.0000296637   0.0000220084
     589    0.0000029410   0.0000024421  -0.0000237547   0.0000266957   0.0000203460
     590    0.0000032342   0.0000013469  -0.0000215534   0.0000247876   0.0000183845
     591    0.0000047699   0.0000005873  -0.0000188894   0.0000236594   0.0000168232
     592    0.0000067288   0.0000005038  -0.0000155671   0.0000222959   0.0000153281
     593    0.0000085580   0.0000004059  -0.0000120667   0.0000206247   0.0000138397
     594    0.0000118237   0.0000001011  -0.0000089185   0.0000207421   0.0000138569
     595    0.0000180695  -0.0000002238  -0.0000067478   0.0000248173   0.0000171411
     596    0.0000278619  -0.0000004571  -0.0000061589   0.0000340208   0.0000242759
     597    0.0000603670   0.0000007978  -0.0000058481   0.0000662151   0.0000485808
     598    0.0001250556   0.0000060949  -0.0000173041   0.0001423597   0.0001017094
     599    0.0000070255  -0.0000080969  -0.0000305325   0.0000375580   0.0000251778
     600    0.0000058174  -0.0000059369  -0.0000123254   0.0000181428   0.0000122612
     601    0.0000053847  -0.0000001002  -0.0000083487   0.0000137334   0.0000092104
     602    0.0000040257   0.0000001358  -0.0000078961   0.0000119219   0.0000081002
     603    0.0000026507   0.0000004399  -0.0000068155   0.0000094662   0.0000065978
     604    0.0000019637   0.0000005499  -0.0000052750   0.0000072387   0.0000051120
     605    0.0000019029   0.0000010243  -0.0000041316   0.0000060345   0.0000043436
     606    0.0000023570   0.0000011346  -0.0000035582   0.0000059153   0.0000041605
     607    0.0000027256   0.0000007805  -0.0000031348   0.0000058604   0.0000039769
     608    0.0000033091   0.0000002610  -0.0000025551   0.0000058643   0.0000039076
     609    0.0000042367  -0.0000004097  -0.0000019289   0.0000061656   0.0000042798
     610    0.0000284544   0.0000063328  -0.0000048315   0.0000332859   0.0000225711
     611    0.0000854405   0.0000142855  -0.0000139824   0.0000994230   0.0000682561
     612    0.0000067268  -0.0000094203  -0.0000436552   0.0000503820   0.0000342766
     613    0.0000051322  -0.0000071964  -0.0000155347   0.0000206669   0.0000138530
     614    0.0000043464  -0.0000001954  -0.0000075742   0.0000119205   0.0000080157
     615    0.0000033199   0.0000000418  -0.0000070017   0.0000103216   0.0000070268
     616    0.0000023220   0.0000004519  -0.0000058120   0.0000081341   0.0000056761
     617    0.0000017317   0.0000003902  -0.0000041571   0.0000058887   0.0000041121
     618    0.0000015558   0.0000004080  -0.0000026076   0.0000041633   0.0000028650
     619    0.0000014587   0.0000011797  -0.0000017613   0.0000032200   0.0000023769
     620    0.0000026545   0.0000010159  -0.0000017223   0.0000043768   0.0000029462
     621    0.0000042129   0.0000003529  -0.0000016199   0.0000058328   0.0000039529
     622    0.0000055890  -0.0000004028  -0.0000013794   0.0000069685   0.0000050270
     623    0.0000291058   0.0000097735  -0.0000050936   0.0000341994   0.0000228474
     624    0.0000891358   0.0000176495  -0.0000136847   0.0001028206   0.0000702157
     625    0.0000059316  -0.0000088832  -0.0000490127   0.0000549443   0.0000378753
     626    0.0000043478  -0.0000062161  -0.0000171182   0.0000214661   0.0000143007
     627    0.0000036918   0.0000000330  -0.0000061685   0.0000098603   0.0000066411
     628    0.0000029452   0.0000003467  -0.0000055497   0.0000084948   0.0000057995
     629    0.0000021502   0.0000007144  -0.0000043764   0.0000065266   0.0000045695
     630    0.0000016898   0.0000006342  -0.0000029195   0.0000046093   0.0000032174
     631    0.0000017429   0.0000002580  -0.0000012745   0.0000030174   0.0000020102
     632    0.0000018952   0.0000007268  -0.0000003482   0.0000022434   0.0000014949
     633    0.0000032692   0.0000010558  -0.0000008434   0.0000041125   0.0000027423
     634    0.0000051028   0.0000003518  -0.0000010461   0.0000061489   0.0000042944
     635    0.0000064548  -0.0000004032  -0.0000010543   0.0000075091   0.0000055428
     636    0.0000301848   0.0000108555  -0.0000053318   0.0000355166   0.0000236911
     637    0.0000921751   0.0000186948  -0.0000141458   0.0001063209   0.0000725323
     638    0.0000051771  -0.0000075854  -0.0000482728   0.0000534500   0.0000371915
     639    0.0000036724  -0.0000046063  -0.0000166889   0.0000203613   0.0000136428
     640    0.0000034124   0.0000004018  -0.0000046626   0.0000080750   0.0000054370
     641    0.0000030549   0.0000007854  -0.0000042375   0.0000072924   0.0000049721
     642    0.0000026037   0.0000011583  -0.0000031246   0.0000057283   0.0000039690
     643    0.0000021913   0.0000013387  -0.0000019602   0.0000041516   0.0000029213
     644    0.0000024622   0.0000015019  -0.0000013043   0.0000037666   0.0000026077
     645    0.0000035363   0.0000014420  -0.0000008783   0.0000044146   0.0000029422
     646    0.0000047526   0.0000009650  -0.0000007498   0.0000055024   0.0000037513
     647    0.0000057720   0.0000002273  -0.0000008366   0.0000066087   0.0000047278
     648    0.0000065315  -0.0000004954  -0.0000008666   0.0000073981   0.0000055536
     649    0.0000297293   0.0000092925  -0.0000053992   0.0000351285   0.0000235058
     650    0.0000897622   0.0000152661  -0.0000144707   0.0001042328   0.0000715393
     651    0.0000039984  -0.0000056016  -0.0000407436   0.0000447420   0.0000313831
     652    0.0000029765  -0.0000026380  -0.0000140633   0.0000170398   0.0000115694
     653    0.0000036107   0.0000006948  -0.0000033273   0.0000069380   0.0000046415
     654    0.0000039212   0.0000009730  -0.0000032494   0.0000071706   0.0000048020
     655    0.0000041284   0.0000011741  -0.0000023739   0.0000065023   0.0000043377
     656    0.0000044084   0.0000012972  -0.0000013850   0.0000057935   0.0000038630
     657    0.0000053223   0.0000014026  -0.0000012003   0.0000065227   0.0000043746
     658    0.0000061102   0.0000012495  -0.0000010759   0.0000071861   0.0000048855
     659    0.0000061966   0.0000007697  -0.0000008333   0.0000070299   0.0000049086
     660    0.0000061271   0.0000000991  -0.0000008076   0.0000069346   0.0000050221
     661    0.0000061101  -0.0000005822  -0.0000007568   0.0000068669   0.0000052163
     662    0.0000261244   0.0000069077  -0.0000051884   0.0000313128   0.0000210388
     663    0.0000782246   0.0000104317  -0.0000141869   0.0000924115   0.0000637623
     664    0.0000022387  -0.0000030589  -0.0000273942   0.0000296329   0.0000210548
     665    0.0000021364  -0.0000006184  -0.0000096661   0.0000118025   0.0000082266
     666    0.0000040566   0.0000008104  -0.0000023882   0.0000064448   0.0000042934
     667    0.0000050039   0.0000009008  -0.0000025404   0.0000075443   0.0000050323
     668    0.0000057651   0.0000009534  -0.0000020749   0.0000078400   0.0000052676
     669    0.0000065588   0.0000009585  -0.0000014112   0.0000079700   0.0000054528
     670    0.0000073165   0.0000009419  -0.0000011407   0.0000084571   0.0000058708
     671    0.0000072898   0.0000008084  -0.0000009928   0.0000082826   0.0000058039
     672    0.0000065946   0.0000004665  -0.0000008197   0.0000074143   0.0000052786
     673    0.0000059128  -0.0000000341  -0.0000007750   0.0000066878   0.0000048845
     674    0.0000053442  -0.0000005605  -0.0000007371   0.0000060813   0.0000046115
     675    0.0000196925   0.0000047956  -0.0000045763   0.0000242689   0.0000163063
     676    0.0000589223   0.0000066302  -0.0000130693   0.0000719916   0.0000495701
     677    0.0000014111  -0.0000011544  -0.0000055824   0.0000069935   0.0000047137
     678    0.0000015870   0.0000008301  -0.0000026017   0.0000041887   0.0000029740
     679    0.0000043687   0.0000008096  -0.0000019487   0.0000063173   0.0000042197
     680    0.0000056524   0.0000007717  -0.0000022631   0.0000079156   0.0000053207
     681    0.0000065290   0.0000007155  -0.0000020673   0.0000085963   0.0000058441
     682    0.0000070145   0.0000006076  -0.0000015752   0.0000085897   0.0000059484
     683    0.0000070196   0.0000004989  -0.0000011299   0.0000081495   0.0000057458
     684    0.0000065054   0.0000003897  -0.0000008958   0.0000074012   0.0000052689
     685    0.0000056821   0.0000001605  -0.0000007542   0.0000064363   0.0000046394
     686    0.0000048304  -0.0000001805  -0.0000007165   0.0000055469   0.0000040764
     687    0.0000041536  -0.0000005048  -0.0000007620   0.0000049155   0.0000036863
     688    0.0000108298   0.0000023265  -0.0000055652   0.0000163950   0.0000109244
     689    0.0000327415   0.0000032262  -0.0000180939   0.0000508354   0.0000340116
     690    0.0000412535   0.0000052243  -0.0000119037   0.0000531573   0.0000361505
     691    0.0000160901   0.0000050694  -0.0000063520   0.0000224421   0.0000149512
     692    0.0000092045   0.0000009693  -0.0000045533   0.0000137578   0.0000092243
     693    0.0000121629  -0.0000007920  -0.0000061140   0.0000182769   0.0000125245
     694    0.0000132911  -0.0000009949  -0.0000076030   0.0000208941   0.0000142289
     695    0.0000126899  -0.0000008070  -0.0000082973   0.0000209872   0.0000141707
     696    0.0000102831  -0.0000004915  -0.0000084724   0.0000187555   0.0000125405
     697    0.0000065680  -0.0000002011  -0.0000084221   0.0000149901   0.0000100016
     698    0.0000028630  -0.0000007757  -0.0000084288   0.0000112918   0.0000076791
     699    0.0000022387  -0.0000037023  -0.0000104082   0.0000126470   0.0000084302
     700    0.0000031141  -0.0000039745  -0.0000177350   0.0000208492   0.0000141242
     701    0.0000091834  -0.0000016674  -0.0000454612   0.0000546446   0.0000385448
     702    0.0000247396  -0.0000004319  -0.0000929673   0.0001177070   0.0000825828
     703    0.0000922503   0.0000133265  -0.0000295239   0.0001217742   0.0000823007
     704    0.0000406057   0.0000125568  -0.0000198386   0.0000604443   0.0000403011
     705    0.0000191601   0.0000051227  -0.0000147434   0.0000339035   0.0000226966
     706    0.0000251028  -0.0000017082  -0.0000164235   0.0000415262   0.0000280521
     707    0.0000269791  -0.0000034637  -0.0000197264   0.0000467055   0.0000315884
     708    0.0000250401  -0.0000032124  -0.0000224719   0.0000475120   0.0000318397
     709    0.0000190545  -0.0000022834  -0.0000243281   0.0000433826   0.0000289016
     710    0.0000108837  -0.0000015600  -0.0000257111   0.0000365948   0.0000247908
     711    0.0000059600  -0.0000047349  -0.0000284313   0.0000343913   0.0000234499
     712    0.0000071688  -0.0000106802  -0.0000377840   0.0000449528   0.0000301572
     713    0.0000105426  -0.0000110083  -0.0000588838   0.0000694264   0.0000473453
     714    0.0000213248  -0.0000151908  -0.0001184921   0.0001398169   0.0000966193
     715    0.0000414175  -0.0000160432  -0.0002122780   0.0002536954   0.0001772332
     716    0.0000556999  -0.0000000341  -0.0000643373   0.0001200372   0.0000800335
     717    0.0000261854   0.0000022590  -0.0000658680   0.0000920534   0.0000636364
     718    0.0000094297   0.0000032553  -0.0000703697   0.0000797994   0.0000591526
     719    0.0000099131   0.0000020062  -0.0000698664   0.0000797794   0.0000585650
     720    0.0000107771   0.0000007032  -0.0000647961   0.0000755732   0.0000546721
     721    0.0000131922   0.0000000480  -0.0000575543   0.0000707466   0.0000501355
     722    0.0000171223  -0.0000002369  -0.0000478985   0.0000650207   0.0000448557
     723    0.0000219274  -0.0000007725  -0.0000358277   0.0000577552   0.0000387673
     724    0.0000336996  -0.0000016585  -0.0000241920   0.0000578916   0.0000388800
     725    0.0000574462  -0.0000027276  -0.0000167395   0.0000741857   0.0000525130
     726    0.0000947436  -0.0000034243  -0.0000148983   0.0001096419   0.0000802915
     727    0.0001791712  -0.0000083322  -0.0000266867   0.0002058579   0.0001517862
     728    0.0003030472  -0.0000145765  -0.0000535101   0.0003565573   0.0002605943
     729    0.0000185760   0.0000021597  -0.0000263539   0.0000449299   0.0000302906
     730    0.0000072740   0.0000033253  -0.0000268579   0.0000341320   0.0000248761
     731    0.0000036420   0.0000029403  -0.0000285362   0.0000321782   0.0000244871
     732    0.0000036599   0.0000021965  -0.0000281719   0.0000318318   0.0000239430
     733    0.0000044895   0.0000010754  -0.0000264633   0.0000309528   0.0000226114
     734    0.0000058261   0.0000005975  -0.0000237694   0.0000295955   0.0000210450
     735    0.0000077513   0.0000004055  -0.0000199607   0.0000277120   0.0000191282
     736    0.0000095752   0.0000001271  -0.0000153293   0.0000249045   0.0000167509
     737    0.0000131817  -0.0000003145  -0.0000107867   0.0000239684   0.0000160094
     738    0.0000210281  -0.0000008302  -0.0000077024   0.0000287306   0.0000199886
     739    0.0000338249  -0.0000013527  -0.0000064872   0.0000403120   0.0000292352
     740    0.0000790098  -0.0000004867  -0.0000085074   0.0000875172   0.0000644578
     741    0.0001652582   0.0000028854  -0.0000239131   0.0001891713   0.0001363828
     742    0.0000057345  -0.0000041134  -0.0000223231   0.0000280577   0.0000189659
     743    0.0000047832  -0.0000044998  -0.0000102435   0.0000150267   0.0000101025
     744    0.0000040541  -0.0000001607  -0.0000086299   0.0000126840   0.0000086067
     745    0.0000028359   0.0000002012  -0.0000081858   0.0000110216   0.0000076684
     746    0.0000019051   0.0000007565  -0.0000075546   0.0000094597   0.0000068776
     747    0.0000017781   0.0000009400  -0.0000066564   0.0000084345   0.0000061910
     748    0.0000022695   0.0000008918  -0.0000055780   0.0000078475   0.0000055826
     749    0.0000026958   0.0000007222  -0.0000043955   0.0000070913   0.0000048764
     750    0.0000027740   0.0000003641  -0.0000033984   0.0000061724   0.0000041447
     751    0.0000032497  -0.0000001749  -0.0000026167   0.0000058664   0.0000039263
     752    0.0000041563  -0.0000008301  -0.0000019261   0.0000060824   0.0000043194
     753    0.0000318050   0.0000063692  -0.0000048954   0.0000367004   0.0000250490
     754    0.0000943347   0.0000165565  -0.0000142647   0.0001085994   0.0000745662
     755    0.0000054076  -0.0000084923  -0.0000359634   0.0000413710   0.0000280502
     756    0.0000039879  -0.0000078724  -0.0000126938   0.0000166817   0.0000114379
     757    0.0000031547  -0.0000004243  -0.0000081978   0.0000113525   0.0000077329
     758    0.0000023300  -0.0000001630  -0.0000076310   0.0000099610   0.0000069061
     759    0.0000016614   0.0000004471  -0.0000067716   0.0000084330   0.0000060740
     760    0.0000013148   0.0000007187  -0.0000056337   0.0000069485   0.0000051311
     761    0.0000011754   0.0000008455  -0.0000041750   0.0000053504   0.0000039948
     762    0.0000011762   0.0000010103  -0.0000025641   0.0000037403   0.0000028155
     763    0.0000022224   0.0000005848  -0.0000018031   0.0000040254   0.0000026971
     764    0.0000037954  -0.0000000733  -0.0000015277   0.0000053232   0.0000036657
     765    0.0000052114  -0.0000007594  -0.0000012550   0.0000064663   0.0000047949
     766    0.0000294537   0.0000109469  -0.0000043544   0.0000338081   0.0000225558
     767    0.0000899962   0.0000226084  -0.0000115785   0.0001015747   0.0000688607
     768    0.0000046701  -0.0000090287  -0.0000439022   0.0000485722   0.0000333667
     769    0.0000031391  -0.0000074796  -0.0000150673   0.0000182064   0.0000121845
     770    0.0000024865  -0.0000003726  -0.0000069209   0.0000094074   0.0000064256
     771    0.0000019550  -0.0000001078  -0.0000061609   0.0000081159   0.0000056202
     772    0.0000015079   0.0000002744  -0.0000051651   0.0000066730   0.0000047305
     773    0.0000013696   0.0000003023  -0.0000040367   0.0000054064   0.0000038151
     774    0.0000014087   0.0000001498  -0.0000024702   0.0000038790   0.0000026366
     775    0.0000013409  -0.0000000639  -0.0000004787   0.0000018196   0.0000012705
     776    0.0000023627   0.0000006361  -0.0000007208   0.0000030835   0.0000020590
     777    0.0000043471   0.0000000130  -0.0000008605   0.0000052077   0.0000037158
     778    0.0000057898  -0.0000005972  -0.0000008725   0.0000066624   0.0000050224
     779    0.0000308312   0.0000115314  -0.0000043338   0.0000351650   0.0000234632
     780    0.0000939389   0.0000221589  -0.0000112157   0.0001051545   0.0000715916
     781    0.0000036695  -0.0000087541  -0.0000468795   0.0000505490   0.0000350954
     782    0.0000023438  -0.0000063016  -0.0000159184   0.0000182622   0.0000121715
     783    0.0000020995  -0.0000002110  -0.0000053331   0.0000074326   0.0000050681
     784    0.0000018089   0.0000000570  -0.0000045180   0.0000063269   0.0000043524
     785    0.0000015349   0.0000004136  -0.0000033198   0.0000048548   0.0000033866
     786    0.0000014815   0.0000004893  -0.0000021820   0.0000036636   0.0000025246
     787    0.0000017101   0.0000006818  -0.0000012859   0.0000029960   0.0000020283
     788    0.0000025164   0.0000009702  -0.0000008361   0.0000033525   0.0000022356
     789    0.0000037940   0.0000006536  -0.0000007421   0.0000045361   0.0000030954
     790    0.0000048952   0.0000000234  -0.0000007093   0.0000056045   0.0000040588
     791    0.0000057644  -0.0000004895  -0.0000007495   0.0000065139   0.0000049137
     792    0.0000317552   0.0000087701  -0.0000043526   0.0000361078   0.0000243513
     793    0.0000951001   0.0000154600  -0.0000113926   0.0001064927   0.0000737906
     794    0.0000020703  -0.0000076573  -0.0000438810   0.0000459513   0.0000322633
     795    0.0000015422  -0.0000045220  -0.0000148737   0.0000164159   0.0000110595
     796    0.0000021032   0.0000000713  -0.0000036811   0.0000057844   0.0000039098
     797    0.0000022505   0.0000003887  -0.0000031159   0.0000053664   0.0000036304
     798    0.0000024622   0.0000007066  -0.0000019910   0.0000044532   0.0000029886
     799    0.0000029509   0.0000009406  -0.0000010675   0.0000040184   0.0000026769
     800    0.0000041267   0.0000010685  -0.0000010046   0.0000051312   0.0000034392
     801    0.0000051081   0.0000009415  -0.0000010264   0.0000061345   0.0000041732
     802    0.0000053293   0.0000005066  -0.0000008562   0.0000061855   0.0000043302
     803    0.0000053379  -0.0000001189  -0.0000007093   0.0000060472   0.0000044420
     804    0.0000054298  -0.0000005321  -0.0000007679   0.0000061977   0.0000046794
     805    0.0000294568   0.0000054607  -0.0000042106   0.0000336674   0.0000230951
     806    0.0000871889   0.0000081595  -0.0000113499   0.0000985388   0.0000695211
     807    0.0000003104  -0.0000058572  -0.0000356840   0.0000359944   0.0000256471
     808    0.0000007066  -0.0000023479  -0.0000122975   0.0000130041   0.0000090598
     809    0.0000025508   0.0000003857  -0.0000025103   0.0000050610   0.0000033832
     810    0.0000034596   0.0000005528  -0.0000023439   0.0000058035   0.0000038661
     811    0.0000043882   0.0000006707  -0.0000016691   0.0000060573   0.0000040698
     812    0.0000054139   0.0000007402  -0.0000010906   0.0000065045   0.0000044689
     813    0.0000063106   0.0000007363  -0.0000009765   0.0000072872   0.0000050766
     814    0.0000064038   0.0000005653  -0.0000009404   0.0000073442   0.0000051685
     815    0.0000058708   0.0000001712  -0.0000008082   0.0000066790   0.0000048055
     816    0.0000053318  -0.0000003169  -0.0000007117   0.0000060435   0.0000045047
     817    0.0000048478  -0.0000004741  -0.0000009865   0.0000058343   0.0000043044
     818    0.0000241197   0.0000028529  -0.0000036453   0.0000277650   0.0000193489
     819    0.0000712047   0.0000031861  -0.0000104608   0.0000816654   0.0000582841
     820   -0.0000000399  -0.0000060419  -0.0000201460   0.0000201060   0.0000137518
     821    0.0000003397  -0.0000008738  -0.0000076798   0.0000080195   0.0000057591
     822    0.0000033024   0.0000005213  -0.0000020854   0.0000053879   0.0000035899
     823    0.0000045937   0.0000005096  -0.0000021903   0.0000067840   0.0000045506
     824    0.0000055918   0.0000004728  -0.0000017849   0.0000073768   0.0000050359
     825    0.0000061861   0.0000003691  -0.0000012564   0.0000074424   0.0000052135
     826    0.0000062209   0.0000002426  -0.0000009086   0.0000071295   0.0000050995
     827    0.0000057694   0.0000001194  -0.0000008372   0.0000066066   0.0000047570
     828    0.0000051121  -0.0000000919  -0.0000008634   0.0000059755   0.0000043304
     829    0.0000044326  -0.0000002558  -0.0000009973   0.0000054298   0.0000039228
     830    0.0000038636  -0.0000003328  -0.0000012993   0.0000051629   0.0000036568
     831    0.0000159105   0.0000000444  -0.0000043690   0.0000202795   0.0000142096
     832    0.0000474821  -0.0000002192  -0.0000162774   0.0000637594   0.0000441841
     833    0.0000134779   0.0000063293  -0.0000217082   0.0000351861   0.0000247787
     834    0.0000083526   0.0000052023  -0.0000120621   0.0000204147   0.0000146431
     835    0.0000105472   0.0000015506  -0.0000071919   0.0000177391   0.0000118177
     836    0.0000132283   0.0000002212  -0.0000072956   0.0000205239   0.0000138346
     837    0.0000141652  -0.0000002661  -0.0000072884   0.0000214536   0.0000145732
     838    0.0000131836  -0.0000003624  -0.0000070184   0.0000202020   0.0000137165
     839    0.0000102236  -0.0000003247  -0.0000067286   0.0000169522   0.0000114051
     840    0.0000061307  -0.0000003942  -0.0000068120   0.0000129428   0.0000086222
     841    0.0000024658  -0.0000012362  -0.0000078892   0.0000103550   0.0000069910
     842    0.0000015003  -0.0000030545  -0.0000123236   0.0000138239   0.0000093860
     843    0.0000019154  -0.0000034765  -0.0000215355   0.0000234508   0.0000163644
     844    0.0000115322  -0.0000014209  -0.0000502396   0.0000617718   0.0000434012
     845    0.0000362073  -0.0000023714  -0.0000975844   0.0001337917   0.0000917516
     846    0.0000501114   0.0000186121  -0.0000474462   0.0000975575   0.0000663356
     847    0.0000258794   0.0000174311  -0.0000310991   0.0000569785   0.0000409687
     848    0.0000248454   0.0000055228  -0.0000206130   0.0000454584   0.0000303963
     849    0.0000299274   0.0000011309  -0.0000193842   0.0000493116   0.0000330041
     850    0.0000309476  -0.0000007280  -0.0000191465   0.0000500941   0.0000337587
     851    0.0000276545  -0.0000012336  -0.0000190932   0.0000467477   0.0000314296
     852    0.0000200458  -0.0000011480  -0.0000193026   0.0000393484   0.0000262389
     853    0.0000107421  -0.0000015963  -0.0000208818   0.0000316239   0.0000212358
     854    0.0000058063  -0.0000052097  -0.0000270506   0.0000328569   0.0000222809
     855    0.0000062166  -0.0000091255  -0.0000430487   0.0000492653   0.0000335883
     856    0.0000085491  -0.0000098794  -0.0000704431   0.0000789922   0.0000550614
     857    0.0000199333  -0.0000126578  -0.0001352483   0.0001551816   0.0001090192
     858    0.0000473563  -0.0000145248  -0.0002295237   0.0002768800   0.0001936235
     859    0.0000672462   0.0000025009  -0.0000537809   0.0001210271   0.0000806907
     860    0.0000279093   0.0000040356  -0.0000599535   0.0000878628   0.0000605312
     861    0.0000092466   0.0000042880  -0.0000713882   0.0000806348   0.0000602103
     862    0.0000108526   0.0000025366  -0.0000743943   0.0000852469   0.0000626216
     863    0.0000117280   0.0000012263  -0.0000706283   0.0000823563   0.0000597231
     864    0.0000136695   0.0000004847  -0.0000634412   0.0000771107   0.0000549514
     865    0.0000176728  -0.0000001934  -0.0000538135   0.0000714863   0.0000495680
     866    0.0000227408  -0.0000010983  -0.0000412161   0.0000639569   0.0000430640
     867    0.0000352912  -0.0000022257  -0.0000279596   0.0000632508   0.0000423790
     868    0.0000615729  -0.0000035569  -0.0000188327   0.0000804056   0.0000568927
     869    0.0001041665  -0.0000048623  -0.0000154012   0.0001195677   0.0000882016
     870    0.0002061631  -0.0000084869  -0.0000312172   0.0002373803   0.0001745159
     871    0.0003549995  -0.0000119429  -0.0000663516   0.0004213512   0.0003053487
     872    0.0000308285   0.0000026858  -0.0000224616   0.0000532901   0.0000355192
     873    0.0000101441   0.0000033771  -0.0000242421   0.0000343862   0.0000242706
     874    0.0000035913   0.0000027266  -0.0000289890   0.0000325804   0.0000247359
     875    0.0000045484   0.0000016064  -0.0000298403   0.0000343887   0.0000253971
     876    0.0000053863   0.0000007851  -0.0000286992   0.0000340854   0.0000246413
     877    0.0000064080   0.0000003968  -0.0000261666   0.0000325746   0.0000230952
     878    0.0000081773   0.0000000681  -0.0000224586   0.0000306359   0.0000211488
     879    0.0000099501  -0.0000003529  -0.0000175663   0.0000275164   0.0000185224
     880    0.0000135939  -0.0000008132  -0.0000122828   0.0000258768   0.0000172754
     881    0.0000221646  -0.0000013420  -0.0000085515   0.0000307161   0.0000214008
     882    0.0000367019  -0.0000019815  -0.0000068035   0.0000435054   0.0000317739
     883    0.0000912845  -0.0000006306  -0.0000117990   0.0001030835   0.0000753676
     884    0.0001934490   0.0000023646  -0.0000317507   0.0002251998   0.0001617143
     885    0.0000048689   0.0000016148  -0.0000160771   0.0000209460   0.0000150180
     886    0.0000036569  -0.0000020599  -0.0000088019   0.0000124588   0.0000083091
     887    0.0000028316  -0.0000001284  -0.0000087494   0.0000115810   0.0000080163
     888    0.0000019103   0.0000003482  -0.0000083282   0.0000102386   0.0000073490
     889    0.0000017849   0.0000006505  -0.0000080291   0.0000098140   0.0000071529
     890    0.0000021692   0.0000004972  -0.0000075086   0.0000096778   0.0000068920
     891    0.0000025834   0.0000003336  -0.0000065461   0.0000091295   0.0000063372
     892    0.0000027789   0.0000001241  -0.0000051059   0.0000078847   0.0000053452
     893    0.0000025864  -0.0000001963  -0.0000037138   0.0000063002   0.0000042065
     894    0.0000029604  -0.0000006412  -0.0000027913   0.0000057517   0.0000038721
     895    0.0000038757  -0.0000009949  -0.0000022323   0.0000061080   0.0000043022
     896    0.0000339649   0.0000056302  -0.0000052186   0.0000391835   0.0000269554
     897    0.0001000755   0.0000161222  -0.0000149650   0.0001150405   0.0000792884
     898    0.0000041420  -0.0000072152  -0.0000275580   0.0000317000   0.0000213986
     899    0.0000028641  -0.0000079941  -0.0000099341   0.0000127981   0.0000091899
     900    0.0000020498  -0.0000004288  -0.0000088881   0.0000109380   0.0000076410
     901    0.0000014401  -0.0000000796  -0.0000083348   0.0000097749   0.0000070082
     902    0.0000010160   0.0000006676  -0.0000077136   0.0000087296   0.0000065851
     903    0.0000010892   0.0000006920  -0.0000068445   0.0000079338   0.0000059560
     904    0.0000011300   0.0000005213  -0.0000053759   0.0000065059   0.0000047876
     905    0.0000011477   0.0000003650  -0.0000033780   0.0000045257   0.0000032227
     906    0.0000017549  -0.0000000152  -0.0000020664   0.0000038213   0.0000025480
     907    0.0000032333  -0.0000005315  -0.0000016800   0.0000049133   0.0000034243
     908    0.0000046697  -0.0000007745  -0.0000016416   0.0000063113   0.0000045581
     909    0.0000285852   0.0000109069  -0.0000037090   0.0000322943   0.0000215458
     910    0.0000869511   0.0000243209  -0.0000093587   0.0000963098   0.0000651181
     911    0.0000034434  -0.0000088631  -0.0000375019   0.0000409454   0.0000279907
     912    0.0000020271  -0.0000084158  -0.0000127920   0.0000148192   0.0000101441
     913    0.0000014373  -0.0000004635  -0.0000079429   0.0000093802   0.0000066069
     914    0.0000011075  -0.0000001624  -0.0000071390   0.0000082465   0.0000059158
     915    0.0000008604   0.0000002516  -0.0000062773   0.0000071378   0.0000052721
     916    0.0000008652   0.0000002632  -0.0000052195   0.0000060846   0.0000044670
     917    0.0000009095   0.0000001219  -0.0000035512   0.0000044607   0.0000031721
