        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         398      140.500      185.500        0.000  -3.49384031  -0.32468449   0.00000000
         399      140.500      195.500        0.000  -2.78445024  -0.29306077   0.00000000
         400      140.500      205.500        0.000  -2.10183799  -0.26330915   0.00000000
         401      140.500      215.500        0.000  -1.47821970  -0.23262654   0.00000000
         402      140.500      225.500        0.000  -0.90807903  -0.09297038   0.00000000
         403      140.500      235.500        0.000  -0.58862031  -0.06048305   0.00000000
         404      140.500      245.500        0.000  -0.36253045  -0.00127440   0.00000000
         405      140.500      255.500        0.000  -0.26518594   0.02017173   0.00000000
         406      150.500       -4.500        0.000  -0.08313421  -0.05078979   0.00000000
         407      150.500        5.500        0.000  -0.15916697  -0.04788843   0.00000000
         408      150.500       15.500        0.000  -0.33612854  -0.04775150   0.00000000
         409      150.500       25.500        0.000  -0.60570818  -0.05583904   0.00000000
         410      150.500       35.500        0.000  -0.96391797  -0.07935669   0.00000000
         411      150.500       45.500        0.000  -1.37847132  -0.13383352   0.00000000
         412      150.500       55.500        0.000  -1.96779754  -0.11208379   0.00000000
         413      150.500       65.500        0.000  -2.56249133  -0.17675454   0.00000000
         414      150.500       75.500        0.000  -3.15985694  -0.24799579   0.00000000
         415      150.500       85.500        0.000  -3.74191374  -0.30896309   0.00000000
         416      150.500       95.500        0.000  -4.24826483  -0.37844032   0.00000000
         417      150.500      105.500        0.000  -4.65560342  -0.44918736   0.00000000
         418      150.500      115.500        0.000  -4.95318775  -0.47721762   0.00000000
         419      150.500      125.500        0.000  -5.08481387  -0.47962484   0.00000000
         420      150.500      135.500        0.000  -5.02023088  -0.47424413   0.00000000
         421      150.500      145.500        0.000  -4.78309995  -0.46152546   0.00000000
         422      150.500      155.500        0.000  -4.41241817  -0.43660463   0.00000000
         423      150.500      165.500        0.000  -3.93539885  -0.40123722   0.00000000
         424      150.500      175.500        0.000  -3.37831750  -0.36077811   0.00000000
         425      150.500      185.500        0.000  -2.77154196  -0.32165642   0.00000000
         426      150.500      195.500        0.000  -2.16948857  -0.28828997   0.00000000
         427      150.500      205.500        0.000  -1.61108439  -0.25001744   0.00000000
         428      150.500      215.500        0.000  -1.04571708  -0.13915416   0.00000000
         429      150.500      225.500        0.000  -0.66874483  -0.11978607   0.00000000
         430      150.500      235.500        0.000  -0.36015968  -0.05952344   0.00000000
         431      150.500      245.500        0.000  -0.17089781  -0.03062521   0.00000000
         432      150.500      255.500        0.000  -0.08445634  -0.02019149   0.00000000
         433      160.500       -4.500        0.000   0.08660838  -0.04309617   0.00000000
         434      160.500        5.500        0.000   0.01935248  -0.04022489   0.00000000
         435      160.500       15.500        0.000  -0.11951507  -0.03892607   0.00000000
         436      160.500       25.500        0.000  -0.32467261  -0.04351186   0.00000000
         437      160.500       35.500        0.000  -0.58968887  -0.05714518   0.00000000
         438      160.500       45.500        0.000  -0.90760460  -0.08120920   0.00000000
         439      160.500       55.500        0.000  -1.23248163  -0.14620320   0.00000000
         440      160.500       65.500        0.000  -1.68949944  -0.17852400   0.00000000
         441      160.500       75.500        0.000  -2.21906470  -0.21918872   0.00000000
         442      160.500       85.500        0.000  -2.75659848  -0.27614075   0.00000000
         443      160.500       95.500        0.000  -3.24099146  -0.34232897   0.00000000
         444      160.500      105.500        0.000  -3.62889135  -0.39615760   0.00000000
         445      160.500      115.500        0.000  -3.89528797  -0.42338755   0.00000000
         446      160.500      125.500        0.000  -4.00530602  -0.42375088   0.00000000
         447      160.500      135.500        0.000  -3.95908343  -0.41682886   0.00000000
         448      160.500      145.500        0.000  -3.76343914  -0.41448424   0.00000000
         449      160.500      155.500        0.000  -3.42586589  -0.40970663   0.00000000
         450      160.500      165.500        0.000  -2.96304401  -0.38797564   0.00000000
         451      160.500      175.500        0.000  -2.42244347  -0.34583235   0.00000000
         452      160.500      185.500        0.000  -1.90083884  -0.30939322   0.00000000
         453      160.500      195.500        0.000  -1.41069716  -0.25630877   0.00000000
         454      160.500      205.500        0.000  -0.95270878  -0.16754337   0.00000000
         455      160.500      215.500        0.000  -0.65216930  -0.15470852   0.00000000
         456      160.500      225.500        0.000  -0.34902923  -0.11056499   0.00000000
         457      160.500      235.500        0.000  -0.10765889  -0.08011770   0.00000000
         458      160.500      245.500        0.000   0.05271537  -0.05380472   0.00000000
         459      160.500      255.500        0.000   0.12989942  -0.04690811   0.00000000
         460      170.500       -4.500        0.000   0.27334296  -0.03064024   0.00000000
         461      170.500        5.500        0.000   0.21503050  -0.02915978   0.00000000
         462      170.500       15.500        0.000   0.11404161  -0.02630073   0.00000000
         463      170.500       25.500        0.000  -0.02622549  -0.02555436   0.00000000
         464      170.500       35.500        0.000  -0.19667911  -0.03355978   0.00000000
         465      170.500       45.500        0.000  -0.38425536  -0.05732323   0.00000000
         466      170.500       55.500        0.000  -0.60734624  -0.08190631   0.00000000
         467      170.500       65.500        0.000  -0.83053132  -0.14170199   0.00000000
         468      170.500       75.500        0.000  -1.07985972  -0.23342419   0.00000000
         469      170.500       85.500        0.000  -1.54011219  -0.28585143   0.00000000
         470      170.500       95.500        0.000  -2.04170741  -0.31605864   0.00000000
         471      170.500      105.500        0.000  -2.44460082  -0.36876896   0.00000000
         472      170.500      115.500        0.000  -2.65879696  -0.34415563   0.00000000
         473      170.500      125.500        0.000  -2.75504499  -0.35945952   0.00000000
         474      170.500      135.500        0.000  -2.71889651  -0.35689383   0.00000000
         475      170.500      145.500        0.000  -2.55945249  -0.37339245   0.00000000
         476      170.500      155.500        0.000  -2.27517672  -0.38632926   0.00000000
         477      170.500      165.500        0.000  -1.83771042  -0.35289658   0.00000000
         478      170.500      175.500        0.000  -1.32111493  -0.31914616   0.00000000
         479      170.500      185.500        0.000  -0.85486600  -0.24188964   0.00000000
         480      170.500      195.500        0.000  -0.56004288  -0.18782329   0.00000000
         481      170.500      205.500        0.000  -0.37023553  -0.18689432   0.00000000
         482      170.500      215.500        0.000  -0.17712238  -0.15153054   0.00000000
         483      170.500      225.500        0.000   0.00817063  -0.12009300   0.00000000
         484      170.500      235.500        0.000   0.16782037  -0.09364782   0.00000000
         485      170.500      245.500        0.000   0.28567728  -0.07534119   0.00000000
         486      170.500      255.500        0.000   0.35057665  -0.07384358   0.00000000
         487      180.500       -4.500        0.000   0.44898031  -0.01610501   0.00000000
         488      180.500        5.500        0.000   0.39713485  -0.01664351   0.00000000
         489      180.500       15.500        0.000   0.32858018  -0.01146949   0.00000000
         490      180.500       25.500        0.000   0.24450892  -0.00816039   0.00000000
         491      180.500       35.500        0.000   0.15429283  -0.01293335   0.00000000
         492      180.500       45.500        0.000   0.06239224  -0.02910172   0.00000000
         493      180.500       55.500        0.000  -0.02293494  -0.06605134   0.00000000
         494      180.500       65.500        0.000  -0.11210489  -0.12480598   0.00000000
         495      180.500       75.500        0.000  -0.26071110  -0.19380874   0.00000000
         496      180.500       85.500        0.000  -0.46987751  -0.27291557   0.00000000
         497      180.500       95.500        0.000  -0.72959760  -0.33707215   0.00000000
         498      180.500      105.500        0.000  -0.98034246  -0.37244156   0.00000000
         499      180.500      115.500        0.000  -1.16815915  -0.35630630   0.00000000
         500      180.500      125.500        0.000  -1.23606595  -0.32859186   0.00000000
         501      180.500      135.500        0.000  -1.22171245  -0.29486198   0.00000000
         502      180.500      145.500        0.000  -1.14181259  -0.32350821   0.00000000
         503      180.500      155.500        0.000  -0.87234855  -0.34816672   0.00000000
         504      180.500      165.500        0.000  -0.45921316  -0.28455856   0.00000000
         505      180.500      175.500        0.000  -0.08508124  -0.23806358   0.00000000
         506      180.500      185.500        0.000   0.10786641  -0.20604727   0.00000000
         507      180.500      195.500        0.000   0.14326415  -0.20955570   0.00000000
         508      180.500      205.500        0.000   0.20507196  -0.17694803   0.00000000
         509      180.500      215.500        0.000   0.26391078  -0.15299733   0.00000000
         510      180.500      225.500        0.000   0.34170446  -0.12762734   0.00000000
         511      180.500      235.500        0.000   0.42705607  -0.10648275   0.00000000
         512      180.500      245.500        0.000   0.50215701  -0.09173191   0.00000000
         513      180.500      255.500        0.000   0.55587036  -0.09394026   0.00000000
         514      190.500       -4.500        0.000   0.58968574  -0.00436343   0.00000000
         515      190.500        5.500        0.000   0.53807986  -0.00651458   0.00000000
         516      190.500       15.500        0.000   0.48846779   0.00013583   0.00000000
         517      190.500       25.500        0.000   0.44407604   0.00606055   0.00000000
         518      190.500       35.500        0.000   0.40968372   0.00421303   0.00000000
         519      190.500       45.500        0.000   0.39154828  -0.01306186   0.00000000
         520      190.500       55.500        0.000   0.38936494  -0.05199204   0.00000000
         521      190.500       65.500        0.000   0.38894802  -0.11301979   0.00000000
         522      190.500       75.500        0.000   0.37440602  -0.19301331   0.00000000
         523      190.500       85.500        0.000   0.32989051  -0.27498579   0.00000000
         524      190.500       95.500        0.000   0.23640358  -0.33297634   0.00000000
         525      190.500      105.500        0.000   0.14004479  -0.36197872   0.00000000
         526      190.500      115.500        0.000   0.14495323  -0.36009635   0.00000000
         527      190.500      125.500        0.000   0.28554529  -0.33425397   0.00000000
         528      190.500      135.500        0.000   0.48217778  -0.29563760   0.00000000
         529      190.500      145.500        0.000   0.60463387  -0.26862311   0.00000000
         530      190.500      155.500        0.000   0.63189066  -0.27008536   0.00000000
         531      190.500      165.500        0.000   0.67699799  -0.25306964   0.00000000
         532      190.500      175.500        0.000   0.75941797  -0.21631724   0.00000000
         533      190.500      185.500        0.000   0.77898310  -0.19224369   0.00000000
         534      190.500      195.500        0.000   0.71048048  -0.18230082   0.00000000
         535      190.500      205.500        0.000   0.63234079  -0.17181305   0.00000000
         536      190.500      215.500        0.000   0.59374956  -0.15153527   0.00000000
         537      190.500      225.500        0.000   0.59312669  -0.13137107   0.00000000
         538      190.500      235.500        0.000   0.62307197  -0.11380880   0.00000000
         539      190.500      245.500        0.000   0.67021037  -0.10168292   0.00000000
         540      190.500      255.500        0.000   0.72302711  -0.10879715   0.00000000
         541      200.500       -4.500        0.000   0.67713416   0.00425357   0.00000000
         542      200.500        5.500        0.000   0.60808351  -0.00069111   0.00000000
         543      200.500       15.500        0.000   0.56852473   0.00807659   0.00000000
         544      200.500       25.500        0.000   0.54083892   0.01669538   0.00000000
         545      200.500       35.500        0.000   0.53286874   0.01647638   0.00000000
         546      200.500       45.500        0.000   0.55010250  -0.00004422   0.00000000
         547      200.500       55.500        0.000   0.59040931  -0.03965522   0.00000000
         548      200.500       65.500        0.000   0.64576251  -0.10583797   0.00000000
         549      200.500       75.500        0.000   0.69973384  -0.19183686   0.00000000
         550      200.500       85.500        0.000   0.72069104  -0.27543634   0.00000000
         551      200.500       95.500        0.000   0.69675627  -0.33741181   0.00000000
         552      200.500      105.500        0.000   0.67751748  -0.36645020   0.00000000
         553      200.500      115.500        0.000   0.77800448  -0.36621433   0.00000000
         554      200.500      125.500        0.000   1.13547595  -0.34711792   0.00000000
         555      200.500      135.500        0.000   1.57221077  -0.30437851   0.00000000
         556      200.500      145.500        0.000   1.64908897  -0.23853982   0.00000000
         557      200.500      155.500        0.000   1.47761801  -0.22878277   0.00000000
         558      200.500      165.500        0.000   1.28104610  -0.22709881   0.00000000
         559      200.500      175.500        0.000   1.19525583  -0.20556014   0.00000000
         560      200.500      185.500        0.000   1.11917424  -0.18342699   0.00000000
         561      200.500      195.500        0.000   0.99039722  -0.17319153   0.00000000
         562      200.500      205.500        0.000   0.84716311  -0.16608395   0.00000000
         563      200.500      215.500        0.000   0.75095607  -0.15151273   0.00000000
         564      200.500      225.500        0.000   0.71313332  -0.13275397   0.00000000
         565      200.500      235.500        0.000   0.71961064  -0.11708845   0.00000000
         566      200.500      245.500        0.000   0.75277830  -0.10590052   0.00000000
         567      200.500      255.500        0.000   0.81913656  -0.11863157   0.00000000
