N, 1, -0.000500, -0.000500, 0.000000
N, 2, -0.000500, 0.009500, 0.000000
N, 3, -0.000500, 0.019500, 0.000000
N, 4, -0.000500, 0.029500, 0.000000
N, 5, -0.000500, 0.039500, 0.000000
N, 6, -0.000500, 0.049500, 0.000000
N, 7, -0.000500, 0.059500, 0.000000
N, 8, -0.000500, 0.069500, 0.000000
N, 9, -0.000500, 0.079500, 0.000000
N, 10, -0.000500, 0.089500, 0.000000
N, 11, -0.000500, 0.099500, 0.000000
N, 12, -0.000500, 0.109500, 0.000000
N, 13, -0.000500, 0.119500, 0.000000
N, 14, -0.000500, 0.129500, 0.000000
N, 15, -0.000500, 0.139500, 0.000000
N, 16, -0.000500, 0.149500, 0.000000
N, 17, -0.000500, 0.159500, 0.000000
N, 18, -0.000500, 0.169500, 0.000000
N, 19, -0.000500, 0.179500, 0.000000
N, 20, -0.000500, 0.189500, 0.000000
N, 21, -0.000500, 0.199500, 0.000000
N, 22, -0.000500, 0.209500, 0.000000
N, 23, -0.000500, 0.219500, 0.000000
N, 24, -0.000500, 0.229500, 0.000000
N, 25, -0.000500, 0.239500, 0.000000
N, 26, -0.000500, 0.249500, 0.000000
N, 27, 0.009500, -0.000500, 0.000000
N, 28, 0.009500, 0.009500, 0.000000
N, 29, 0.009500, 0.019500, 0.000000
N, 30, 0.009500, 0.029500, 0.000000
N, 31, 0.009500, 0.039500, 0.000000
N, 32, 0.009500, 0.049500, 0.000000
N, 33, 0.009500, 0.059500, 0.000000
N, 34, 0.009500, 0.069500, 0.000000
N, 35, 0.009500, 0.079500, 0.000000
N, 36, 0.009500, 0.089500, 0.000000
N, 37, 0.009500, 0.099500, 0.000000
N, 38, 0.009500, 0.109500, 0.000000
N, 39, 0.009500, 0.119500, 0.000000
N, 40, 0.009500, 0.129500, 0.000000
N, 41, 0.009500, 0.139500, 0.000000
N, 42, 0.009500, 0.149500, 0.000000
N, 43, 0.009500, 0.159500, 0.000000
N, 44, 0.009500, 0.169500, 0.000000
N, 45, 0.009500, 0.179500, 0.000000
N, 46, 0.009500, 0.189500, 0.000000
N, 47, 0.009500, 0.199500, 0.000000
N, 48, 0.009500, 0.209500, 0.000000
N, 49, 0.009500, 0.219500, 0.000000
N, 50, 0.009500, 0.229500, 0.000000
N, 51, 0.009500, 0.239500, 0.000000
N, 52, 0.009500, 0.249500, 0.000000
N, 53, 0.019500, -0.000500, 0.000000
N, 54, 0.019500, 0.009500, 0.000000
N, 55, 0.019500, 0.019500, 0.000000
N, 56, 0.019500, 0.029500, 0.000000
N, 57, 0.019500, 0.039500, 0.000000
N, 58, 0.019500, 0.049500, 0.000000
N, 59, 0.019500, 0.059500, 0.000000
N, 60, 0.019500, 0.069500, 0.000000
N, 61, 0.019500, 0.079500, 0.000000
N, 62, 0.019500, 0.089500, 0.000000
N, 63, 0.019500, 0.099500, 0.000000
N, 64, 0.019500, 0.109500, 0.000000
N, 65, 0.019500, 0.119500, 0.000000
N, 66, 0.019500, 0.129500, 0.000000
N, 67, 0.019500, 0.139500, 0.000000
N, 68, 0.019500, 0.149500, 0.000000
N, 69, 0.019500, 0.159500, 0.000000
N, 70, 0.019500, 0.169500, 0.000000
N, 71, 0.019500, 0.179500, 0.000000
N, 72, 0.019500, 0.189500, 0.000000
N, 73, 0.019500, 0.199500, 0.000000
N, 74, 0.019500, 0.209500, 0.000000
N, 75, 0.019500, 0.219500, 0.000000
N, 76, 0.019500, 0.229500, 0.000000
N, 77, 0.019500, 0.239500, 0.000000
N, 78, 0.019500, 0.249500, 0.000000
N, 79, 0.029500, -0.000500, 0.000000
N, 80, 0.029500, 0.009500, 0.000000
N, 81, 0.029500, 0.019500, 0.000000
N, 82, 0.029500, 0.029500, 0.000000
N, 83, 0.029500, 0.039500, 0.000000
N, 84, 0.029500, 0.049500, 0.000000
N, 85, 0.029500, 0.059500, 0.000000
N, 86, 0.029500, 0.069500, 0.000000
N, 87, 0.029500, 0.079500, 0.000000
N, 88, 0.029500, 0.089500, 0.000000
N, 89, 0.029500, 0.099500, 0.000000
N, 90, 0.029500, 0.109500, 0.000000
N, 91, 0.029500, 0.119500, 0.000000
N, 92, 0.029500, 0.129500, 0.000000
N, 93, 0.029500, 0.139500, 0.000000
N, 94, 0.029500, 0.149500, 0.000000
N, 95, 0.029500, 0.159500, 0.000000
N, 96, 0.029500, 0.169500, 0.000000
N, 97, 0.029500, 0.179500, 0.000000
N, 98, 0.029500, 0.189500, 0.000000
N, 99, 0.029500, 0.199500, 0.000000
N, 100, 0.029500, 0.209500, 0.000000
N, 101, 0.029500, 0.219500, 0.000000
N, 102, 0.029500, 0.229500, 0.000000
N, 103, 0.029500, 0.239500, 0.000000
N, 104, 0.029500, 0.249500, 0.000000
N, 105, 0.039500, -0.000500, 0.000000
N, 106, 0.039500, 0.009500, 0.000000
N, 107, 0.039500, 0.019500, 0.000000
N, 108, 0.039500, 0.029500, 0.000000
N, 109, 0.039500, 0.039500, 0.000000
N, 110, 0.039500, 0.049500, 0.000000
N, 111, 0.039500, 0.059500, 0.000000
N, 112, 0.039500, 0.069500, 0.000000
N, 113, 0.039500, 0.079500, 0.000000
N, 114, 0.039500, 0.089500, 0.000000
N, 115, 0.039500, 0.099500, 0.000000
N, 116, 0.039500, 0.109500, 0.000000
N, 117, 0.039500, 0.119500, 0.000000
N, 118, 0.039500, 0.129500, 0.000000
N, 119, 0.039500, 0.139500, 0.000000
N, 120, 0.039500, 0.149500, 0.000000
N, 121, 0.039500, 0.159500, 0.000000
N, 122, 0.039500, 0.169500, 0.000000
N, 123, 0.039500, 0.179500, 0.000000
N, 124, 0.039500, 0.189500, 0.000000
N, 125, 0.039500, 0.199500, 0.000000
N, 126, 0.039500, 0.209500, 0.000000
N, 127, 0.039500, 0.219500, 0.000000
N, 128, 0.039500, 0.229500, 0.000000
N, 129, 0.039500, 0.239500, 0.000000
N, 130, 0.039500, 0.249500, 0.000000
N, 131, 0.049500, -0.000500, 0.000000
N, 132, 0.049500, 0.009500, 0.000000
N, 133, 0.049500, 0.019500, 0.000000
N, 134, 0.049500, 0.029500, 0.000000
N, 135, 0.049500, 0.039500, 0.000000
N, 136, 0.049500, 0.049500, 0.000000
N, 137, 0.049500, 0.059500, 0.000000
N, 138, 0.049500, 0.069500, 0.000000
N, 139, 0.049500, 0.079500, 0.000000
N, 140, 0.049500, 0.089500, 0.000000
N, 141, 0.049500, 0.099500, 0.000000
N, 142, 0.049500, 0.109500, 0.000000
N, 143, 0.049500, 0.119500, 0.000000
N, 144, 0.049500, 0.129500, 0.000000
N, 145, 0.049500, 0.139500, 0.000000
N, 146, 0.049500, 0.149500, 0.000000
N, 147, 0.049500, 0.159500, 0.000000
N, 148, 0.049500, 0.169500, 0.000000
N, 149, 0.049500, 0.179500, 0.000000
N, 150, 0.049500, 0.189500, 0.000000
N, 151, 0.049500, 0.199500, 0.000000
N, 152, 0.049500, 0.209500, 0.000000
N, 153, 0.049500, 0.219500, 0.000000
N, 154, 0.049500, 0.229500, 0.000000
N, 155, 0.049500, 0.239500, 0.000000
N, 156, 0.049500, 0.249500, 0.000000
N, 157, 0.059500, -0.000500, 0.000000
N, 158, 0.059500, 0.009500, 0.000000
N, 159, 0.059500, 0.019500, 0.000000
N, 160, 0.059500, 0.029500, 0.000000
N, 161, 0.059500, 0.039500, 0.000000
N, 162, 0.059500, 0.049500, 0.000000
N, 163, 0.059500, 0.059500, 0.000000
N, 164, 0.059500, 0.069500, 0.000000
N, 165, 0.059500, 0.079500, 0.000000
N, 166, 0.059500, 0.089500, 0.000000
N, 167, 0.059500, 0.099500, 0.000000
N, 168, 0.059500, 0.109500, 0.000000
N, 169, 0.059500, 0.119500, 0.000000
N, 170, 0.059500, 0.129500, 0.000000
N, 171, 0.059500, 0.139500, 0.000000
N, 172, 0.059500, 0.149500, 0.000000
N, 173, 0.059500, 0.159500, 0.000000
N, 174, 0.059500, 0.169500, 0.000000
N, 175, 0.059500, 0.179500, 0.000000
N, 176, 0.059500, 0.189500, 0.000000
N, 177, 0.059500, 0.199500, 0.000000
N, 178, 0.059500, 0.209500, 0.000000
N, 179, 0.059500, 0.219500, 0.000000
N, 180, 0.059500, 0.229500, 0.000000
N, 181, 0.059500, 0.239500, 0.000000
N, 182, 0.059500, 0.249500, 0.000000
N, 183, 0.069500, -0.000500, 0.000000
N, 184, 0.069500, 0.009500, 0.000000
N, 185, 0.069500, 0.019500, 0.000000
N, 186, 0.069500, 0.029500, 0.000000
N, 187, 0.069500, 0.039500, 0.000000
N, 188, 0.069500, 0.049500, 0.000000
N, 189, 0.069500, 0.059500, 0.000000
N, 190, 0.069500, 0.069500, 0.000000
N, 191, 0.069500, 0.079500, 0.000000
N, 192, 0.069500, 0.089500, 0.000000
N, 193, 0.069500, 0.099500, 0.000000
N, 194, 0.069500, 0.109500, 0.000000
N, 195, 0.069500, 0.119500, 0.000000
N, 196, 0.069500, 0.129500, 0.000000
N, 197, 0.069500, 0.139500, 0.000000
N, 198, 0.069500, 0.149500, 0.000000
N, 199, 0.069500, 0.159500, 0.000000
N, 200, 0.069500, 0.169500, 0.000000
N, 201, 0.069500, 0.179500, 0.000000
N, 202, 0.069500, 0.189500, 0.000000
N, 203, 0.069500, 0.199500, 0.000000
N, 204, 0.069500, 0.209500, 0.000000
N, 205, 0.069500, 0.219500, 0.000000
N, 206, 0.069500, 0.229500, 0.000000
N, 207, 0.069500, 0.239500, 0.000000
N, 208, 0.069500, 0.249500, 0.000000
N, 209, 0.079500, -0.000500, 0.000000
N, 210, 0.079500, 0.009500, 0.000000
N, 211, 0.079500, 0.019500, 0.000000
N, 212, 0.079500, 0.029500, 0.000000
N, 213, 0.079500, 0.039500, 0.000000
N, 214, 0.079500, 0.049500, 0.000000
N, 215, 0.079500, 0.059500, 0.000000
N, 216, 0.079500, 0.069500, 0.000000
N, 217, 0.079500, 0.079500, 0.000000
N, 218, 0.079500, 0.089500, 0.000000
N, 219, 0.079500, 0.099500, 0.000000
N, 220, 0.079500, 0.109500, 0.000000
N, 221, 0.079500, 0.119500, 0.000000
N, 222, 0.079500, 0.129500, 0.000000
N, 223, 0.079500, 0.139500, 0.000000
N, 224, 0.079500, 0.149500, 0.000000
N, 225, 0.079500, 0.159500, 0.000000
N, 226, 0.079500, 0.169500, 0.000000
N, 227, 0.079500, 0.179500, 0.000000
N, 228, 0.079500, 0.189500, 0.000000
N, 229, 0.079500, 0.199500, 0.000000
N, 230, 0.079500, 0.209500, 0.000000
N, 231, 0.079500, 0.219500, 0.000000
N, 232, 0.079500, 0.229500, 0.000000
N, 233, 0.079500, 0.239500, 0.000000
N, 234, 0.079500, 0.249500, 0.000000
N, 235, 0.089500, -0.000500, 0.000000
N, 236, 0.089500, 0.009500, 0.000000
N, 237, 0.089500, 0.019500, 0.000000
N, 238, 0.089500, 0.029500, 0.000000
N, 239, 0.089500, 0.039500, 0.000000
N, 240, 0.089500, 0.049500, 0.000000
N, 241, 0.089500, 0.059500, 0.000000
N, 242, 0.089500, 0.069500, 0.000000
N, 243, 0.089500, 0.079500, 0.000000
N, 244, 0.089500, 0.089500, 0.000000
N, 245, 0.089500, 0.099500, 0.000000
N, 246, 0.089500, 0.109500, 0.000000
N, 247, 0.089500, 0.119500, 0.000000
N, 248, 0.089500, 0.129500, 0.000000
N, 249, 0.089500, 0.139500, 0.000000
N, 250, 0.089500, 0.149500, 0.000000
N, 251, 0.089500, 0.159500, 0.000000
N, 252, 0.089500, 0.169500, 0.000000
N, 253, 0.089500, 0.179500, 0.000000
N, 254, 0.089500, 0.189500, 0.000000
N, 255, 0.089500, 0.199500, 0.000000
N, 256, 0.089500, 0.209500, 0.000000
N, 257, 0.089500, 0.219500, 0.000000
N, 258, 0.089500, 0.229500, 0.000000
N, 259, 0.089500, 0.239500, 0.000000
N, 260, 0.089500, 0.249500, 0.000000
N, 261, 0.099500, -0.000500, 0.000000
N, 262, 0.099500, 0.009500, 0.000000
N, 263, 0.099500, 0.019500, 0.000000
N, 264, 0.099500, 0.029500, 0.000000
